Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-03-02 05:48,0.379,0.010,0,0,0,0,v
2017-03-02 05:54,0.370,0.009,0,0,0,0,v
2017-03-02 06:00,0.359,0.011,0,0,0,0,v
2017-03-02 06:06,0.346,0.008,0,0,0,0,v
2017-03-02 06:12,0.339,0.008,0,0,0,0,v
2017-03-02 06:18,0.330,0.008,0,0,0,0,v
2017-03-02 06:24,0.316,0.009,0,0,0,0,v
2017-03-02 06:30,0.305,0.008,0,0,0,0,v
2017-03-02 06:36,0.295,0.008,0,0,0,0,v
2017-03-02 06:42,0.288,0.008,0,0,0,0,v
2017-03-02 06:48,0.274,0.008,0,0,0,0,v
2017-03-02 06:54,0.263,0.008,0,0,0,0,v
2017-03-02 07:00,0.254,0.009,0,0,0,0,v
2017-03-02 07:06,0.242,0.008,0,0,0,0,v
2017-03-02 07:12,0.227,0.009,0,0,0,0,v
2017-03-02 07:18,0.213,0.009,0,0,0,0,v
2017-03-02 07:24,0.206,0.007,0,0,0,0,v
2017-03-02 07:30,0.193,0.008,0,0,0,0,v
2017-03-02 07:36,0.181,0.010,0,0,0,0,v
2017-03-02 07:42,0.174,0.008,0,0,0,0,v
2017-03-02 07:48,0.170,0.008,0,0,0,0,v
2017-03-02 07:54,0.175,0.010,0,0,0,0,v
2017-03-02 08:00,0.173,0.013,0,0,0,0,v
2017-03-02 08:06,0.166,0.011,0,0,0,0,v
2017-03-02 08:12,0.162,0.009,0,0,0,0,v
2017-03-02 08:18,0.158,0.012,0,0,0,0,v
2017-03-02 08:24,0.144,0.013,0,0,0,0,v
2017-03-02 08:30,0.133,0.010,0,0,0,0,v
2017-03-02 08:36,0.119,0.011,0,0,0,0,v
2017-03-02 08:42,0.110,0.011,0,0,0,0,v
2017-03-02 08:48,0.099,0.010,0,0,0,0,v
2017-03-02 08:54,0.097,0.012,0,0,0,0,v
2017-03-02 09:00,0.081,0.014,0,0,0,0,v
2017-03-02 09:06,0.062,0.015,0,0,0,0,v
2017-03-02 09:12,0.050,0.012,0,0,0,0,v
2017-03-02 09:18,0.041,0.012,0,0,0,0,v
2017-03-02 09:24,0.027,0.014,0,0,0,0,v
2017-03-02 09:30,0.014,0.012,0,0,0,0,v
2017-03-02 09:36,0.018,0.011,0,0,0,0,v
2017-03-02 09:42,0.019,0.010,0,0,0,0,v
2017-03-02 09:48,0.020,0.011,0,0,0,0,v
2017-03-02 09:54,0.015,0.012,0,0,0,0,v
2017-03-02 10:00,0.002,0.014,0,0,0,0,v
2017-03-02 10:06,-0.010,0.012,0,0,0,0,v
2017-03-02 10:12,-0.018,0.019,0,0,0,0,v
2017-03-02 10:18,-0.029,0.017,0,0,0,0,v
2017-03-02 10:24,-0.029,0.012,0,0,0,0,v
2017-03-02 10:30,-0.036,0.013,0,0,0,0,v
2017-03-02 10:36,-0.043,0.014,0,0,0,0,v
2017-03-02 10:42,-0.041,0.017,0,0,0,0,v
2017-03-02 10:48,-0.040,0.015,0,0,0,0,v
2017-03-02 10:54,-0.051,0.015,0,0,0,0,v
2017-03-02 11:00,-0.059,0.013,0,0,0,0,v
2017-03-02 11:06,-0.059,0.013,0,0,0,0,v
2017-03-02 11:12,-0.063,0.014,0,0,0,0,v
2017-03-02 11:18,-0.075,0.012,0,0,0,0,v
2017-03-02 11:24,-0.086,0.012,0,0,0,0,v
2017-03-02 11:30,-0.090,0.017,0,0,0,0,v
2017-03-02 11:36,-0.090,0.012,0,0,0,0,v
2017-03-02 11:42,-0.087,0.011,0,0,0,0,v
2017-03-02 11:48,-0.085,0.012,0,0,0,0,v
2017-03-02 11:54,-0.091,0.012,0,0,0,0,v
2017-03-02 12:00,-0.094,0.016,0,0,0,0,v
2017-03-02 12:06,-0.089,0.013,0,0,0,0,v
2017-03-02 12:12,-0.087,0.016,0,0,0,0,v
2017-03-02 12:18,-0.090,0.014,0,0,0,0,v
2017-03-02 12:24,-0.088,0.016,0,0,0,0,v
2017-03-02 12:30,-0.089,0.010,0,0,0,0,v
2017-03-02 12:36,-0.089,0.013,0,0,0,0,v
2017-03-02 12:42,-0.091,0.010,0,0,0,0,v
2017-03-02 12:48,-0.093,0.011,0,0,0,0,v
2017-03-02 12:54,-0.094,0.013,0,0,0,0,v
2017-03-02 13:00,-0.089,0.014,0,0,0,0,v
2017-03-02 13:06,-0.087,0.011,0,0,0,0,v
2017-03-02 13:12,-0.091,0.011,0,0,0,0,v
2017-03-02 13:18,-0.087,0.013,0,0,0,0,v
2017-03-02 13:24,-0.084,0.011,0,0,0,0,v
2017-03-02 13:30,-0.076,0.010,0,0,0,0,v
2017-03-02 13:36,-0.066,0.009,0,0,0,0,v
2017-03-02 13:42,-0.062,0.010,0,0,0,0,v
2017-03-02 13:48,-0.058,0.009,0,0,0,0,v
2017-03-02 13:54,-0.052,0.009,0,0,0,0,v
2017-03-02 14:00,-0.043,0.008,0,0,0,0,v
2017-03-02 14:06,-0.034,0.012,0,0,0,0,v
2017-03-02 14:12,-0.028,0.012,0,0,0,0,v
2017-03-02 14:18,-0.022,0.013,0,0,0,0,v
2017-03-02 14:24,-0.016,0.014,0,0,0,0,v
2017-03-02 14:30,-0.007,0.010,0,0,0,0,v
2017-03-02 14:36,-0.006,0.016,0,0,0,0,v
2017-03-02 14:42,-0.001,0.015,0,0,0,0,v
2017-03-02 14:48,0.009,0.014,0,0,0,0,v
2017-03-02 14:54,0.010,0.010,0,0,0,0,v
2017-03-02 15:00,0.008,0.012,0,0,0,0,v
2017-03-02 15:06,0.009,0.013,0,0,0,0,v
2017-03-02 15:12,0.015,0.009,0,0,0,0,v
2017-03-02 15:18,0.019,0.013,0,0,0,0,v
2017-03-02 15:24,0.021,0.012,0,0,0,0,v
2017-03-02 15:30,0.020,0.011,0,0,0,0,v
2017-03-02 15:36,0.032,0.012,0,0,0,0,v
2017-03-02 15:42,0.037,0.011,0,0,0,0,v
2017-03-02 15:48,0.034,0.011,0,0,0,0,v
2017-03-02 15:54,0.033,0.013,0,0,0,0,v
2017-03-02 16:00,0.035,0.010,0,0,0,0,v
2017-03-02 16:06,0.043,0.010,0,0,0,0,v
2017-03-02 16:12,0.057,0.010,0,0,0,0,v
2017-03-02 16:18,0.070,0.011,0,0,0,0,v
2017-03-02 16:24,0.073,0.011,0,0,0,0,v
2017-03-02 16:30,0.071,0.011,0,0,0,0,v
2017-03-02 16:36,0.064,0.010,0,0,0,0,v
2017-03-02 16:42,0.059,0.008,0,0,0,0,v
2017-03-02 16:48,0.059,0.009,0,0,0,0,v
2017-03-02 16:54,0.055,0.008,0,0,0,0,v
2017-03-02 17:00,0.060,0.008,0,0,0,0,v
2017-03-02 17:06,0.060,0.008,0,0,0,0,v
2017-03-02 17:12,0.057,0.010,0,0,0,0,v
2017-03-02 17:18,0.053,0.009,0,0,0,0,v
2017-03-02 17:24,0.053,0.011,0,0,0,0,v
2017-03-02 17:30,0.043,0.011,0,0,0,0,v
2017-03-02 17:36,0.039,0.011,0,0,0,0,v
2017-03-02 17:42,0.034,0.010,0,0,0,0,v
2017-03-02 17:48,0.027,0.010,0,0,0,0,v
2017-03-02 17:54,0.019,0.010,0,0,0,0,v
2017-03-02 18:00,0.009,0.008,0,0,0,0,v
2017-03-02 18:06,0.004,0.008,0,0,0,0,v
2017-03-02 18:12,0.001,0.008,0,0,0,0,v
2017-03-02 18:18,-0.001,0.009,0,0,0,0,v
2017-03-02 18:24,-0.005,0.009,0,0,0,0,v
2017-03-02 18:30,-0.009,0.007,0,0,0,0,v
2017-03-02 18:36,-0.012,0.009,0,0,0,0,v
2017-03-02 18:42,-0.022,0.006,0,0,0,0,v
2017-03-02 18:48,-0.030,0.007,0,0,0,0,v
2017-03-02 18:54,-0.039,0.009,0,0,0,0,v
2017-03-02 19:00,-0.048,0.008,0,0,0,0,v
2017-03-02 19:06,-0.056,0.008,0,0,0,0,v
2017-03-02 19:12,-0.065,0.007,0,0,0,0,v
2017-03-02 19:18,-0.073,0.008,0,0,0,0,v
2017-03-02 19:24,-0.082,0.008,0,0,0,0,v
2017-03-02 19:30,-0.090,0.008,0,0,0,0,v
2017-03-02 19:36,-0.098,0.009,0,0,0,0,v
2017-03-02 19:42,-0.107,0.007,0,0,0,0,v
2017-03-02 19:48,-0.113,0.007,0,0,0,0,v
2017-03-02 19:54,-0.118,0.008,0,0,0,0,v
2017-03-02 20:00,-0.124,0.006,0,0,0,0,v
2017-03-02 20:06,-0.131,0.006,0,0,0,0,v
2017-03-02 20:12,-0.137,0.006,0,0,0,0,v
2017-03-02 20:18,-0.145,0.008,0,0,0,0,v
2017-03-02 20:24,-0.157,0.007,0,0,0,0,v
2017-03-02 20:30,-0.170,0.008,0,0,0,0,v
2017-03-02 20:36,-0.181,0.007,0,0,0,0,v
2017-03-02 20:42,-0.190,0.007,0,0,0,0,v
2017-03-02 20:48,-0.197,0.009,0,0,0,0,v
2017-03-02 20:54,-0.199,0.010,0,0,0,0,v
2017-03-02 21:00,-0.206,0.009,0,0,0,0,v
2017-03-02 21:06,-0.211,0.007,0,0,0,0,v
2017-03-02 21:12,-0.220,0.009,0,0,0,0,v
2017-03-02 21:18,-0.228,0.007,0,0,0,0,v
2017-03-02 21:24,-0.237,0.007,0,0,0,0,v
2017-03-02 21:30,-0.243,0.007,0,0,0,0,v
2017-03-02 21:36,-0.251,0.007,0,0,0,0,v
2017-03-02 21:42,-0.260,0.006,0,0,0,0,v
2017-03-02 21:48,-0.262,0.007,0,0,0,0,v
2017-03-02 21:54,-0.269,0.007,0,0,0,0,v
2017-03-02 22:00,-0.275,0.007,0,0,0,0,v
2017-03-02 22:06,-0.278,0.007,0,0,0,0,v
2017-03-02 22:12,-0.282,0.008,0,0,0,0,v
2017-03-02 22:18,-0.286,0.008,0,0,0,0,v
2017-03-02 22:24,-0.289,0.008,0,0,0,0,v
2017-03-02 22:30,-0.287,0.010,0,0,0,0,v
2017-03-02 22:36,-0.292,0.009,0,0,0,0,v
2017-03-02 22:42,-0.294,0.010,0,0,0,0,v
2017-03-02 22:48,-0.300,0.010,0,0,0,0,v
2017-03-02 22:54,-0.303,0.008,0,0,0,0,v
2017-03-02 23:00,-0.305,0.009,0,0,0,0,v
2017-03-02 23:06,-0.307,0.009,0,0,0,0,v
2017-03-02 23:12,-0.308,0.010,0,0,0,0,v
2017-03-02 23:18,-0.312,0.010,0,0,0,0,v
2017-03-02 23:24,-0.312,0.007,0,0,0,0,v
