"Id","5947dabbe4b0ad0ae18b263d","59301e07e4b02627b6d14a2e","59301e07e4b02627b6d14a31","59301e07e4b02627b6d14a34","59301e07e4b02627b6d14a2b","59301e07e4b02627b6d14a28","59301e06e4b02627b6d14a24","5947dabbe4b0ad0ae18b2640"
"Timestamp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Date","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Depth","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - ODO Conc","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Salinity","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Sp Cond","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Temp","xyle510/Dominion Power/NorthPoint/Campbell PakBus Logger/SondeData - Time"
"Units","","","","","","","",""
2017-06-24 06:15:37,7999,1.135,54.1,4.35,1,1.981,26.18,7999
2017-06-24 06:30:38,7999,1.133,51.5,4.14,1,1.971,26.16,7999
2017-06-24 06:45:38,7999,1.134,54.9,4.41,0.99,1.955,26.17,7999
2017-06-24 07:00:38,7999,1.134,57.2,4.59,0.98,1.939,26.23,7999
2017-06-24 07:15:37,7999,1.135,59.3,4.76,0.98,1.927,26.29,7999
2017-06-24 07:30:38,7999,1.13,59.2,4.74,0.97,1.917,26.37,7999
2017-06-24 07:45:38,7999,1.138,61,4.88,0.97,1.908,26.46,7999
2017-06-24 08:00:38,7999,1.143,64.4,5.14,0.96,1.899,26.57,7999
2017-06-24 08:15:37,7999,1.137,63.3,5.05,0.96,1.89,26.71,7999
2017-06-24 08:30:38,7999,1.133,73.7,5.86,0.95,1.883,26.88,7999
2017-06-24 08:45:37,7999,1.139,74.2,5.88,0.95,1.878,27.05,7999
2017-06-24 09:00:37,7999,1.141,80.4,6.34,0.94,1.871,27.25,7999
2017-06-24 09:15:37,7999,1.142,87.6,6.89,0.94,1.866,27.46,7999
2017-06-24 09:30:38,7999,1.143,87.7,6.87,0.94,1.86,27.66,7999
2017-06-24 09:45:38,7999,1.145,89.3,6.96,0.93,1.854,27.93,7999
2017-06-24 10:00:37,7999,1.148,100.9,7.83,0.93,1.851,28.16,7999
2017-06-24 10:15:37,7999,1.149,100.3,7.77,0.93,1.849,28.32,7999
2017-06-24 10:30:37,7999,1.153,100.7,7.77,0.93,1.846,28.52,7999
2017-06-24 10:45:37,7999,1.149,101.6,7.8,0.93,1.843,28.78,7999
2017-06-24 11:00:38,7999,1.149,105.6,8.08,0.93,1.84,29.04,7999
2017-06-24 11:15:38,7999,1.159,112.5,8.58,0.92,1.836,29.16,7999
2017-06-24 11:30:37,7999,1.166,108.7,8.26,0.92,1.835,29.4,7999
2017-06-24 11:45:38,7999,1.162,112.2,8.48,0.93,1.841,29.68,7999
2017-06-24 12:00:37,7999,1.166,116.7,8.79,0.92,1.837,29.95,7999
2017-06-24 12:15:37,7999,1.167,114.2,8.57,0.92,1.832,30.15,7999
2017-06-24 12:30:37,7999,1.165,118.8,8.87,0.92,1.826,30.45,7999
2017-06-24 12:45:37,7999,1.171,123.7,9.19,0.91,1.824,30.71,7999
2017-06-24 13:00:38,7999,1.172,129.7,9.59,0.91,1.822,31.01,7999
2017-06-24 13:15:37,7999,1.182,129,9.5,0.91,1.82,31.28,7999
2017-06-24 13:30:37,7999,1.177,127.2,9.32,0.91,1.82,31.53,7999
2017-06-24 13:45:37,7999,1.184,130.4,9.52,0.91,1.821,31.73,7999
2017-06-24 14:00:37,7999,1.184,132.8,9.66,0.91,1.822,31.93,7999
2017-06-24 14:15:37,7999,1.189,125.5,9.1,0.91,1.822,32.15,7999
2017-06-24 14:30:37,7999,1.194,135,9.76,0.91,1.822,32.34,7999
2017-06-24 14:45:38,7999,1.19,135,9.74,0.91,1.825,32.48,7999
2017-06-24 15:00:37,7999,1.189,134.8,9.7,0.91,1.826,32.62,7999
2017-06-24 15:15:37,7999,1.198,143.2,10.29,0.91,1.829,32.71,7999
2017-06-24 15:30:37,7999,1.196,142.5,10.23,0.91,1.83,32.76,7999
2017-06-24 15:45:38,7999,1.192,132.5,9.49,0.91,1.827,32.89,7999
2017-06-24 16:00:37,7999,1.19,132.6,9.48,0.91,1.825,32.96,7999
2017-06-24 16:15:38,7999,1.195,132.5,9.47,0.91,1.824,33.03,7999
2017-06-24 16:30:37,7999,1.194,141.7,10.12,0.91,1.824,33.06,7999
2017-06-24 16:45:37,7999,1.197,137.6,9.83,0.91,1.823,33.08,7999
2017-06-24 17:00:37,7999,1.192,143.3,10.23,0.91,1.823,33.06,7999
2017-06-24 17:15:38,7999,1.192,140.7,10.05,0.91,1.824,33.05,7999
2017-06-24 17:30:37,7999,1.19,127.5,9.11,0.91,1.825,32.99,7999
2017-06-24 17:45:38,7999,1.191,134.6,9.64,0.91,1.826,32.88,7999
2017-06-24 18:00:38,7999,1.195,129.8,9.31,0.91,1.827,32.85,7999
2017-06-24 18:15:37,7999,1.192,131,9.39,0.91,1.828,32.81,7999
2017-06-24 18:30:38,7999,1.192,131.8,9.46,0.92,1.831,32.75,7999
2017-06-24 18:45:37,7999,1.189,132.1,9.5,0.92,1.833,32.66,7999
2017-06-24 19:00:38,7999,1.188,129.9,9.36,0.92,1.834,32.55,7999
2017-06-24 19:15:37,7999,1.188,123.3,8.9,0.92,1.835,32.43,7999
2017-06-24 19:30:38,7999,1.186,121.1,8.76,0.92,1.836,32.29,7999
2017-06-24 19:45:37,7999,1.184,116,8.41,0.92,1.836,32.14,7999
2017-06-24 20:00:38,7999,1.181,117.6,8.55,0.92,1.837,32.01,7999
2017-06-24 20:15:37,7999,1.18,106.6,7.77,0.92,1.834,31.81,7999
2017-06-24 20:30:37,7999,1.178,91.5,6.69,0.92,1.832,31.63,7999
2017-06-24 20:45:37,7999,1.177,107.5,7.89,0.92,1.831,31.44,7999
2017-06-24 21:00:38,7999,1.173,98.7,7.27,0.92,1.831,31.23,7999
2017-06-24 21:15:37,7999,1.171,97.4,7.19,0.92,1.833,31.08,7999
2017-06-24 21:30:38,7999,1.17,90.3,6.69,0.92,1.834,30.88,7999
2017-06-24 21:45:37,7999,1.169,74.2,5.51,0.92,1.837,30.77,7999
2017-06-24 22:00:37,7999,1.167,82,6.1,0.92,1.839,30.61,7999
2017-06-24 22:15:38,7999,1.163,85.2,6.36,0.92,1.841,30.47,7999
2017-06-24 22:30:37,7999,1.161,81.6,6.11,0.92,1.842,30.32,7999
2017-06-24 22:45:37,7999,1.16,86.5,6.49,0.93,1.844,30.14,7999
2017-06-24 23:00:37,7999,1.158,72.9,5.48,0.93,1.843,29.99,743
2017-06-24 23:15:37,7999,1.157,82.2,6.2,0.93,1.843,29.84,2243
2017-06-24 23:30:37,7999,1.155,74.7,5.64,0.93,1.844,29.77,3743
2017-06-24 23:45:37,7999,1.153,79.7,6.03,0.93,1.844,29.66,5243
2017-06-25 00:00:37,7999,1.152,75.3,5.71,0.93,1.844,29.55,7999
2017-06-25 00:15:37,7999,1.152,72.9,5.54,0.93,1.842,29.43,7999
2017-06-25 00:30:37,7999,1.151,77.9,5.93,0.93,1.84,29.29,7999
2017-06-25 00:45:37,7999,1.149,69,5.26,0.93,1.839,29.14,7999
2017-06-25 01:00:38,7999,1.147,67,5.13,0.93,1.84,28.98,7999
2017-06-25 01:15:38,7999,1.144,69.9,5.36,0.93,1.84,28.85,7999
2017-06-25 01:30:37,7999,1.143,49.9,3.84,0.93,1.84,28.71,7999
2017-06-25 01:45:37,7999,1.14,63.5,4.9,0.93,1.84,28.56,7999
2017-06-25 02:00:38,7999,1.139,64.7,5,0.93,1.842,28.42,7999
2017-06-25 02:15:38,7999,1.138,68.5,5.31,0.93,1.841,28.25,7999
2017-06-25 02:30:37,7999,1.136,60.6,4.71,0.93,1.842,28.11,7999
2017-06-25 02:45:38,7999,1.136,57.4,4.47,0.93,1.842,28.01,7999
2017-06-25 03:00:38,7999,1.133,45.9,3.58,0.93,1.841,27.9,7999
2017-06-25 03:15:37,7999,1.133,56.3,4.4,0.93,1.84,27.81,7999
2017-06-25 03:30:38,7999,1.131,59.7,4.67,0.93,1.839,27.73,7999
2017-06-25 03:45:37,7999,1.131,57.2,4.48,0.93,1.839,27.66,7999
2017-06-25 04:00:38,7999,1.13,59.2,4.65,0.93,1.837,27.55,7999
2017-06-25 04:15:37,7999,1.129,57.7,4.54,0.93,1.837,27.42,7999
2017-06-25 04:30:38,7999,1.127,54.1,4.27,0.93,1.835,27.32,7999
2017-06-25 04:45:38,7999,1.126,53.5,4.24,0.92,1.831,27,7999
2017-06-25 05:00:37,7999,1.125,56.1,4.47,0.92,1.824,26.73,7999
2017-06-25 05:15:37,7999,1.12,54.7,4.36,0.92,1.819,26.68,7999
2017-06-25 05:30:37,7999,1.119,55.4,4.43,0.92,1.818,26.57,7999
2017-06-25 05:45:38,7999,1.119,50,4,0.92,1.816,26.5,7999
2017-06-25 06:00:37,7999,1.117,46.9,3.76,0.92,1.818,26.41,7999
2017-06-25 06:15:37,7999,1.116,51.6,4.14,0.92,1.822,26.36,7999
2017-06-25 06:30:38,7999,1.116,52.9,4.25,0.92,1.823,26.32,7999
2017-06-25 06:45:37,7999,1.115,53,4.25,0.92,1.825,26.31,7999
2017-06-25 07:00:38,7999,1.115,53,4.25,0.92,1.825,26.34,7999
2017-06-25 07:15:37,7999,1.113,53.9,4.32,0.92,1.824,26.36,7999
2017-06-25 07:30:38,7999,1.108,57.9,4.64,0.92,1.823,26.34,7999
2017-06-25 07:45:38,7999,1.113,56.9,4.57,0.92,1.819,26.3,7999
2017-06-25 08:00:38,7999,1.107,58.8,4.72,0.92,1.814,26.35,7999
2017-06-25 08:15:38,7999,1.107,63.7,5.1,0.91,1.813,26.4,7999
2017-06-25 08:30:37,7999,1.105,67.7,5.42,0.91,1.813,26.47,7999
2017-06-25 08:45:38,7999,1.103,62.8,5.02,0.91,1.811,26.54,7999
2017-06-25 09:00:38,7999,1.106,63.6,5.08,0.91,1.81,26.63,7999
2017-06-25 09:15:38,7999,1.104,68.9,5.48,0.91,1.809,26.79,7999
2017-06-25 09:30:38,7999,1.109,67.8,5.38,0.91,1.808,26.98,7999
2017-06-25 09:45:37,7999,1.112,81.2,6.42,0.91,1.805,27.16,7999
2017-06-25 10:00:37,7999,1.112,75.6,5.96,0.91,1.804,27.31,7999
2017-06-25 10:15:37,7999,1.114,76.9,6.04,0.91,1.805,27.52,7999
2017-06-25 10:30:38,7999,1.118,90.3,7.07,0.91,1.803,27.75,7999
2017-06-25 10:45:38,7999,1.118,86.6,6.75,0.91,1.801,27.97,7999
2017-06-25 11:00:37,7999,1.123,92.2,7.16,0.91,1.799,28.2,7999
2017-06-25 11:15:38,7999,1.127,91.4,7.07,0.9,1.798,28.39,7999
2017-06-25 11:30:37,7999,1.13,83.9,6.47,0.9,1.799,28.6,7999
2017-06-25 11:45:38,7999,1.134,83.9,6.42,0.91,1.804,28.96,7999
2017-06-25 12:00:37,7999,1.138,93.9,7.13,0.91,1.813,29.44,7999
2017-06-25 12:15:37,7999,1.141,105,7.92,0.91,1.821,29.87,7999
2017-06-25 12:30:37,7999,1.146,109.8,8.21,0.92,1.83,30.35,7999
2017-06-25 12:45:37,7999,1.15,111.5,8.29,0.92,1.83,30.62,7999
2017-06-25 13:00:38,7999,1.152,116.7,8.64,0.91,1.823,30.95,7999
2017-06-25 13:15:38,7999,1.155,122.8,9.04,0.91,1.823,31.24,7999
2017-06-25 13:30:37,7999,1.158,130.9,9.61,0.91,1.827,31.43,7999
2017-06-25 13:45:38,7999,1.164,135.5,9.9,0.92,1.833,31.72,7999
2017-06-25 14:00:37,7999,1.167,132.9,9.67,0.92,1.839,31.93,7999
2017-06-25 14:15:37,7999,1.178,132.8,9.65,0.92,1.842,32.02,7999
2017-06-25 14:30:37,7999,1.166,151.1,10.93,0.92,1.844,32.28,7999
2017-06-25 14:45:38,7999,1.165,137.5,9.92,0.92,1.848,32.47,7999
2017-06-25 15:00:37,7999,1.173,141.5,10.19,0.93,1.849,32.54,7999
2017-06-25 15:15:37,7999,1.168,144,10.34,0.93,1.851,32.72,7999
2017-06-25 15:30:37,7999,1.17,136.3,9.77,0.93,1.853,32.84,7999
2017-06-25 15:45:37,7999,1.171,139.7,10,0.93,1.855,32.9,7999
2017-06-25 16:00:38,7999,1.171,151.9,10.83,0.93,1.857,33.12,7999
2017-06-25 16:15:38,7999,1.178,166.5,11.85,0.93,1.865,33.25,7999
2017-06-25 16:30:37,7999,1.179,161.5,11.53,0.93,1.865,33.09,7999
2017-06-25 16:45:37,7999,1.172,155.7,11.13,0.93,1.864,32.98,7999
2017-06-25 17:00:37,7999,1.172,162.7,11.65,0.93,1.864,32.85,7999
2017-06-25 17:15:37,7999,1.171,158.8,11.4,0.93,1.864,32.77,7999
2017-06-25 17:30:37,7999,1.165,154.2,11.09,0.93,1.863,32.67,7999
2017-06-25 17:45:37,7999,1.162,147,10.58,0.93,1.863,32.59,7999
2017-06-25 18:00:37,7999,1.162,146.7,10.58,0.93,1.862,32.48,7999
2017-06-25 18:15:38,7999,1.16,140.7,10.16,0.93,1.864,32.41,7999
2017-06-25 18:30:37,7999,1.159,136.1,9.84,0.93,1.865,32.29,7999
2017-06-25 18:45:38,7999,1.157,125.2,9.07,0.93,1.864,32.17,7999
2017-06-25 19:00:37,7999,1.156,118.6,8.61,0.93,1.865,32.02,7999
2017-06-25 19:15:37,7999,1.153,114.1,8.31,0.93,1.864,31.9,7999
2017-06-25 19:30:37,7999,1.152,118.6,8.66,0.93,1.865,31.76,7999
2017-06-25 19:45:37,7999,1.151,111.1,8.13,0.93,1.864,31.6,7999
2017-06-25 20:00:37,7999,1.149,111.1,8.14,0.93,1.864,31.48,7999
2017-06-25 20:15:37,7999,1.143,87.5,6.43,0.93,1.861,31.3,7999
2017-06-25 20:30:38,7999,1.139,76.8,5.67,0.93,1.86,31.1,7999
2017-06-25 20:45:38,7999,1.137,89.1,6.6,0.93,1.86,30.89,7999
2017-06-25 21:00:37,7999,1.134,87.5,6.5,0.93,1.861,30.71,7999
2017-06-25 21:15:38,7999,1.131,79.8,5.97,0.94,1.869,30.32,7999
2017-06-25 21:30:37,7999,1.13,82,6.18,0.94,1.87,29.89,7999
2017-06-25 21:45:37,7999,1.128,82.2,6.22,0.94,1.871,29.62,7999
2017-06-25 22:00:37,7999,1.124,82.2,6.25,0.94,1.867,29.43,7999
2017-06-25 22:15:37,7999,1.121,76.5,5.84,0.94,1.865,29.11,7999
2017-06-25 22:30:37,7999,1.116,78.8,6.05,0.94,1.862,28.82,7999
2017-06-25 22:45:37,7999,1.115,70.4,5.42,0.94,1.861,28.65,7999
2017-06-25 23:00:37,7999,1.113,77.1,5.95,0.94,1.863,28.51,744
2017-06-25 23:15:38,7999,1.109,70.3,5.44,0.94,1.866,28.34,2244
2017-06-25 23:30:38,7999,1.107,66.3,5.15,0.94,1.87,28.14,3744
2017-06-25 23:45:38,7999,1.104,74.3,5.8,0.95,1.874,27.92,5244
2017-06-26 00:00:38,7999,1.104,80.4,6.29,0.95,1.88,27.67,7999
2017-06-26 00:15:38,7999,1.102,75.1,5.89,0.95,1.885,27.52,7999
2017-06-26 00:30:38,7999,1.099,78.7,6.2,0.95,1.891,27.34,7999
2017-06-26 00:45:37,7999,1.099,75.5,5.97,0.96,1.893,27.17,7999
2017-06-26 01:00:38,7999,1.096,69.1,5.48,0.96,1.894,27.02,7999
2017-06-26 01:15:37,7999,1.094,77.7,6.18,0.96,1.895,26.85,7999
2017-06-26 01:30:38,7999,1.093,71.8,5.72,0.96,1.894,26.7,7999
2017-06-26 01:45:37,7999,1.089,68.4,5.47,0.96,1.894,26.5,7999
2017-06-26 02:00:37,7999,1.085,67.1,5.38,0.96,1.896,26.37,7999
2017-06-26 02:15:38,7999,1.086,65.7,5.27,0.96,1.901,26.27,7999
2017-06-26 02:30:37,7999,1.086,62.1,5,0.96,1.906,26.18,7999
2017-06-26 02:45:38,7999,1.084,62.6,5.04,0.97,1.917,26.07,7999
2017-06-26 03:00:37,7999,1.085,55.9,4.51,0.97,1.924,25.96,7999
2017-06-26 03:15:38,7999,1.082,46.7,3.78,0.98,1.928,25.81,7999
2017-06-26 03:30:38,7999,1.081,44.4,3.6,0.98,1.93,25.67,7999
2017-06-26 03:45:38,7999,1.075,43,3.51,0.98,1.935,25.49,7999
2017-06-26 04:00:37,7999,1.073,43.7,3.57,0.98,1.937,25.35,7999
2017-06-26 04:15:38,7999,1.072,38.5,3.15,0.99,1.942,25.18,7999
2017-06-26 04:30:38,7999,1.066,38.5,3.17,0.99,1.946,24.97,7999
2017-06-26 04:45:38,7999,1.065,39.3,3.24,0.99,1.95,24.75,7999
2017-06-26 05:00:38,7999,1.063,38.7,3.21,0.99,1.951,24.57,7999
2017-06-26 05:15:38,7999,1.061,39.7,3.3,0.99,1.953,24.38,7999
2017-06-26 05:30:38,7999,1.059,37.8,3.16,0.99,1.954,24.19,7999
2017-06-26 05:45:38,7999,1.059,43.6,3.64,0.99,1.955,24.06,7999
2017-06-26 06:00:38,7999,1.059,43.3,3.63,0.99,1.957,23.96,7999
2017-06-26 06:15:38,7999,1.057,37.9,3.18,1,1.958,23.9,7999
2017-06-26 06:30:38,7999,1.058,43.4,3.64,1,1.957,23.85,7999
2017-06-26 06:45:38,7999,1.056,37.7,3.16,1,1.957,23.85,7999
2017-06-26 07:00:38,7999,1.05,39,3.28,1,1.959,23.87,7999
2017-06-26 07:15:38,7999,1.049,41.3,3.47,1,1.958,23.91,7999
2017-06-26 07:30:38,7999,1.051,41.4,3.47,0.99,1.956,23.95,7999
2017-06-26 07:45:38,7999,1.052,42.9,3.59,1,1.958,23.99,7999
2017-06-26 08:00:38,7999,1.052,48.8,4.08,0.99,1.957,24.08,7999
2017-06-26 08:15:38,7999,1.051,50.8,4.24,1,1.959,24.18,7999
2017-06-26 08:30:38,7999,1.053,49.7,4.13,1,1.961,24.3,7999
2017-06-26 08:45:38,7999,1.055,51.7,4.29,1,1.963,24.43,7999
2017-06-26 09:00:38,7999,1.056,67.1,5.55,1,1.965,24.58,7999
2017-06-26 09:15:38,7999,1.06,72.9,6.02,1,1.965,24.74,7999
2017-06-26 09:30:38,7999,1.06,65.8,5.42,1,1.964,24.88,7999
2017-06-26 09:45:38,7999,1.065,70,5.75,0.99,1.957,25.07,7999
2017-06-26 10:00:38,7999,1.068,69,5.64,0.99,1.952,25.24,7999
2017-06-26 10:15:38,7999,1.07,67.2,5.47,0.99,1.948,25.53,7999
2017-06-26 10:30:38,7999,1.073,65.8,5.32,0.99,1.953,25.85,7999
2017-06-26 10:45:38,7999,1.076,69.6,5.59,0.99,1.961,26.27,7999
2017-06-26 11:00:37,7999,1.081,91,7.25,1,1.969,26.74,7999
2017-06-26 11:15:38,7999,1.082,74.7,5.91,1,1.976,27.08,7999
2017-06-26 11:30:37,7999,1.086,82.8,6.51,1.01,1.986,27.39,7999
2017-06-26 11:45:37,7999,1.09,101.5,7.94,1.01,1.989,27.73,7999
2017-06-26 12:00:38,7999,1.094,103.2,8.03,1.01,1.988,28.05,7999
2017-06-26 12:15:37,7999,1.097,107.8,8.35,1.01,1.989,28.27,7999
2017-06-26 12:30:38,7999,1.099,114.6,8.82,1,1.981,28.69,7999
2017-06-26 12:45:38,7999,1.105,123.8,9.45,1,1.974,29.12,7999
2017-06-26 13:00:37,7999,1.109,119.8,9.09,0.99,1.963,29.47,7999
2017-06-26 13:15:37,7999,1.112,128.7,9.72,0.98,1.953,29.73,7999
2017-06-26 13:30:37,7999,1.114,137.3,10.37,0.98,1.948,29.72,7999
2017-06-26 13:45:37,7999,1.117,123.9,9.34,0.98,1.942,29.81,7999
2017-06-26 14:00:37,7999,1.121,159.1,12.02,0.98,1.939,29.74,7999
2017-06-26 14:15:37,7999,1.117,151.3,11.41,0.97,1.936,29.85,7999
2017-06-26 14:30:37,7999,1.117,149.8,11.31,0.97,1.932,29.78,7999
2017-06-26 14:45:37,7999,1.113,147.2,11.11,0.97,1.929,29.8,7999
2017-06-26 15:00:38,7999,1.105,141.7,10.7,0.97,1.927,29.78,7999
2017-06-26 15:15:38,7999,1.11,154.6,11.65,0.97,1.931,29.88,7999
2017-06-26 15:30:37,7999,1.113,150.7,11.32,0.97,1.933,30.03,7999
2017-06-26 15:45:38,7999,1.113,159.1,11.94,0.97,1.93,30.09,7999
2017-06-26 16:00:37,7999,1.111,146,10.98,0.97,1.933,30.01,7999
2017-06-26 16:15:37,7999,1.113,139,10.46,0.98,1.936,29.92,7999
2017-06-26 16:30:37,7999,1.112,142.8,10.77,0.98,1.936,29.83,7999
2017-06-26 16:45:37,7999,1.108,140.4,10.63,0.98,1.943,29.64,7999
2017-06-26 17:00:37,7999,1.106,133.9,10.15,0.98,1.945,29.51,7999
2017-06-26 17:15:37,7999,1.101,122.4,9.31,0.98,1.946,29.35,7999
2017-06-26 17:30:38,7999,1.105,126.1,9.61,0.98,1.943,29.24,7999
2017-06-26 17:45:37,7999,1.1,125.4,9.58,0.98,1.944,29.08,7999
2017-06-26 18:00:38,7999,1.1,117.4,8.99,0.98,1.944,28.92,7999
2017-06-26 18:15:38,7999,1.096,117.2,9.01,0.98,1.943,28.75,7999
2017-06-26 18:30:38,7999,1.092,110.8,8.53,0.98,1.943,28.64,7999
2017-06-26 18:45:38,7999,1.092,108.8,8.39,0.98,1.946,28.52,7999
2017-06-26 19:00:38,7999,1.088,110.6,8.55,0.98,1.946,28.41,7999
2017-06-26 19:15:38,7999,1.086,102.1,7.91,0.98,1.947,28.3,7999
2017-06-26 19:30:37,7999,1.083,97.1,7.54,0.98,1.948,28.13,7999
2017-06-26 19:45:38,7999,1.081,95.5,7.44,0.98,1.948,28,7999
2017-06-26 20:00:38,7999,1.079,95.4,7.45,0.98,1.947,27.85,7999
2017-06-26 20:15:38,7999,1.077,88.9,6.96,0.99,1.949,27.68,7999
2017-06-26 20:30:38,7999,1.075,75.1,5.89,0.99,1.951,27.56,7999
2017-06-26 20:45:37,7999,1.074,72.6,5.71,0.99,1.955,27.41,7999
2017-06-26 21:00:38,7999,1.072,68.9,5.43,0.99,1.955,27.29,7999
2017-06-26 21:15:37,7999,1.073,68.8,5.43,0.99,1.958,27.16,7999
2017-06-26 21:30:38,7999,1.073,69.8,5.53,0.99,1.963,27,7999
2017-06-26 21:45:38,7999,1.07,60.7,4.82,1,1.965,26.9,7999
2017-06-26 22:00:37,7999,1.069,62.7,4.99,1,1.966,26.79,7999
2017-06-26 22:15:37,7999,1.067,63.6,5.08,1,1.975,26.58,7999
2017-06-26 22:30:38,7999,1.063,54.5,4.36,1.01,1.984,26.39,7999
2017-06-26 22:45:37,7999,1.062,60.1,4.83,1.01,1.988,26.25,7999
2017-06-26 23:00:38,7999,1.062,54.3,4.37,1.01,1.998,26.08,744
2017-06-26 23:15:38,7999,1.06,55.8,4.51,1.02,2.01,25.95,2244
2017-06-26 23:30:38,7999,1.058,51.2,4.14,1.03,2.018,25.77,3744
2017-06-26 23:45:38,7999,1.055,44.8,3.64,1.02,2.012,25.67,5244
2017-06-27 00:00:38,7999,1.054,45.5,3.71,1.02,2.012,25.5,7999
2017-06-27 00:15:38,7999,1.053,41,3.35,1.02,2.011,25.37,7999
2017-06-27 00:30:38,7999,1.051,47,3.84,1.02,2.012,25.21,7999
2017-06-27 00:45:38,7999,1.049,39.7,3.26,1.02,2.013,25.08,7999
2017-06-27 01:00:38,7999,1.047,41.1,3.38,1.02,2.014,24.99,7999
2017-06-27 01:15:38,7999,1.046,44.6,3.67,1.02,2.016,24.96,7999
2017-06-27 01:30:38,7999,1.043,46.3,3.81,1.03,2.018,24.92,7999
2017-06-27 01:45:38,7999,1.045,41.4,3.41,1.03,2.019,24.86,7999
2017-06-27 02:00:38,7999,1.045,42,3.47,1.03,2.02,24.75,7999
2017-06-27 02:15:38,7999,1.043,44.7,3.69,1.03,2.019,24.66,7999
2017-06-27 02:30:38,7999,1.042,44.7,3.7,1.03,2.021,24.6,7999
2017-06-27 02:45:38,7999,1.04,49.6,4.12,1.03,2.022,24.49,7999
2017-06-27 03:00:38,7999,1.042,46,3.82,1.03,2.02,24.41,7999
2017-06-27 03:15:38,7999,1.04,44.5,3.7,1.03,2.018,24.3,7999
2017-06-27 03:30:38,7999,1.038,43.1,3.6,1.03,2.019,24.18,7999
2017-06-27 03:45:38,7999,1.037,40.3,3.37,1.03,2.017,24.08,7999
2017-06-27 04:00:38,7999,1.034,39.5,3.31,1.03,2.016,23.96,7999
2017-06-27 04:15:38,7999,1.033,41.3,3.47,1.03,2.016,23.84,7999
2017-06-27 04:30:38,7999,1.032,38.6,3.24,1.03,2.018,23.74,7999
2017-06-27 04:45:38,7999,1.033,36.9,3.1,1.03,2.016,23.66,7999
2017-06-27 05:00:38,7999,1.032,36.8,3.1,1.03,2.015,23.6,7999
2017-06-27 05:15:38,7999,1.026,37.3,3.15,1.03,2.014,23.5,7999
2017-06-27 05:30:38,7999,1.02,41.5,3.52,1.03,2.012,23.32,7999
2017-06-27 05:45:38,7999,1.016,44,3.74,1.02,2.009,23.15,7999
2017-06-27 06:00:38,7999,1.018,43.9,3.75,1.02,2,22.98,7999
2017-06-27 06:15:38,7999,1.025,39.9,3.41,1.02,1.995,22.86,7999
2017-06-27 06:30:38,7999,1.027,41.9,3.58,1.01,1.989,22.8,7999
2017-06-27 06:45:38,7999,1.023,38.2,3.27,1.01,1.987,22.79,7999
2017-06-27 07:00:38,7999,1.021,42.7,3.65,1.01,1.988,22.81,7999
2017-06-27 07:15:38,7999,1.022,44.8,3.83,1.01,1.987,22.86,7999
2017-06-27 07:30:38,7999,1.02,45.4,3.88,1.01,1.99,22.93,7999
2017-06-27 07:45:38,7999,1.021,47.4,4.04,1.02,1.996,23.06,7999
2017-06-27 08:00:38,7999,1.024,47.2,4.01,1.02,1.998,23.18,7999
2017-06-27 08:15:38,7999,1.025,48.3,4.11,1.02,2.003,23.22,7999
2017-06-27 08:30:38,7999,1.024,49.4,4.2,1.02,2,23.24,7999
2017-06-27 08:45:38,7999,1.025,51.6,4.37,1.02,2.003,23.34,7999
2017-06-27 09:00:38,7999,1.027,52.3,4.42,1.02,2.006,23.47,7999
2017-06-27 09:15:38,7999,1.027,54.3,4.57,1.02,2.006,23.64,7999
2017-06-27 09:30:38,7999,1.022,64.9,5.44,1.02,2.007,23.91,7999
2017-06-27 09:45:38,7999,1.027,64.1,5.35,1.02,2.006,24.11,7999
2017-06-27 10:00:38,7999,1.031,71.9,5.98,1.02,2.005,24.34,7999
2017-06-27 10:15:38,7999,1.032,69.5,5.75,1.02,2.01,24.63,7999
2017-06-27 10:30:38,7999,1.036,71.4,5.87,1.02,2.013,24.93,7999
2017-06-27 10:45:38,7999,1.039,75.1,6.14,1.02,2.014,25.24,7999
2017-06-27 11:00:37,7999,1.04,82.7,6.72,1.02,2.013,25.55,7999
2017-06-27 11:15:37,7999,1.042,80.9,6.54,1.02,2.01,25.9,7999
2017-06-27 11:30:37,7999,1.045,87.1,7,1.02,2.001,26.27,7999
2017-06-27 11:45:37,7999,1.05,90,7.18,1.02,2.002,26.65,7999
2017-06-27 12:00:37,7999,1.054,104.7,8.3,1.01,1.996,26.96,7999
2017-06-27 12:15:37,7999,1.057,115.5,9.09,1.01,1.996,27.35,7999
2017-06-27 12:30:37,7999,1.06,114.1,8.93,1.01,1.996,27.72,7999
2017-06-27 12:45:37,7999,1.064,122.1,9.51,1.01,1.995,28.01,7999
2017-06-27 13:00:37,7999,1.067,118.9,9.19,1.01,1.995,28.37,7999
2017-06-27 13:15:37,7999,1.073,127.2,9.8,1.01,1.996,28.6,7999
