Customer:,Dominion - Cove Point,,,,,,
Exported parameters:,YSI 6 Series/Temp,YSI 6 Series/SpCond,YSI 6 Series/Salinity,YSI 6 Series/Depth,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
4/22/2017,1:45,22.54999924,2.269000053,1.159999967,1.613000035,87.09999847,7.480000019
4/22/2017,2:00,22.48999977,2.286000013,1.169999957,1.611999989,86.5,7.440000057
4/22/2017,2:15,22.44000053,2.288000107,1.179999948,1.61500001,86.09999847,7.409999847
4/22/2017,2:30,22.39999962,2.286999941,1.169999957,1.618000031,83.69999695,7.210000038
4/22/2017,2:45,22.37000084,2.28399992,1.169999957,1.618999958,82.90000153,7.150000095
4/22/2017,3:00,22.27000046,2.275000095,1.169999957,1.618999958,83.09999847,7.179999828
4/22/2017,3:15,22.19000053,2.269999981,1.169999957,1.618000031,82.40000153,7.130000114
4/22/2017,3:30,22.11000061,2.272000074,1.169999957,1.616000056,82.59999847,7.159999847
4/22/2017,3:45,22.04999924,2.26699996,1.159999967,1.618000031,81.59999847,7.079999924
4/22/2017,4:00,21.95999908,2.26699996,1.159999967,1.618999958,80.19999695,6.96999979
4/22/2017,4:15,21.86000061,2.262000084,1.159999967,1.618999958,79.80000305,6.949999809
4/22/2017,4:30,21.79000092,2.255000114,1.159999967,1.620000005,79.59999847,6.949999809
4/22/2017,4:45,21.75,2.240999937,1.149999976,1.620000005,78.5,6.860000134
4/22/2017,5:00,21.55999947,2.217000008,1.139999986,1.621000051,77,6.75
4/22/2017,5:15,21.43000031,2.200000048,1.129999995,1.623000026,76.40000153,6.710000038
4/22/2017,5:30,21.28000069,2.184999943,1.120000005,1.623000026,75.59999847,6.659999847
4/22/2017,5:45,21.10000038,2.177000046,1.120000005,1.621000051,75.09999847,6.639999866
4/22/2017,6:00,20.96999931,2.167000055,1.110000014,1.625,74.40000153,6.599999905
4/22/2017,6:15,20.82999992,2.164999962,1.110000014,1.625,74.30000305,6.610000134
4/22/2017,6:30,20.71999931,2.164999962,1.110000014,1.625,75.30000305,6.710000038
4/22/2017,6:45,20.62999916,2.171000004,1.110000014,1.625,74.90000153,6.679999828
4/22/2017,7:00,20.52000046,2.176000118,1.120000005,1.625,75.30000305,6.730000019
4/22/2017,7:15,20.51000023,2.174000025,1.120000005,1.625,75.40000153,6.739999771
4/22/2017,7:30,20.35000038,2.187999964,1.120000005,1.625,76.09999847,6.829999924
4/22/2017,7:45,20.27000046,2.190999985,1.129999995,1.626000047,75.90000153,6.820000172
4/22/2017,8:00,20.17000008,2.188999891,1.120000005,1.628000021,76.19999695,6.860000134
4/22/2017,8:15,20.11000061,2.20600009,1.129999995,1.626999974,76,6.849999905
4/22/2017,8:30,20.12000084,2.198999882,1.129999995,1.628999949,75.19999695,6.78000021
4/22/2017,8:45,20.06999969,2.198999882,1.129999995,1.626999974,74.90000153,6.760000229
4/22/2017,9:00,20.03000069,2.184999943,1.120000005,1.625,75.30000305,6.800000191
4/22/2017,9:15,19.92000008,2.174000025,1.120000005,1.628000021,74.69999695,6.760000229
4/22/2017,9:30,19.77000046,2.160000086,1.110000014,1.628000021,75.40000153,6.840000153
4/22/2017,9:45,19.62000084,2.125999928,1.090000033,1.629999995,75.90000153,6.909999847
4/22/2017,10:00,19.51000023,2.104000092,1.080000043,1.631000042,76,6.929999828
4/22/2017,10:15,19.39999962,2.073999882,1.059999943,1.633000016,76.69999695,7.010000229
4/22/2017,10:30,19.32999992,2.058000088,1.049999952,1.633999944,76.19999695,6.980000019
4/22/2017,10:45,19.29000092,2.056999922,1.049999952,1.631999969,75.90000153,6.960000038
4/22/2017,11:00,19.19000053,2.04399991,1.049999952,1.631000042,76.90000153,7.059999943
4/22/2017,11:15,19.12000084,2.015000105,1.029999971,1.633000016,78.19999695,7.190000057
4/22/2017,11:30,19.14999962,2.00999999,1.029999971,1.633000016,79.5,7.309999943
4/22/2017,11:45,19.22999954,2.017999887,1.029999971,1.629999995,81.09999847,7.449999809
4/22/2017,12:00,19.18000031,2.042999983,1.049999952,1.628999949,82.19999695,7.550000191
4/22/2017,12:15,18.98999977,2.029000044,1.039999962,1.628000021,81.19999695,7.480000019
4/22/2017,12:30,18.96999931,2.020999908,1.039999962,1.631000042,82.90000153,7.639999866
4/22/2017,12:45,18.92000008,2.036999941,1.039999962,1.629999995,84.80000305,7.829999924
4/22/2017,13:00,18.92000008,2.065000057,1.059999943,1.633000016,86.5,7.980000019
4/22/2017,13:15,18.88999939,2.079999924,1.070000052,1.631000042,87,8.039999962
4/22/2017,13:30,18.87000084,2.088000059,1.070000052,1.631999969,88.19999695,8.149999619
4/22/2017,13:45,18.87000084,2.09800005,1.080000043,1.63499999,90.19999695,8.329999924
4/22/2017,14:00,18.76000023,2.101000071,1.080000043,1.639000058,90.19999695,8.350000381
4/22/2017,14:15,18.71999931,2.104000092,1.080000043,1.639000058,90.69999695,8.409999847
4/22/2017,14:30,18.70000076,2.09800005,1.080000043,1.636999965,90.90000153,8.430000305
4/22/2017,14:45,18.65999985,2.095999956,1.080000043,1.639000058,91.19999695,8.460000038
4/22/2017,15:00,18.59000015,2.104000092,1.080000043,1.628000021,93.59999847,8.699999809
4/22/2017,15:15,18.53000069,2.096999884,1.080000043,1.636999965,93.40000153,8.68999958
4/22/2017,15:30,18.46999931,2.098999977,1.080000043,1.633999944,93.40000153,8.710000038
4/22/2017,15:45,18.43000031,2.109999895,1.080000043,1.631999969,95.30000305,8.890000343
4/22/2017,16:00,18.34000015,2.115999937,1.090000033,1.631999969,95.40000153,8.909999847
4/22/2017,16:15,18.28000069,2.125,1.090000033,1.628999949,95.5,8.930000305
4/22/2017,16:30,18.14999962,2.130000114,1.090000033,1.63499999,96.09999847,9.010000229
4/22/2017,16:45,18.06999969,2.13499999,1.100000024,1.631000042,95.90000153,9.010000229
4/22/2017,17:00,18,2.138999939,1.100000024,1.633000016,95.30000305,8.970000267
4/22/2017,17:15,17.92000008,2.138999939,1.100000024,1.628000021,94.5,8.909999847
4/22/2017,17:30,17.81999969,2.138000011,1.100000024,1.631999969,93.90000153,8.859999657
4/22/2017,17:45,17.68000031,2.135999918,1.100000024,1.63499999,94,8.899999619
4/22/2017,18:00,17.56999969,2.138000011,1.100000024,1.629999995,94.09999847,8.930000305
4/22/2017,18:15,17.43000031,2.138000011,1.100000024,1.628999949,93.30000305,8.880000114
4/22/2017,18:30,17.34000015,2.140000105,1.100000024,1.63499999,92.59999847,8.829999924
4/22/2017,18:45,17.15999985,2.138000011,1.100000024,1.638000011,92,8.81000042
4/22/2017,19:00,17.02000046,2.130000114,1.100000024,1.636000037,91.30000305,8.770000458
4/22/2017,19:15,16.81999969,2.109999895,1.080000043,1.639999986,90,8.670000076
4/22/2017,19:30,16.72999954,2.112999916,1.090000033,1.644000053,90.30000305,8.720000267
4/22/2017,19:45,16.60000038,2.098999977,1.080000043,1.646000028,89,8.619999886
4/22/2017,20:00,16.5,2.078999996,1.070000052,1.644000053,88.59999847,8.600000381
4/22/2017,20:15,16.45999908,2.079999924,1.070000052,1.644999981,88.09999847,8.56000042
4/22/2017,20:30,16.45000076,2.092000008,1.070000052,1.646999955,89.09999847,8.659999847
4/22/2017,20:45,16.43000031,2.101999998,1.080000043,1.64199996,89.40000153,8.68999958
4/22/2017,21:00,16.32999992,2.107000113,1.080000043,1.646000028,89,8.659999847
4/22/2017,21:15,16.28000069,2.10800004,1.080000043,1.643000007,88.5,8.630000114
4/22/2017,21:30,16.25,2.108999968,1.080000043,1.644999981,88.69999695,8.649999619
4/22/2017,21:45,16.20000076,2.111000061,1.090000033,1.64199996,88.19999695,8.609999657
4/22/2017,22:00,16.17000008,2.112999916,1.090000033,1.64199996,87.30000305,8.529999733
4/22/2017,22:15,16.12000084,2.117000103,1.090000033,1.639000058,87.69999695,8.579999924
4/22/2017,22:30,16.04000092,2.118000031,1.090000033,1.641000032,87.19999695,8.539999962
4/22/2017,22:45,15.97000027,2.121000051,1.090000033,1.643000007,86.59999847,8.5
4/22/2017,23:00,15.89000034,2.121999979,1.090000033,1.639000058,87.09999847,8.56000042
4/22/2017,23:15,15.80000019,2.122999907,1.090000033,1.644999981,87.19999695,8.590000153
4/22/2017,23:30,15.72999954,2.121000051,1.090000033,1.651000023,87.09999847,8.590000153
4/22/2017,23:45,15.68000031,2.121000051,1.090000033,1.649000049,86.59999847,8.550000191
4/23/2017,0:00,15.60000038,2.122999907,1.090000033,1.644999981,87,8.609999657
4/23/2017,0:15,15.40999985,2.121999979,1.090000033,1.644999981,85.69999695,8.510000229
4/23/2017,0:30,15.30000019,2.109999895,1.090000033,1.644999981,84.5,8.409999847
4/23/2017,0:45,15.22000027,2.104000092,1.080000043,1.648000002,84.09999847,8.390000343
4/23/2017,1:00,15.23999977,2.071000099,1.059999943,1.646000028,84.09999847,8.380000114
4/23/2017,1:15,15.18999958,2.069000006,1.059999943,1.648000002,84.59999847,8.43999958
4/23/2017,1:30,15.14000034,2.058000088,1.059999943,1.649000049,84.30000305,8.420000076
4/23/2017,1:45,15.01000023,2.055000067,1.059999943,1.648000002,83.90000153,8.399999619
4/23/2017,2:00,14.88000011,2.059999943,1.059999943,1.651000023,84,8.43999958
4/23/2017,2:15,14.85999966,2.071000099,1.059999943,1.65199995,84.5,8.489999771
4/23/2017,2:30,14.78999996,2.086999893,1.070000052,1.65199995,85.40000153,8.590000153
4/23/2017,2:45,14.72999954,2.088999987,1.070000052,1.654000044,84.59999847,8.529999733
4/23/2017,3:00,14.69999981,2.095999956,1.080000043,1.648000002,85.40000153,8.609999657
4/23/2017,3:15,14.56000042,2.102999926,1.080000043,1.652999997,84.90000153,8.579999924
4/23/2017,3:30,14.48999977,2.105000019,1.080000043,1.649999976,84.69999695,8.579999924
4/23/2017,3:45,14.32999992,2.09800005,1.080000043,1.646999955,84.09999847,8.550000191
4/23/2017,4:00,14.25,2.094000101,1.080000043,1.648000002,84.5,8.609999657
4/23/2017,4:15,14.27000046,2.105999947,1.080000043,1.646999955,85.30000305,8.680000305
4/23/2017,4:30,14.18999958,2.10800004,1.080000043,1.646999955,85.19999695,8.68999958
4/23/2017,4:45,14.03999996,2.085000038,1.070000052,1.651000023,84.59999847,8.649999619
4/23/2017,5:00,13.90999985,2.075000048,1.070000052,1.652999997,83.69999695,8.579999924
4/23/2017,5:15,13.82999992,2.056999922,1.059999943,1.649000049,83.5,8.590000153
4/23/2017,5:30,13.73999977,2.051000118,1.049999952,1.649000049,83.19999695,8.569999695
4/23/2017,5:45,13.67000008,2.053999901,1.059999943,1.646999955,83.30000305,8.590000153
4/23/2017,6:00,13.57999992,2.049999952,1.049999952,1.646999955,83.40000153,8.619999886
4/23/2017,6:15,13.5,2.039000034,1.049999952,1.649000049,83.19999695,8.619999886
4/23/2017,6:30,13.48999977,2.039999962,1.049999952,1.646000028,85,8.800000191
4/23/2017,6:45,13.47999954,2.049999952,1.049999952,1.651000023,86.09999847,8.920000076
4/23/2017,7:00,13.46000004,2.056999922,1.059999943,1.651000023,86.59999847,8.970000267
4/23/2017,7:15,13.51000023,2.062999964,1.059999943,1.646999955,87.69999695,9.079999924
4/23/2017,7:30,13.48999977,2.075000048,1.070000052,1.649000049,88.59999847,9.180000305
4/23/2017,7:45,13.47999954,2.075999975,1.070000052,1.649000049,89.69999695,9.289999962
4/23/2017,8:00,13.52999973,2.082999945,1.070000052,1.651000023,90.30000305,9.340000153
4/23/2017,8:15,13.52999973,2.075000048,1.070000052,1.654000044,89.90000153,9.300000191
4/23/2017,8:30,13.55000019,2.058000088,1.059999943,1.649000049,90.09999847,9.31000042
4/23/2017,8:45,13.59000015,2.046999931,1.049999952,1.649999976,91.80000305,9.479999542
4/23/2017,9:00,13.64999962,2.045000076,1.049999952,1.652999997,92.90000153,9.579999924
4/23/2017,9:15,13.72000027,2.042999983,1.049999952,1.649999976,94.19999695,9.699999809
4/23/2017,9:30,13.78999996,2.046000004,1.049999952,1.651000023,95.40000153,9.819999695
4/23/2017,9:45,13.89000034,2.049000025,1.049999952,1.654000044,96.80000305,9.93999958
4/23/2017,10:00,14.01000023,2.055000067,1.059999943,1.65199995,97.69999695,10
4/23/2017,10:15,14.18000031,2.056999922,1.059999943,1.652999997,98.19999695,10.02000046
4/23/2017,10:30,14.32999992,2.055000067,1.059999943,1.654999971,99.19999695,10.09000015
4/23/2017,10:45,14.52999973,2.051000118,1.049999952,1.65199995,101,10.22000027
4/23/2017,11:00,14.64000034,2.049000025,1.049999952,1.651000023,101,10.19999981
4/23/2017,11:15,14.77999973,2.045000076,1.049999952,1.649999976,102.0999985,10.27999973
4/23/2017,11:30,14.97000027,2.046000004,1.049999952,1.65199995,105.0999985,10.53999996
4/23/2017,11:45,15.43000031,2.045000076,1.049999952,1.649000049,106,10.52999973
4/23/2017,12:00,15.72000027,2.049999952,1.049999952,1.649000049,107.9000015,10.64000034
4/23/2017,12:15,16.12000084,2.053999901,1.049999952,1.648000002,110.9000015,10.85000038
4/23/2017,12:30,16.51000023,2.056999922,1.059999943,1.646999955,111.9000015,10.85999966
4/23/2017,12:45,16.84000015,2.066999912,1.059999943,1.646000028,112.9000015,10.88000011
4/23/2017,13:00,17.07999992,2.068000078,1.059999943,1.644000053,114,10.93000031
4/23/2017,13:15,17.23999977,2.071000099,1.059999943,1.646000028,114.8000031,10.97000027
4/23/2017,13:30,17.37000084,2.072000027,1.059999943,1.646000028,115,10.96000004
4/23/2017,13:45,17.51000023,2.073999882,1.059999943,1.646000028,116.5999985,11.07999992
4/23/2017,14:00,17.63999939,2.073999882,1.059999943,1.643000007,117.5999985,11.14000034
4/23/2017,14:15,17.73999977,2.075000048,1.070000052,1.644000053,118.5,11.21000004
4/23/2017,14:30,17.79999924,2.076999903,1.070000052,1.644000053,119,11.23999977
4/23/2017,14:45,17.80999947,2.076999903,1.070000052,1.646000028,119.1999969,11.26000023
4/23/2017,15:00,17.79999924,2.078000069,1.070000052,1.643000007,119.0999985,11.25
4/23/2017,15:15,17.84000015,2.076999903,1.070000052,1.646000028,119.3000031,11.26000023
4/23/2017,15:30,17.85000038,2.075999975,1.070000052,1.644999981,119,11.22999954
4/23/2017,15:45,17.85000038,2.078000069,1.070000052,1.643000007,120.1999969,11.34000015
4/23/2017,16:00,17.86000061,2.076999903,1.070000052,1.646000028,119.0999985,11.23999977
4/23/2017,16:15,17.87999916,2.082999945,1.070000052,1.648000002,116.5999985,11
4/23/2017,16:30,17.87999916,2.085000038,1.070000052,1.646999955,119.0999985,11.22999954
4/23/2017,16:45,17.87999916,2.086999893,1.070000052,1.644999981,118.9000015,11.21000004
4/23/2017,17:00,17.87999916,2.086999893,1.070000052,1.646000028,120.6999969,11.39000034
4/23/2017,17:15,17.86000061,2.088999987,1.070000052,1.646000028,119.6999969,11.28999996
4/23/2017,17:30,17.84000015,2.09100008,1.070000052,1.646000028,121.4000015,11.46000004
4/23/2017,17:45,17.81999969,2.092000008,1.070000052,1.644999981,117.5999985,11.10000038
4/23/2017,18:00,17.79000092,2.085999966,1.070000052,1.644000053,118.0999985,11.14999962
4/23/2017,18:15,17.73999977,2.092999935,1.070000052,1.644000053,118.8000031,11.22999954
4/23/2017,18:30,17.68000031,2.092999935,1.070000052,1.644999981,115.9000015,10.97999954
4/23/2017,18:45,17.61000061,2.094000101,1.080000043,1.646999955,117.3000031,11.11999989
4/23/2017,19:00,17.54000092,2.094000101,1.080000043,1.651000023,117.1999969,11.13000011
4/23/2017,19:15,17.45999908,2.095000029,1.080000043,1.651000023,116.6999969,11.10000038
4/23/2017,19:30,17.30999947,2.09800005,1.080000043,1.649999976,116.0999985,11.07999992
4/23/2017,19:45,17.09000015,2.098999977,1.080000043,1.649999976,112,10.73999977
4/23/2017,20:00,16.94000053,2.099999905,1.080000043,1.651000023,110.1999969,10.60000038
4/23/2017,20:15,16.90999985,2.105000019,1.080000043,1.651000023,108.3000031,10.40999985
4/23/2017,20:30,16.78000069,2.109999895,1.080000043,1.651000023,105.3000031,10.15999985
4/23/2017,20:45,16.68000031,2.111000061,1.090000033,1.65199995,104,10.05000019
4/23/2017,21:00,16.56999969,2.114000082,1.090000033,1.65199995,102.4000015,9.920000076
4/23/2017,21:15,16.61000061,2.115999937,1.090000033,1.651000023,105.5999985,10.22000027
4/23/2017,21:30,16.44000053,2.118999958,1.090000033,1.649999976,101.8000031,9.890000343
4/23/2017,21:45,16.29000092,2.122999907,1.090000033,1.649999976,99.90000153,9.729999542
4/23/2017,22:00,16.14999962,2.125999928,1.090000033,1.651000023,99.80000305,9.760000229
4/23/2017,22:15,16.04999924,2.128999949,1.100000024,1.652999997,99.69999695,9.760000229
4/23/2017,22:30,15.93000031,2.131000042,1.100000024,1.649000049,98.40000153,9.659999847
4/23/2017,22:45,15.78999996,2.134000063,1.100000024,1.65199995,99.09999847,9.760000229
4/23/2017,23:00,15.63000011,2.137000084,1.100000024,1.65199995,100,9.890000343
4/23/2017,23:15,15.56000042,2.142999887,1.100000024,1.652999997,99.09999847,9.81000042
4/23/2017,23:30,15.52999973,2.145999908,1.100000024,1.651000023,98.59999847,9.770000458
4/23/2017,23:45,15.52999973,2.148999929,1.110000014,1.651000023,98.30000305,9.739999771
4/24/2017,0:00,15.55000019,2.15199995,1.110000014,1.649999976,96,9.5
4/24/2017,0:15,15.51000023,2.154999971,1.110000014,1.649999976,94.30000305,9.350000381
4/24/2017,0:30,15.51000023,2.15899992,1.110000014,1.649999976,94.19999695,9.340000153
4/24/2017,0:45,15.46000004,2.163000107,1.110000014,1.649999976,93,9.220000267
4/24/2017,1:00,15.38000011,2.167000055,1.120000005,1.651000023,93.5,9.289999962
4/24/2017,1:15,15.36999989,2.170000076,1.120000005,1.651000023,93.80000305,9.319999695
4/24/2017,1:30,15.30000019,2.173000097,1.120000005,1.65199995,93.19999695,9.279999733
4/24/2017,1:45,15.22000027,2.176000118,1.120000005,1.652999997,92.5,9.220000267
4/24/2017,2:00,15.01000023,2.174999952,1.120000005,1.651000023,92.30000305,9.239999771
4/24/2017,2:15,14.90999985,2.173000097,1.120000005,1.652999997,92.09999847,9.239999771
4/24/2017,2:30,14.88000011,2.174000025,1.120000005,1.652999997,91.59999847,9.199999809
4/24/2017,2:45,14.81999969,2.174000025,1.120000005,1.654000044,92.19999695,9.270000458
4/24/2017,3:00,14.77000046,2.173000097,1.120000005,1.656000018,92.09999847,9.270000458
4/24/2017,3:15,14.75,2.167000055,1.120000005,1.656999946,91.69999695,9.229999542
4/24/2017,3:30,14.57999992,2.167000055,1.120000005,1.65199995,89.90000153,9.090000153
4/24/2017,3:45,14.44999981,2.165999889,1.120000005,1.652999997,89.30000305,9.050000191
4/24/2017,4:00,14.25,2.167999983,1.120000005,1.65199995,87.69999695,8.930000305
4/24/2017,4:15,14.10000038,2.16899991,1.120000005,1.654999971,86.30000305,8.81000042
4/24/2017,4:30,14.02999973,2.167999983,1.120000005,1.651000023,85.69999695,8.770000458
4/24/2017,4:45,14.09000015,2.164999962,1.120000005,1.651000023,87.30000305,8.920000076
4/24/2017,5:00,14.15999985,2.165999889,1.120000005,1.652999997,87.80000305,8.960000038
4/24/2017,5:15,14.11999989,2.165999889,1.120000005,1.649000049,88.80000305,9.06000042
4/24/2017,5:30,14.35000038,2.157999992,1.110000014,1.648000002,88.80000305,9.020000458
4/24/2017,5:45,14.53999996,2.151000023,1.110000014,1.649999976,90.09999847,9.119999886
4/24/2017,6:00,14.52999973,2.150000095,1.110000014,1.646999955,89.80000305,9.090000153
4/24/2017,6:15,14.42000008,2.148999929,1.110000014,1.648000002,89.19999695,9.039999962
4/24/2017,6:30,14.38000011,2.148999929,1.110000014,1.646000028,89.80000305,9.109999657
4/24/2017,6:45,14.31999969,2.150000095,1.110000014,1.646999955,89.80000305,9.130000114
4/24/2017,7:00,14.25,2.148999929,1.110000014,1.646999955,89.59999847,9.119999886
4/24/2017,7:15,14.18000031,2.148000002,1.110000014,1.644999981,89.69999695,9.149999619
4/24/2017,7:30,14.07999992,2.147000074,1.110000014,1.646000028,89.09999847,9.100000381
4/24/2017,7:45,14,2.144000053,1.100000024,1.644999981,88.80000305,9.090000153
4/24/2017,8:00,13.94999981,2.137000084,1.100000024,1.644000053,89,9.130000114
4/24/2017,8:15,13.89999962,2.131999969,1.100000024,1.641000032,89.19999695,9.149999619
4/24/2017,8:30,13.85000038,2.124000072,1.090000033,1.639000058,89.30000305,9.170000076
4/24/2017,8:45,13.84000015,2.118999958,1.090000033,1.644999981,90.09999847,9.25
4/24/2017,9:00,13.72999954,2.109999895,1.090000033,1.639999986,90.09999847,9.279999733
4/24/2017,9:15,13.69999981,2.101999998,1.080000043,1.64199996,91,9.380000114
4/24/2017,9:30,13.68000031,2.101000071,1.080000043,1.639999986,92,9.489999771
4/24/2017,9:45,13.71000004,2.111000061,1.090000033,1.64199996,95.30000305,9.819999695
4/24/2017,10:00,13.71000004,2.124000072,1.090000033,1.648000002,96.19999695,9.909999847
4/24/2017,10:15,13.69999981,2.128999949,1.100000024,1.646000028,96.5,9.93999958
4/24/2017,10:30,13.73999977,2.131000042,1.100000024,1.648000002,97.19999695,10
4/24/2017,10:45,13.76000023,2.134000063,1.100000024,1.649999976,97.30000305,10.02000046
4/24/2017,11:00,13.77999973,2.132999897,1.100000024,1.649000049,97.5,10.02999973
4/24/2017,11:15,13.81999969,2.132999897,1.100000024,1.649000049,97.5,10.02000046
4/24/2017,11:30,13.81999969,2.127000093,1.090000033,1.649000049,97.59999847,10.02999973
4/24/2017,11:45,13.86999989,2.124000072,1.090000033,1.644000053,99.19999695,10.18999958
4/24/2017,12:00,13.90999985,2.121000051,1.090000033,1.651000023,99.30000305,10.18999958
4/24/2017,12:15,13.93999958,2.119999886,1.090000033,1.654000044,99.90000153,10.23999977
4/24/2017,12:30,13.97000027,2.121000051,1.090000033,1.656999946,100.0999985,10.25
4/24/2017,12:45,14.01000023,2.121000051,1.090000033,1.656999946,100.1999969,10.26000023
4/24/2017,13:00,14.06000042,2.121000051,1.090000033,1.664999962,100,10.22999954
4/24/2017,13:15,14.10000038,2.121000051,1.090000033,1.664000034,99.80000305,10.18999958
4/24/2017,13:30,14.13000011,2.121000051,1.090000033,1.659999967,100.5,10.26000023
4/24/2017,13:45,14.15999985,2.119999886,1.090000033,1.664000034,101.6999969,10.36999989
4/24/2017,14:00,14.18000031,2.119999886,1.090000033,1.657999992,101.5,10.35000038
4/24/2017,14:15,14.21000004,2.118999958,1.090000033,1.664000034,101.6999969,10.36999989
4/24/2017,14:30,14.19999981,2.114000082,1.090000033,1.662999988,100.5,10.25
4/24/2017,14:45,14.11999989,2.114000082,1.090000033,1.662999988,100.5999985,10.27000046
4/24/2017,15:00,14.10000038,2.112999916,1.090000033,1.662999988,100.8000031,10.28999996
4/24/2017,15:15,14.10000038,2.114000082,1.090000033,1.667000055,101.1999969,10.34000015
4/24/2017,15:30,14.13000011,2.11500001,1.090000033,1.662999988,101.9000015,10.39999962
4/24/2017,15:45,14.18000031,2.11500001,1.090000033,1.664000034,101.8000031,10.38000011
4/24/2017,16:00,14.23999977,2.115999937,1.090000033,1.664999962,103,10.48999977
4/24/2017,16:15,14.22999954,2.115999937,1.090000033,1.667000055,101.5,10.34000015
4/24/2017,16:30,14.19999981,2.11500001,1.090000033,1.667000055,101.0999985,10.30000019
4/24/2017,16:45,14.17000008,2.11500001,1.090000033,1.659000039,101.9000015,10.39999962
4/24/2017,17:00,14.15999985,2.115999937,1.090000033,1.662999988,101.6999969,10.36999989
4/24/2017,17:15,14.14000034,2.115999937,1.090000033,1.661999941,101.4000015,10.35000038
4/24/2017,17:30,14.07999992,2.115999937,1.090000033,1.659000039,101,10.32999992
4/24/2017,17:45,14,2.115999937,1.090000033,1.662999988,100.6999969,10.31000042
4/24/2017,18:00,14,2.115999937,1.090000033,1.661999941,99.80000305,10.22000027
4/24/2017,18:15,13.96000004,2.117000103,1.090000033,1.659999967,100.3000031,10.27999973
4/24/2017,18:30,13.93000031,2.118999958,1.090000033,1.657999992,100.1999969,10.27000046
4/24/2017,18:45,13.93000031,2.119999886,1.090000033,1.657999992,99.5,10.19999981
4/24/2017,19:00,13.93999958,2.117000103,1.090000033,1.659000039,98.40000153,10.09000015
4/24/2017,19:15,13.93000031,2.111999989,1.090000033,1.661999941,98,10.05000019
4/24/2017,19:30,13.90999985,2.109999895,1.090000033,1.661999941,97.90000153,10.05000019
4/24/2017,19:45,13.89000034,2.108999968,1.090000033,1.661000013,97.90000153,10.05000019
4/24/2017,20:00,13.84000015,2.109999895,1.090000033,1.659000039,97.80000305,10.05000019
4/24/2017,20:15,13.78999996,2.108999968,1.090000033,1.661999941,97.5,10.02999973
4/24/2017,20:30,13.76000023,2.10800004,1.080000043,1.661000013,96.80000305,9.960000038
4/24/2017,20:45,13.73999977,2.105999947,1.080000043,1.662999988,96.09999847,9.899999619
4/24/2017,21:00,13.71000004,2.105000019,1.080000043,1.666000009,95.59999847,9.850000381
4/24/2017,21:15,13.68000031,2.101000071,1.080000043,1.66900003,94.90000153,9.789999962
4/24/2017,21:30,13.65999985,2.098999977,1.080000043,1.674000025,94.90000153,9.789999962
4/24/2017,21:45,13.64999962,2.099999905,1.080000043,1.67900002,95.30000305,9.829999924
4/24/2017,22:00,13.63000011,2.101000071,1.080000043,1.672999978,95.09999847,9.81000042
4/24/2017,22:15,13.60999966,2.098999977,1.080000043,1.672000051,94,9.710000038
4/24/2017,22:30,13.60000038,2.096999884,1.080000043,1.674999952,92.69999695,9.579999924
4/24/2017,22:45,13.57999992,2.095999956,1.080000043,1.67900002,92.69999695,9.579999924
4/24/2017,23:00,13.56999969,2.095000029,1.080000043,1.680999994,92.40000153,9.550000191
4/24/2017,23:15,13.56000042,2.094000101,1.080000043,1.690999985,93.5,9.670000076
4/24/2017,23:30,13.56000042,2.092000008,1.080000043,1.690000057,93.30000305,9.649999619
4/24/2017,23:45,13.55000019,2.09100008,1.080000043,1.682999969,92.19999695,9.529999733
4/25/2017,0:00,13.52999973,2.095000029,1.080000043,1.679999948,91.59999847,9.479999542
4/25/2017,0:15,13.52999973,2.096999884,1.080000043,1.679999948,90.90000153,9.409999847
4/25/2017,0:30,13.52000046,2.098999977,1.080000043,1.677999973,90.5,9.369999886
4/25/2017,0:45,13.52000046,2.098999977,1.080000043,1.67900002,90.80000305,9.399999619
4/25/2017,1:00,13.52999973,2.096999884,1.080000043,1.680999994,90.90000153,9.399999619
4/25/2017,1:15,13.51000023,2.095000029,1.080000043,1.679999948,90.5,9.369999886
4/25/2017,1:30,13.52000046,2.092999935,1.080000043,1.67900002,90.80000305,9.399999619
4/25/2017,1:45,13.52999973,2.092000008,1.080000043,1.67900002,90.69999695,9.390000343
4/25/2017,2:00,13.53999996,2.089999914,1.070000052,1.67900002,90.90000153,9.399999619
4/25/2017,2:15,13.55000019,2.088000059,1.070000052,1.677999973,90.30000305,9.340000153
4/25/2017,2:30,13.55000019,2.088000059,1.070000052,1.677000046,90.40000153,9.350000381
4/25/2017,2:45,13.55000019,2.085999966,1.070000052,1.679999948,90.40000153,9.350000381
4/25/2017,3:00,13.55000019,2.085999966,1.070000052,1.680999994,90.09999847,9.319999695
4/25/2017,3:15,13.55000019,2.085999966,1.070000052,1.680999994,89,9.199999809
4/25/2017,3:30,13.56000042,2.086999893,1.070000052,1.684999943,89.19999695,9.220000267
4/25/2017,3:45,13.56999969,2.085999966,1.070000052,1.68599999,88.69999695,9.159999847
4/25/2017,4:00,13.56999969,2.088000059,1.070000052,1.682999969,88.69999695,9.170000076
4/25/2017,4:15,13.56999969,2.088999987,1.070000052,1.679999948,88.90000153,9.18999958
4/25/2017,4:30,13.56999969,2.088999987,1.070000052,1.680999994,88.59999847,9.159999847
