Customer:,Dominion - Cove Point,,,,,,,,,
Exported parameters:,Generic SDI12/Wind Dir,Generic SDI12/Wind Speed Min,Generic SDI12/Wind Speed,Generic SDI12/Wind Speed Max,Generic SDI12/Air Temp,Generic SDI12/RH,Generic SDI12/BP,Generic SDI12/Rain Fall,Generic SDI12/Hail Intensity,
Start Date:,4/19/2017 0:00,,,,,,,,,
End Date:,5/3/2017 23:59,,,,,,,,,
,,105002,105003,105004,105005,105006,105007,105008,105009,105010
Date,Time,Wind Dir,Wind Speed Min,Wind Speed,Wind Speed Max,Air Temp,RH,BP,Rain Fall,Hail Intensity
MM/dd/yyyy,HH:mm,Degrees,MPH,mph,MPH,F,%,inHg,in,Hits
4/27/2017,16:45,150,10.80000019,15,19.5,70.30000305,64.80000305,29.78000069,0,0
4/27/2017,17:00,155,9.300000191,14.30000019,20.10000038,69.80000305,67.30000305,29.78000069,0,0
4/27/2017,17:15,155,10.5,14.69999981,21,69.59999847,68,29.78000069,0,0
4/27/2017,17:30,152,11.19999981,15.69999981,21.39999962,68.90000153,70.5,29.78000069,0,0
4/27/2017,17:45,157,10.30000019,14.39999962,19.60000038,69,72.19999695,29.78000069,0,0
4/27/2017,18:00,163,9.899999619,13.80000019,19.5,68.90000153,73.19999695,29.78000069,0,0
4/27/2017,18:15,164,8.699999809,13.10000038,18.39999962,68.90000153,73.19999695,29.78000069,0,0
4/27/2017,18:30,166,9.399999619,13.10000038,18.89999962,68.69999695,73.40000153,29.78000069,0,0
4/27/2017,18:45,170,8.300000191,11.89999962,17.20000076,68.09999847,74.40000153,29.79999924,0,0
4/27/2017,19:00,165,8,10.80000019,14.80000019,67.59999847,77.80000305,29.79999924,0,0
4/27/2017,19:15,149,7.099999905,10.19999981,14,66.69999695,78.69999695,29.79999924,0,0
4/27/2017,19:30,146,8.899999619,11.39999962,13.80000019,66.19999695,79.80000305,29.79999924,0,0
4/27/2017,19:45,147,7.699999809,10.30000019,13.69999981,65.80000305,80.09999847,29.79999924,0,0
4/27/2017,20:00,151,5.5,8.699999809,11.10000038,65.80000305,80.40000153,29.80999947,0,0
4/27/2017,20:15,166,3.400000095,5.300000191,7.199999809,66.69999695,78.59999847,29.80999947,0,0
4/27/2017,20:30,157,3.099999905,5,6.900000095,67.09999847,78.40000153,29.81999969,0,0
4/27/2017,20:45,150,4.099999905,6.400000095,8.600000381,66.5,79.19999695,29.81999969,0,0
4/27/2017,21:00,145,6.099999905,8.300000191,10.69999981,65.80000305,81.5,29.82999992,0,0
4/27/2017,21:15,145,3.900000095,5.599999905,8.699999809,65.80000305,81.80000305,29.82999992,0,0
4/27/2017,21:30,155,2.5,4.099999905,6,65.80000305,82.59999847,29.82999992,0,0
4/27/2017,21:45,155,3.200000048,4.900000095,6.5,66,83,29.81999969,0,0
4/27/2017,22:00,158,2.5,4.199999809,6.300000191,67.09999847,78.09999847,29.81999969,0,0
4/27/2017,22:15,158,2.5,5.099999905,10,71.59999847,65.5,29.81999969,0,0
4/27/2017,22:30,167,2.900000095,6.400000095,11.89999962,72.80000305,62.40000153,29.82999992,0,0
4/27/2017,22:45,178,2.5,6.400000095,10.89999962,73.19999695,60.29999924,29.84000015,0,0
4/27/2017,23:00,172,1.600000024,6.400000095,12.19999981,73.40000153,59.79999924,29.84000015,0,0
4/27/2017,23:15,170,3.599999905,6.800000191,11.89999962,73,61.59999847,29.85000038,0,0
4/27/2017,23:30,168,4.099999905,7.599999905,12.60000038,72.59999847,62.20000076,29.85000038,0,0
4/27/2017,23:45,163,2.299999952,7.599999905,11.80000019,72.5,63.09999847,29.85000038,0,0
4/28/2017,0:00,163,3.599999905,7.199999809,11.60000038,72.5,61.90000153,29.85000038,0,0
4/28/2017,0:15,163,2.400000095,5.599999905,10.89999962,72.30000305,62.29999924,29.85000038,0,0
4/28/2017,0:30,161,2.700000048,6.599999905,12.10000038,72.09999847,64,29.85000038,0,0
4/28/2017,0:45,159,3.599999905,7,11.30000019,72.09999847,63.5,29.85000038,0,0
4/28/2017,1:00,168,0.800000012,5.800000191,10.10000038,71.69999695,64.59999847,29.86000061,0.001,0
4/28/2017,1:15,178,0.600000024,6.099999905,11.19999981,71.90000153,65.80000305,29.86000061,0,0
4/28/2017,1:30,198,0.5,4.800000191,13.10000038,70.80000305,70.30000305,29.86000061,0.004,0
4/28/2017,1:45,193,0.699999988,4.300000191,10,69.59999847,76.09999847,29.85000038,0.01,0
4/28/2017,2:00,184,1.399999976,5,11.39999962,68.30000305,81.80000305,29.87999916,0.048,0
4/28/2017,2:15,182,0.699999988,4.199999809,11.69999981,68,83.59999847,29.87000084,0.045000002,0
4/28/2017,2:30,176,0.5,4.5,8.199999809,67.80000305,84.80000305,29.87000084,0.003,0
4/28/2017,2:45,173,0.400000006,4.300000191,8.5,67.40000153,85.59999847,29.87000084,0.023,0
4/28/2017,3:00,177,0.600000024,4.199999809,7.300000191,67.19999695,85.5,29.87000084,0,0
4/28/2017,3:15,173,1.100000024,5.400000095,11,67.40000153,84.19999695,29.87999916,0,0
4/28/2017,3:30,192,1.100000024,4.900000095,10.80000019,67.59999847,84.09999847,29.88999939,0,0
4/28/2017,3:45,193,0.699999988,5.199999809,9.600000381,67.40000153,84.69999695,29.88999939,0,0
4/28/2017,4:00,179,0.600000024,4.800000191,9.5,67.19999695,85,29.88999939,0,0
4/28/2017,4:15,183,0.400000006,3.400000095,7.199999809,67.19999695,85.69999695,29.89999962,0,0
4/28/2017,4:30,189,0.800000012,4.199999809,8.699999809,67.19999695,85.80000305,29.90999985,0,0
4/28/2017,4:45,195,0.600000024,3.900000095,10,67.40000153,85.80000305,29.90999985,0,0
4/28/2017,5:00,207,0.200000003,3,7.800000191,67.40000153,85.69999695,29.93000031,0,0
4/28/2017,5:15,195,1.100000024,4.599999905,10.89999962,67.09999847,86.5,29.93000031,0,0
4/28/2017,5:30,196,0.400000006,2.599999905,8.300000191,67.09999847,86.90000153,29.94000053,0,0
4/28/2017,5:45,201,0.699999988,4,9.699999809,67.19999695,86.69999695,29.95999908,0,0
4/28/2017,6:00,189,0.5,3.400000095,7.5,67.19999695,87,29.95999908,0,0
4/28/2017,6:15,201,0.300000012,3.400000095,9.100000381,67.59999847,86.40000153,29.96999931,0,0
4/28/2017,6:30,227,0.200000003,2.900000095,7,67.59999847,86.09999847,29.96999931,0,0
4/28/2017,6:45,207,1.200000048,4.5,9.199999809,67.59999847,86.30000305,29.97999954,0,0
4/28/2017,7:00,216,0.899999976,4,9.199999809,67.80000305,85.90000153,29.98999977,0,0
4/28/2017,7:15,214,2,5.199999809,10.5,68.5,84.09999847,29.98999977,0,0
4/28/2017,7:30,215,1.100000024,5.400000095,12.10000038,69.40000153,82.59999847,30,0,0
4/28/2017,7:45,227,0.699999988,5.099999905,13,70.30000305,78.5,30.01000023,0,0
4/28/2017,8:00,254,0.5,4.400000095,9.800000191,71.40000153,75.80000305,30.01000023,0,0
4/28/2017,8:15,300,0.400000006,4.300000191,10.39999962,72.5,71.09999847,30.02000046,0,0
4/28/2017,8:30,328,0.400000006,4.300000191,8.600000381,70.80000305,72.80000305,30.02000046,0,0
4/28/2017,8:45,50,2,4.400000095,6.599999905,67.59999847,79,30.02000046,0,0
4/28/2017,9:00,48,0.800000012,2.5,4,68.5,78.30000305,30.03000069,0.005,0
4/28/2017,9:15,78,0.800000012,2.5,4.199999809,69.59999847,76.30000305,30.02000046,0,0
4/28/2017,9:30,106,2.5,4.400000095,6.199999809,69.90000153,76,30.03000069,0,0
4/28/2017,9:45,118,2.5,4.199999809,5.800000191,70.30000305,76.30000305,30.03000069,0,0
4/28/2017,10:00,122,0.600000024,3.099999905,5.199999809,71,73.30000305,30.04000092,0,0
4/28/2017,10:15,97,0.899999976,3,5.199999809,71.59999847,66.69999695,30.04000092,0,0
4/28/2017,10:30,69,0.800000012,2.299999952,3.5,72.5,65,30.04999924,0,0
4/28/2017,10:45,65,0.300000012,2,3.5,72.80000305,61.29999924,30.04999924,0,0
4/28/2017,11:00,67,0.300000012,1.799999952,3.799999952,73.40000153,56.90000153,30.04999924,0,0
4/28/2017,11:15,66,0.400000006,2.200000048,3.900000095,73.19999695,56.59999847,30.04000092,0,0
4/28/2017,11:30,51,0.300000012,1.600000024,3.200000048,73.19999695,56.59999847,30.04000092,0,0
4/28/2017,11:45,13,0.300000012,3,5.300000191,73.19999695,53.79999924,30.04000092,0,0
4/28/2017,12:00,341,1.799999952,4.199999809,5.599999905,73.40000153,54.29999924,30.04000092,0,0
4/28/2017,12:15,349,1.700000048,3.400000095,5.199999809,73.90000153,55.29999924,30.04000092,0,0
4/28/2017,12:30,6,1.200000048,3.200000048,5.300000191,74.09999847,51.5,30.04000092,0,0
4/28/2017,12:45,70,0.600000024,2,3.5,74.40000153,52.70000076,30.04000092,0,0
4/28/2017,13:00,119,2.099999905,5.400000095,8.699999809,75.19999695,54.5,30.04000092,0,0
4/28/2017,13:15,139,6.099999905,8.199999809,9.899999619,76.09999847,48.70000076,30.03000069,0,0
4/28/2017,13:30,133,6.5,8.300000191,10.30000019,76.59999847,55.09999847,30.04000092,0,0
4/28/2017,13:45,137,7.300000191,11.30000019,14.5,75.5,56.09999847,30.03000069,0,0
4/28/2017,14:00,139,7.599999905,10.60000038,13.69999981,75.69999695,61.40000153,30.03000069,0,0
4/28/2017,14:15,135,7.800000191,10.5,13.10000038,75.19999695,58.20000076,30.03000069,0,0
4/28/2017,14:30,138,8.5,11.39999962,14.19999981,75,57.59999847,30.02000046,0,0
4/28/2017,14:45,145,8.5,11.39999962,14.69999981,75.30000305,60.20000076,30.02000046,0,0
4/28/2017,15:00,148,8.5,11.19999981,14.60000038,75.19999695,61.5,30.02000046,0,0
4/28/2017,15:15,146,8.600000381,10.80000019,13.60000038,75.30000305,58.59999847,30.01000023,0,0
4/28/2017,15:30,148,8.300000191,10.89999962,14,74.40000153,62,30.01000023,0,0
4/28/2017,15:45,151,7.199999809,9.800000191,13.60000038,74.80000305,57.40000153,30.01000023,0,0
4/28/2017,16:00,150,7,9.800000191,12.5,75.30000305,57.09999847,30.01000023,0,0
4/28/2017,16:15,143,7.599999905,10.39999962,13.89999962,75.30000305,59.20000076,30.01000023,0,0
4/28/2017,16:30,148,8.699999809,11.39999962,14.60000038,74.40000153,60.70000076,30.01000023,0,0
4/28/2017,16:45,145,7.5,9.899999619,13.30000019,73.5,66.09999847,30.01000023,0,0
4/28/2017,17:00,143,7.400000095,10,12.89999962,72.80000305,68.90000153,30.02000046,0,0
4/28/2017,17:15,141,7.199999809,9,11.80000019,72.80000305,72.19999695,30.02000046,0,0
4/28/2017,17:30,141,7.099999905,9.300000191,11.5,72.80000305,73.40000153,30.02000046,0,0
4/28/2017,17:45,144,6.199999809,9.399999619,11.89999962,72.59999847,74.90000153,30.01000023,0,0
4/28/2017,18:00,149,6.699999809,8.600000381,10.69999981,71.59999847,78.40000153,30.01000023,0,0
4/28/2017,18:15,151,6.400000095,8.100000381,10.39999962,71.40000153,78.30000305,30.01000023,0,0
4/28/2017,18:30,148,5.900000095,7.5,9.5,71.69999695,79.69999695,30.01000023,0,0
4/28/2017,18:45,150,5.599999905,7.300000191,9,71.90000153,79.5,30.01000023,0,0
4/28/2017,19:00,162,4.599999905,7,8.899999619,72.5,78.59999847,30.01000023,0,0
4/28/2017,19:15,151,5.099999905,6.599999905,8.5,72.30000305,76.40000153,30.01000023,0,0
4/28/2017,19:30,151,6,8.100000381,11,72.59999847,78.40000153,30.02000046,0,0
4/28/2017,19:45,146,6.800000191,9.5,12.30000019,72.80000305,77.90000153,30.02000046,0,0
4/28/2017,20:00,157,8.199999809,10.80000019,14.60000038,73.5,78.40000153,30.03000069,0,0
4/28/2017,20:15,150,7.5,10.5,14,72.30000305,81.09999847,30.03000069,0,0
4/28/2017,20:30,153,5.800000191,8.5,11.89999962,72.30000305,81.5,30.04000092,0,0
4/28/2017,20:45,155,7.800000191,10.19999981,12.89999962,71.59999847,83.19999695,30.03000069,0,0
4/28/2017,21:00,160,7.199999809,10.60000038,14,71.40000153,85,30.02000046,0,0
4/28/2017,21:15,162,6,9.899999619,13.80000019,71.19999695,85.90000153,30.03000069,0,0
4/28/2017,21:30,159,6.599999905,10.5,13.80000019,71.19999695,87.19999695,30.03000069,0,0
4/28/2017,21:45,161,7.199999809,10.10000038,14,71.19999695,87,30.03000069,0,0
4/28/2017,22:00,158,7.400000095,11.30000019,16.5,70.80000305,87.30000305,30.02000046,0,0
4/28/2017,22:15,158,9.100000381,12.5,17.10000038,70.69999695,86.80000305,30.01000023,0,0
4/28/2017,22:30,159,9.800000191,13.39999962,19.5,70.5,86.40000153,30.01000023,0,0
4/28/2017,22:45,166,6.199999809,11,17.10000038,70.09999847,86.59999847,30.03000069,0,0
4/28/2017,23:00,167,6.800000191,9.300000191,13.39999962,69.19999695,86.40000153,30.03000069,0,0
4/28/2017,23:15,164,5.099999905,6.699999809,8.399999619,69,87,30.03000069,0,0
4/28/2017,23:30,160,6.599999905,8.399999619,10.30000019,68.69999695,87.69999695,30.02000046,0,0
4/28/2017,23:45,165,6.199999809,8.100000381,10.30000019,68.90000153,87.5,30.01000023,0,0
4/29/2017,0:00,170,4.900000095,7.699999809,10.10000038,69.19999695,86.90000153,30,0,0
4/29/2017,0:15,159,5.300000191,7.800000191,10.30000019,70.80000305,84.69999695,30,0,0
4/29/2017,0:30,153,5.5,7.199999809,9.800000191,70.69999695,84.59999847,30,0,0
4/29/2017,0:45,153,4.699999809,7.5,10.39999962,70.80000305,84.40000153,30,0,0
4/29/2017,1:00,158,4.900000095,7.199999809,9.600000381,71.19999695,84.30000305,30,0,0
4/29/2017,1:15,147,4.800000191,6.599999905,8.600000381,71.19999695,84.09999847,30.01000023,0,0
4/29/2017,1:30,155,4.5,7.400000095,10.30000019,71.69999695,84.19999695,30.01000023,0,0
4/29/2017,1:45,165,2.900000095,5.5,8.699999809,71.69999695,84,30.01000023,0,0
4/29/2017,2:00,154,2.599999905,6.5,10.39999962,71.69999695,84.59999847,30.01000023,0,0
4/29/2017,2:15,155,3.799999952,6.800000191,9.300000191,71.90000153,84.90000153,30.01000023,0,0
4/29/2017,2:30,157,3.299999952,6.900000095,10.30000019,72.30000305,84.90000153,30.02000046,0,0
4/29/2017,2:45,162,2.900000095,6.800000191,10.80000019,72.80000305,84.59999847,30.01000023,0,0
4/29/2017,3:00,178,1.200000048,5.300000191,10.10000038,73.5,83.90000153,30.02000046,0,0
4/29/2017,3:15,186,0.800000012,4.400000095,11.10000038,74.30000305,82.69999695,30.03000069,0,0
4/29/2017,3:30,191,0.400000006,4.199999809,12.30000019,75,81.30000305,30.02000046,0,0
4/29/2017,3:45,198,0.600000024,4.699999809,12.10000038,75.5,80.40000153,30.04000092,0,0
4/29/2017,4:00,223,0.400000006,2.700000048,7,75.69999695,79.69999695,30.05999947,0,0
4/29/2017,4:15,300,0.400000006,4.300000191,10.5,75.90000153,78.69999695,30.05999947,0,0
4/29/2017,4:30,205,0.800000012,4.900000095,13.80000019,75.19999695,79.59999847,30.04000092,0,0
4/29/2017,4:45,188,2.299999952,6.400000095,13.5,75,80.09999847,30.03000069,0,0
4/29/2017,5:00,194,0.800000012,5.400000095,11.60000038,74.59999847,80.69999695,30.03000069,0,0
4/29/2017,5:15,189,1.799999952,5.599999905,11.30000019,74.09999847,81.5,30.02000046,0.002,0
4/29/2017,5:30,185,2.400000095,8.600000381,16.79999924,74.09999847,81,30,0.004,0
4/29/2017,5:45,187,4,9.600000381,18,74.30000305,81.40000153,30,0,0
4/29/2017,6:00,196,1.399999976,7.599999905,15.30000019,74.40000153,82.30000305,30.01000023,0,0
4/29/2017,6:15,198,1.200000048,9.199999809,16.39999962,75,82.09999847,30.02000046,0,0
4/29/2017,6:30,198,2.299999952,9.800000191,20.10000038,75.5,80.90000153,30.03000069,0,0
4/29/2017,6:45,199,1.799999952,9,18.20000076,75.90000153,79.90000153,30.04000092,0,0
4/29/2017,7:00,212,1.299999952,8.5,20.60000038,76.09999847,79.40000153,30.04999924,0,0
4/29/2017,7:15,207,0.699999988,8.5,18.70000076,76.19999695,78.90000153,30.05999947,0,0
4/29/2017,7:30,206,0.5,8,21.20000076,76.19999695,78.90000153,30.06999969,0,0
4/29/2017,7:45,210,0.699999988,6,16,76.40000153,78.30000305,30.07999992,0,0
4/29/2017,8:00,219,0.899999976,5.699999809,17.39999962,76.80000305,77.19999695,30.09000015,0,0
4/29/2017,8:15,225,0.699999988,4.599999905,12.80000019,76.80000305,75.80000305,30.09000015,0.007,0
4/29/2017,8:30,215,0.699999988,4.300000191,14.39999962,77,74.69999695,30.09000015,0.017999999,0
4/29/2017,8:45,274,0.800000012,4.599999905,17.39999962,77.69999695,73.09999847,30.11000061,0.007,0
4/29/2017,9:00,227,0.600000024,4.699999809,12,78,71.30000305,30.09000015,0.01,0
4/29/2017,9:15,221,0.600000024,5.5,13.80000019,79.30000305,68.90000153,30.10000038,0.005,1
4/29/2017,9:30,240,0.600000024,5.199999809,14.89999962,79.5,67.80000305,30.11000061,0.007,0
4/29/2017,9:45,240,1,4.400000095,11.30000019,79.09999847,69,30.10000038,0.01,0
4/29/2017,10:00,229,1.100000024,5.900000095,16.89999962,79.5,68.09999847,30.10000038,0.01,0
4/29/2017,10:15,235,0.5,4.699999809,14.5,79.80000305,66.69999695,30.09000015,0.004,0
4/29/2017,10:30,218,0.899999976,6.599999905,19.70000076,80.69999695,63.70000076,30.10000038,0.011,0
4/29/2017,10:45,205,0.800000012,5.400000095,14.19999981,81.30000305,60,30.07999992,0,0
4/29/2017,11:00,207,0.300000012,5.900000095,14.69999981,82.19999695,55.59999847,30.06999969,0,0
4/29/2017,11:15,224,0.600000024,4.800000191,11.10000038,82.69999695,54.40000153,30.06999969,0,0
4/29/2017,11:30,217,0.600000024,5.300000191,11.89999962,83.30000305,53.90000153,30.05999947,0,0
4/29/2017,11:45,218,0.800000012,6,14.89999962,84,52.40000153,30.04999924,0,0
4/29/2017,12:00,215,0.800000012,7,15.5,84.30000305,49.29999924,30.04999924,0,0
4/29/2017,12:15,240,0.600000024,5.900000095,14.60000038,84.5,51.5,30.04000092,0,0
4/29/2017,12:30,211,0.600000024,6.199999809,13.80000019,85.19999695,51.90000153,30.04000092,0,0
4/29/2017,12:45,199,0.600000024,6.099999905,15.30000019,85.59999847,55.90000153,30.04000092,0,0
4/29/2017,13:00,205,1,8,17.89999962,86.09999847,51.09999847,30.04000092,0,0
4/29/2017,13:15,203,0.800000012,8.5,17.5,86,54.09999847,30.04000092,0,0
4/29/2017,13:30,201,1.899999976,9.5,21.39999962,86.09999847,54.40000153,30.04000092,0,0
4/29/2017,13:45,221,0.699999988,5.5,17.29999924,86.90000153,54.90000153,30.04000092,0,0
4/29/2017,14:00,222,1,7.199999809,14.80000019,86.5,56,30.04000092,0,0
4/29/2017,14:15,232,0.400000006,5.300000191,14.39999962,87,53.90000153,30.03000069,0,0
4/29/2017,14:30,210,1.299999952,8.100000381,16.20000076,87.19999695,54.29999924,30.03000069,0,0
4/29/2017,14:45,210,1.700000048,7.800000191,17.60000038,87.59999847,53.29999924,30.02000046,0,0
4/29/2017,15:00,200,0.600000024,7.400000095,15.89999962,87.59999847,52.90000153,30.02000046,0,0
4/29/2017,15:15,205,0.699999988,6.099999905,12.60000038,87.80000305,53,30.02000046,0,0
4/29/2017,15:30,212,0.899999976,5.400000095,13.19999981,88.09999847,52.20000076,30.02000046,0,0
4/29/2017,15:45,209,0.300000012,5.199999809,14.30000019,88.5,51.09999847,30.02000046,0,0
4/29/2017,16:00,195,0.800000012,4.800000191,10.80000019,88.30000305,52,30.02000046,0,0
4/29/2017,16:15,204,0.800000012,4.300000191,9.300000191,88.5,51.5,30.03000069,0,0
4/29/2017,16:30,161,0.400000006,5.900000095,10.19999981,78.40000153,68.80000305,30.03000069,0,0
4/29/2017,16:45,140,5.199999809,7.5,9.5,75.19999695,73.30000305,30.02000046,0,0
4/29/2017,17:00,151,5,7.099999905,10.30000019,74.30000305,75.80000305,30.02000046,0,0
4/29/2017,17:15,153,5.5,7.5,9.899999619,73.5,80,30.02000046,0,0
4/29/2017,17:30,152,5.900000095,7.300000191,8.5,73.5,78.19999695,30.03000069,0,0
4/29/2017,17:45,143,5.099999905,6.099999905,7.300000191,74.30000305,76.80000305,30.03000069,0,0
4/29/2017,18:00,148,4.099999905,5.900000095,7.300000191,73.90000153,77.09999847,30.03000069,0,0
4/29/2017,18:15,147,5.599999905,6.800000191,8.100000381,72.80000305,78.40000153,30.03000069,0,0
4/29/2017,18:30,149,5.400000095,6.599999905,7.800000191,73.19999695,79.69999695,30.03000069,0,0
4/29/2017,18:45,147,5.599999905,7,8.100000381,72.30000305,80.69999695,30.03000069,0,0
4/29/2017,19:00,149,4.5,6,7.199999809,72.59999847,82.30000305,30.04000092,0,0
4/29/2017,19:15,149,4.5,5.599999905,6.5,73,83,30.04000092,0,0
4/29/2017,19:30,149,4.300000191,5.5,6.400000095,73,83.69999695,30.04999924,0,0
4/29/2017,19:45,183,1.100000024,3.200000048,5.800000191,75.5,83.59999847,30.05999947,0,0
4/29/2017,20:00,194,1.799999952,2.799999952,4.199999809,77.69999695,73.90000153,30.06999969,0,0
4/29/2017,20:15,184,2.200000048,3.299999952,4.699999809,78.80000305,73.09999847,30.06999969,0,0
4/29/2017,20:30,192,2,3.099999905,4.599999905,79.5,71,30.06999969,0,0
4/29/2017,20:45,173,2.200000048,3.900000095,6.800000191,79.80000305,70.30000305,30.06999969,0,0
4/29/2017,21:00,167,2.900000095,5.199999809,8.199999809,80.40000153,69.69999695,30.06999969,0,0
4/29/2017,21:15,173,1.899999976,4.800000191,9.199999809,80.59999847,70.09999847,30.06999969,0,0
4/29/2017,21:30,172,1.299999952,5.099999905,8.600000381,80.40000153,69.90000153,30.06999969,0,0
4/29/2017,21:45,174,1.399999976,5.199999809,9.5,80.40000153,70.5,30.06999969,0,0
4/29/2017,22:00,177,1.600000024,5.699999809,10.10000038,80.19999695,71.09999847,30.06999969,0,0
4/29/2017,22:15,176,1.100000024,5.699999809,11.60000038,80.19999695,70.59999847,30.06999969,0,0
4/29/2017,22:30,181,0.899999976,4.599999905,7.900000095,80,71.30000305,30.06999969,0,0
4/29/2017,22:45,176,0.699999988,3.599999905,7.5,79.69999695,71.59999847,30.06999969,0,0
4/29/2017,23:00,171,1.600000024,4,7.800000191,79.09999847,72.80000305,30.06999969,0,0
4/29/2017,23:15,169,1,4.199999809,7,78.80000305,73.90000153,30.05999947,0,0
4/29/2017,23:30,174,1.399999976,4.599999905,9.399999619,78.80000305,74.30000305,30.05999947,0,0
4/29/2017,23:45,169,1.299999952,5.599999905,10.69999981,78.90000153,73.40000153,30.05999947,0,0
4/30/2017,0:00,171,2.200000048,5.199999809,9.5,78.90000153,74.69999695,30.05999947,0,0
4/30/2017,0:15,171,0.5,4.300000191,8.199999809,78.59999847,74,30.05999947,0,0
4/30/2017,0:30,175,0.699999988,4.5,9.399999619,78.40000153,74.09999847,30.05999947,0,0
4/30/2017,0:45,186,0.699999988,4.400000095,9.100000381,78.19999695,74.40000153,30.04999924,0,0
4/30/2017,1:00,190,1,4.900000095,13.80000019,78.40000153,73.19999695,30.04999924,0,0
4/30/2017,1:15,190,0.600000024,4.400000095,10.89999962,78.19999695,73.5,30.04999924,0,0
4/30/2017,1:30,195,0.800000012,4.199999809,8.699999809,77.90000153,74,30.04999924,0,0
4/30/2017,1:45,197,0.400000006,3.5,9.300000191,77.69999695,74.30000305,30.05999947,0,0
4/30/2017,2:00,189,0.300000012,3.700000048,8.399999619,77.30000305,74.40000153,30.05999947,0,0
4/30/2017,2:15,205,0.300000012,3,7.099999905,77.09999847,75,30.05999947,0,0
4/30/2017,2:30,192,0.200000003,2.900000095,6.5,76.80000305,75.30000305,30.05999947,0,0
4/30/2017,2:45,199,0.300000012,2.700000048,7.5,76.59999847,75.59999847,30.05999947,0,0
4/30/2017,3:00,192,0.200000003,2.099999905,5.199999809,76.19999695,76,30.06999969,0,0
4/30/2017,3:15,176,0.200000003,2.5,6.5,76.09999847,77.09999847,30.06999969,0,0
4/30/2017,3:30,169,0.200000003,2.400000095,5.400000095,75.69999695,77.59999847,30.06999969,0,0
4/30/2017,3:45,157,0.699999988,4.699999809,7.599999905,75.19999695,79,30.06999969,0,0
4/30/2017,4:00,145,3.5,5.5,7.699999809,73.90000153,82.59999847,30.06999969,0,0
4/30/2017,4:15,160,2.700000048,4.900000095,7.599999905,73.5,82.5,30.05999947,0,0
4/30/2017,4:30,157,4.599999905,5.900000095,7.400000095,72.09999847,85,30.06999969,0,0
4/30/2017,4:45,158,3.099999905,4.900000095,6.400000095,71.90000153,85.30000305,30.05999947,0,0
4/30/2017,5:00,168,1.600000024,3.400000095,6.400000095,72.09999847,87.30000305,30.06999969,0,0
4/30/2017,5:15,161,2.599999905,4.699999809,6.5,72.59999847,85.59999847,30.07999992,0,0
4/30/2017,5:30,166,2.200000048,5.099999905,8.100000381,73,85,30.09000015,0,0
4/30/2017,5:45,166,2.400000095,4.699999809,8.800000191,73.19999695,84.09999847,30.09000015,0,0
4/30/2017,6:00,178,0.600000024,3.799999952,7.800000191,73.90000153,83.09999847,30.09000015,0,0
4/30/2017,6:15,169,2,5.199999809,10.5,74.09999847,82.30000305,30.10000038,0,0
4/30/2017,6:30,164,2.599999905,6,10.10000038,74.40000153,81.90000153,30.10000038,0,0
4/30/2017,6:45,169,2.799999952,5.300000191,9.800000191,75,80.80000305,30.10000038,0,0
4/30/2017,7:00,182,0.699999988,5.800000191,11.60000038,75.5,79.80000305,30.11000061,0,0
4/30/2017,7:15,180,0.800000012,5.599999905,12.80000019,76.09999847,78.40000153,30.12000084,0,0
4/30/2017,7:30,186,0.699999988,5.099999905,11.60000038,76.59999847,77.5,30.11000061,0,0
4/30/2017,7:45,186,0.800000012,5.5,9.600000381,76.80000305,76.90000153,30.11000061,0,0
4/30/2017,8:00,191,1.100000024,5.300000191,11.19999981,77.30000305,74.5,30.11000061,0,0
4/30/2017,8:15,152,1,7,12.39999962,74.30000305,77.59999847,30.11000061,0,0
4/30/2017,8:30,139,2.099999905,7.400000095,11.69999981,76.19999695,76.90000153,30.12000084,0,0
4/30/2017,8:45,152,0.899999976,6.5,12.30000019,77.69999695,74.5,30.12000084,0,0
4/30/2017,9:00,126,1,6.800000191,12.5,75.30000305,76.90000153,30.12000084,0,0
4/30/2017,9:15,111,3.599999905,7.5,11.5,74.09999847,80.5,30.12000084,0,0
4/30/2017,9:30,125,1.5,6.300000191,11,75.19999695,76.59999847,30.11000061,0,0
4/30/2017,9:45,124,2,9.100000381,13.19999981,73.5,77.30000305,30.10000038,0,0
4/30/2017,10:00,132,4.699999809,11.69999981,15.5,74.09999847,79.5,30.10000038,0,0
4/30/2017,10:15,137,10.19999981,14.60000038,18.10000038,73.40000153,80.69999695,30.09000015,0,0
4/30/2017,10:30,143,10.39999962,13.5,17.79999924,73.40000153,80.59999847,30.09000015,0,0
4/30/2017,10:45,147,10.60000038,14.19999981,18.39999962,73.69999695,81.30000305,30.09000015,0,0
4/30/2017,11:00,146,8.300000191,12.89999962,18.20000076,74.59999847,79.5,30.09000015,0,0
4/30/2017,11:15,143,10.60000038,13.69999981,17.20000076,74.09999847,80.09999847,30.09000015,0,0
4/30/2017,11:30,150,9.899999619,14.5,19.60000038,74.09999847,81.19999695,30.09000015,0,0
4/30/2017,11:45,147,9.100000381,13.5,18.79999924,73.19999695,81.09999847,30.07999992,0,0
4/30/2017,12:00,157,8.100000381,12.69999981,17.10000038,73.5,79,30.07999992,0,0
4/30/2017,12:15,151,7.099999905,11.89999962,17.5,74.09999847,79.5,30.07999992,0,0
