Customer:,Dominion - Cove Point,,,,,,,,,
Exported parameters:,Generic SDI12/Wind Dir,Generic SDI12/Wind Speed Min,Generic SDI12/Wind Speed,Generic SDI12/Wind Speed Max,Generic SDI12/Air Temp,Generic SDI12/RH,Generic SDI12/BP,Generic SDI12/Rain Fall,Generic SDI12/Hail Intensity,
3/25/2017,19:15,155,6.699999809,8.699999809,11,58.59999847,68.80000305,30.17000008,0,0
3/25/2017,19:30,147,6.699999809,8.699999809,11.19999981,57.90000153,69.69999695,30.17000008,0,0
3/25/2017,19:45,156,6.099999905,8.199999809,10.5,57.70000076,70.69999695,30.18000031,0,0
3/25/2017,20:00,156,5.699999809,7,8.699999809,57.29999924,70.80000305,30.18000031,0,0
3/25/2017,20:15,155,5.599999905,7,8.800000191,57.29999924,71.40000153,30.17000008,0,0
3/25/2017,20:30,147,4.300000191,5.699999809,7.599999905,57,73,30.17000008,0,0
3/25/2017,20:45,147,4.199999809,5.5,6.699999809,56.59999847,73.30000305,30.17000008,0,0
3/25/2017,21:00,145,5,6.5,8.399999619,56.59999847,72,30.17000008,0,0
3/25/2017,21:15,152,5.099999905,6.300000191,8.399999619,56.40000153,72.69999695,30.18000031,0,0
3/25/2017,21:30,143,5,6.199999809,7.699999809,55.90000153,73,30.18000031,0,0
3/25/2017,21:45,153,4.199999809,6,7.699999809,55,74,30.18000031,0,0
3/25/2017,22:00,157,5.099999905,6.300000191,8,54.29999924,75.09999847,30.18000031,0,0
3/25/2017,22:15,148,5.099999905,6.400000095,8.199999809,54.5,76.09999847,30.18000031,0,0
3/25/2017,22:30,134,0.200000003,3.599999905,7.800000191,54.29999924,78.30000305,30.19000053,0,0
3/25/2017,22:45,196,0.200000003,2.700000048,4.599999905,56.09999847,76.30000305,30.19000053,0,0
3/25/2017,23:00,317,0.600000024,4.400000095,8.699999809,55.90000153,74.40000153,30.20000076,0,0
3/25/2017,23:15,346,0.800000012,5.199999809,9.300000191,54.09999847,75.5,30.20000076,0,0
3/25/2017,23:30,60,0.200000003,2.900000095,6.300000191,53.40000153,72.80000305,30.20999908,0,0
3/25/2017,23:45,35,0.800000012,3.799999952,7,52.5,74.5,30.20999908,0,0
3/26/2017,0:00,32,1.899999976,3.599999905,6.400000095,52.09999847,76,30.21999931,0,0
3/26/2017,0:15,355,3.099999905,5.199999809,7.400000095,50.70000076,78.90000153,30.21999931,0,0
3/26/2017,0:30,12,2.599999905,4.699999809,6.800000191,50.29999924,79,30.22999954,0,0
3/26/2017,0:45,7,4.199999809,6.800000191,9.699999809,50,78.69999695,30.22999954,0,0
3/26/2017,1:00,27,3.599999905,6.400000095,10.60000038,49.59999847,79.30000305,30.22999954,0,0
3/26/2017,1:15,29,3.200000048,5.699999809,8.5,49.40000153,79.40000153,30.22999954,0,0
3/26/2017,1:30,30,1.799999952,4.5,8.199999809,49.09999847,79.19999695,30.22999954,0,0
3/26/2017,1:45,27,3.400000095,6.199999809,9.300000191,48.90000153,80.09999847,30.22999954,0,0
3/26/2017,2:00,18,1.700000048,4.699999809,7,48.70000076,80.69999695,30.22999954,0,0
3/26/2017,2:15,13,3.700000048,5.400000095,8.199999809,48.5,81.30000305,30.22999954,0,0
3/26/2017,2:30,36,2.299999952,4.900000095,7.699999809,48.90000153,81.80000305,30.23999977,0,0
3/26/2017,2:45,46,2.299999952,5,7.300000191,48.70000076,81.80000305,30.22999954,0,0
3/26/2017,3:00,46,2.5,5.400000095,8.600000381,48.5,82.40000153,30.22999954,0,0
3/26/2017,3:15,49,2.799999952,4.900000095,7,48.70000076,81.69999695,30.23999977,0,0
3/26/2017,3:30,45,2.5,4.5,7.900000095,48.29999924,82,30.23999977,0,0
3/26/2017,3:45,47,2.799999952,6.5,11.39999962,48.5,81.69999695,30.25,0,0
3/26/2017,4:00,45,3.900000095,7,10.5,48.20000076,82.5,30.25,0,0
3/26/2017,4:15,42,4.5,7.5,10.19999981,48,82.80000305,30.25,0,0
3/26/2017,4:30,42,4.699999809,8,11.89999962,47.79999924,83.19999695,30.25,0,0
3/26/2017,4:45,53,5.800000191,9.5,13.69999981,47.79999924,83.59999847,30.25,0,0
3/26/2017,5:00,62,4.699999809,7.5,10.69999981,48,84.19999695,30.26000023,0,0
3/26/2017,5:15,72,4.199999809,6.400000095,8.800000191,48,84.19999695,30.27000046,0,0
3/26/2017,5:30,77,3.099999905,5.800000191,10.60000038,48.29999924,84.5,30.28000069,0,0
3/26/2017,5:45,79,5.400000095,8.5,12.19999981,48.5,85.09999847,30.28000069,0,0
3/26/2017,6:00,78,4.800000191,7,10,48.29999924,85.59999847,30.28000069,0,0
3/26/2017,6:15,80,4.400000095,7.5,12.39999962,48.29999924,85.69999695,30.28000069,0,0
3/26/2017,6:30,71,4.099999905,6.099999905,8.800000191,48.20000076,86,30.29000092,0,0
3/26/2017,6:45,59,3.700000048,7.300000191,11.39999962,47.79999924,85.90000153,30.29000092,0,0
3/26/2017,7:00,54,6.5,9.399999619,12.69999981,47.09999847,86.09999847,30.29999924,0,0
3/26/2017,7:15,57,6,9.600000381,13.69999981,46.90000153,87,30.29999924,0,0
3/26/2017,7:30,62,6.300000191,9.600000381,12.80000019,46.70000076,87.19999695,30.30999947,0,0
3/26/2017,7:45,66,6.5,10,13.60000038,46.5,87.40000153,30.30999947,0,0
3/26/2017,8:00,72,5.900000095,8.5,12.80000019,46.70000076,87.5,30.30999947,0,0
3/26/2017,8:15,64,4.800000191,7.400000095,10.10000038,46.40000153,87,30.31999969,0,0
3/26/2017,8:30,73,4.800000191,8.399999619,11.5,46.5,87.19999695,30.31999969,0,0
3/26/2017,8:45,71,5.099999905,7.400000095,10,46.70000076,87.30000305,30.31999969,0,0
3/26/2017,9:00,71,4,6.699999809,9.100000381,46.90000153,87.09999847,30.31999969,0,0
3/26/2017,9:15,78,4.300000191,6.800000191,9.899999619,47.29999924,87.19999695,30.32999992,0,0
3/26/2017,9:30,79,3.599999905,5.900000095,7.900000095,47.59999847,87.09999847,30.32999992,0,0
3/26/2017,9:45,82,3.599999905,6.5,10.10000038,47.59999847,86.30000305,30.31999969,0,0
3/26/2017,10:00,72,4.199999809,6.599999905,8.699999809,47.79999924,86,30.32999992,0,0
3/26/2017,10:15,73,3.599999905,5.900000095,8.5,48,85.59999847,30.31999969,0,0
3/26/2017,10:30,48,2.200000048,4.800000191,7,48.20000076,85.19999695,30.31999969,0,0
3/26/2017,10:45,65,2.200000048,4.5,7.300000191,48.5,84.90000153,30.31999969,0,0
3/26/2017,11:00,58,1.600000024,4,5.699999809,48.90000153,84.19999695,30.31999969,0,0
3/26/2017,11:15,24,0.899999976,3.200000048,5.300000191,49.09999847,83.59999847,30.30999947,0,0
3/26/2017,11:30,27,1.700000048,4.199999809,6.300000191,49.09999847,82.80000305,30.30999947,0,0
3/26/2017,11:45,6,1.700000048,3.299999952,4.599999905,49.59999847,82.69999695,30.30999947,0,0
3/26/2017,12:00,18,1.899999976,3.599999905,5.5,49.40000153,82.09999847,30.30999947,0,0
3/26/2017,12:15,27,1.700000048,3.400000095,5.699999809,49.59999847,82.30000305,30.29999924,0,0
3/26/2017,12:30,357,2.099999905,3.400000095,4.699999809,49.59999847,83,30.29999924,0,0
3/26/2017,12:45,40,1.799999952,3.700000048,6.5,50,82,30.29000092,0,0
3/26/2017,13:00,52,2.099999905,4.400000095,6.599999905,49.79999924,81.69999695,30.29000092,0,0
3/26/2017,13:15,25,0.400000006,2.900000095,4.699999809,50,81.30000305,30.28000069,0,0
3/26/2017,13:30,7,1.100000024,4.099999905,7.599999905,49.79999924,82.30000305,30.28000069,0,0
3/26/2017,13:45,334,4.900000095,6.699999809,9.600000381,49.40000153,83.40000153,30.27000046,0,0
3/26/2017,14:00,339,3.700000048,5.900000095,9,49.20000076,83.59999847,30.27000046,0,0
3/26/2017,14:15,343,2.900000095,5.099999905,7,49.40000153,83,30.26000023,0,0
3/26/2017,14:30,1,2.200000048,5.599999905,8.800000191,49.20000076,82.80000305,30.26000023,0,0
3/26/2017,14:45,350,3,4.900000095,7,49.20000076,83.09999847,30.25,0,0
3/26/2017,15:00,338,3,5.699999809,8.399999619,49.40000153,83,30.25,0,0
3/26/2017,15:15,359,1,3.200000048,5,50.09999847,81.90000153,30.25,0,0
3/26/2017,15:30,58,0.800000012,3.799999952,7,50.5,82,30.23999977,0,0
3/26/2017,15:45,84,3.099999905,5.800000191,10.10000038,50.70000076,82.30000305,30.22999954,0,0
3/26/2017,16:00,90,3.099999905,6.900000095,10.19999981,50.5,82.90000153,30.22999954,0,0
3/26/2017,16:15,80,3.200000048,5.599999905,8.899999619,50.29999924,82.69999695,30.22999954,0,0
3/26/2017,16:30,92,3.299999952,8.399999619,13.5,50.29999924,83.40000153,30.21999931,0,0
3/26/2017,16:45,89,5.099999905,8.5,12.60000038,49.79999924,82.80000305,30.21999931,0,0
3/26/2017,17:00,77,4.199999809,6.800000191,9.199999809,49.59999847,84,30.21999931,0,0
3/26/2017,17:15,89,3.5,6.199999809,9.899999619,49.79999924,84.40000153,30.22999954,0,0
3/26/2017,17:30,94,4.300000191,7.199999809,10.60000038,49.79999924,84.5,30.23999977,0,0
3/26/2017,17:45,104,5.300000191,8.300000191,11.10000038,49.79999924,84.40000153,30.22999954,0,0
3/26/2017,18:00,102,4.400000095,8,11.39999962,49.40000153,84.30000305,30.22999954,0,0
3/26/2017,18:15,98,4.599999905,7.5,10.69999981,49.59999847,84.5,30.22999954,0,0
3/26/2017,18:30,89,4,6.699999809,8.800000191,49.09999847,85,30.22999954,0,0
3/26/2017,18:45,62,4.300000191,6.400000095,8.5,48.5,86.40000153,30.21999931,0,0
3/26/2017,19:00,77,5.300000191,7.699999809,11,48.5,87.40000153,30.21999931,0,0
3/26/2017,19:15,90,6,8.199999809,10.60000038,48.5,87.80000305,30.21999931,0,0
3/26/2017,19:30,98,5.099999905,9,13.69999981,48.20000076,88.09999847,30.21999931,0,0
3/26/2017,19:45,96,4.900000095,8.5,12.69999981,47.79999924,88.30000305,30.21999931,0,0
3/26/2017,20:00,100,6,8.800000191,12.39999962,47.79999924,88.69999695,30.21999931,0,0
3/26/2017,20:15,105,6.300000191,9.399999619,12.89999962,47.59999847,88.90000153,30.21999931,0,0
3/26/2017,20:30,104,5.900000095,8.800000191,12.60000038,47.40000153,89,30.21999931,0,0
3/26/2017,20:45,96,5.599999905,8.300000191,11.89999962,47.40000153,89.30000305,30.20999908,0,0
3/26/2017,21:00,82,3.799999952,6.099999905,9.5,47.29999924,89.5,30.21999931,0,0
3/26/2017,21:15,68,3.599999905,5.400000095,7.599999905,47.29999924,89.59999847,30.21999931,0,0
3/26/2017,21:30,65,3.5,5.400000095,8,47.29999924,89.69999695,30.21999931,0,0
3/26/2017,21:45,65,3.900000095,6.099999905,8.399999619,47.09999847,89.80000305,30.20999908,0,0
3/26/2017,22:00,70,4.5,6.599999905,8.5,47.09999847,89.90000153,30.20999908,0,0
3/26/2017,22:15,77,4.199999809,6.599999905,8.600000381,47.29999924,90.09999847,30.20000076,0,0
3/26/2017,22:30,78,3.200000048,4.800000191,7.099999905,46.90000153,90.09999847,30.20000076,0,0
3/26/2017,22:45,71,2.299999952,4.099999905,6.199999809,47.09999847,90.19999695,30.20000076,0,0
3/26/2017,23:00,79,2.599999905,4,5.699999809,47.09999847,90.19999695,30.20000076,0,0
3/26/2017,23:15,58,1.899999976,3.299999952,5.099999905,46.70000076,90.19999695,30.19000053,0,0
3/26/2017,23:30,64,2.700000048,4.199999809,5.5,47.09999847,90.30000305,30.19000053,0,0
3/26/2017,23:45,67,1.799999952,3.700000048,5.400000095,46.90000153,90.30000305,30.17000008,0,0
3/27/2017,0:00,95,2.700000048,5.099999905,7,47.09999847,90.40000153,30.15999985,0,0
3/27/2017,0:15,87,2.299999952,4.199999809,5.699999809,47.09999847,90.5,30.15999985,0,0
3/27/2017,0:30,82,1.600000024,3,5.199999809,47.29999924,90.59999847,30.14999962,0,0
3/27/2017,0:45,98,1.5,3.200000048,5.400000095,47.29999924,90.59999847,30.14999962,0,0
3/27/2017,1:00,106,2.700000048,4.699999809,6.199999809,47.29999924,90.59999847,30.13999939,0,0
3/27/2017,1:15,113,1.700000048,3.5,5.199999809,47.40000153,90.59999847,30.12999916,0,0
3/27/2017,1:30,126,2.400000095,4.599999905,7.099999905,47.40000153,90.69999695,30.12999916,0,0
3/27/2017,1:45,145,2.900000095,5.5,7.800000191,47.59999847,90.69999695,30.12000084,0,0
3/27/2017,2:00,148,3.299999952,5.099999905,8,47.59999847,90.69999695,30.12000084,0,0
3/27/2017,2:15,155,3,4.400000095,6.300000191,47.79999924,90.80000305,30.12000084,0,0
3/27/2017,2:30,149,2.299999952,3.900000095,6.199999809,48.20000076,90.80000305,30.11000061,0,0
3/27/2017,2:45,147,4.699999809,6.599999905,8.899999619,48,90.80000305,30.10000038,0,0
3/27/2017,3:00,158,5.599999905,7.800000191,10.10000038,48,90.80000305,30.09000015,0,0
3/27/2017,3:15,156,6.599999905,9.100000381,12.30000019,48.20000076,90.80000305,30.09000015,0,0
3/27/2017,3:30,157,7.099999905,9.800000191,12.30000019,47.79999924,90.80000305,30.07999992,0,0
3/27/2017,3:45,157,6.599999905,9.199999809,12.39999962,47.59999847,90.80000305,30.07999992,0,0
3/27/2017,4:00,160,3.799999952,7.300000191,11.39999962,48,90.90000153,30.07999992,0,0
3/27/2017,4:15,150,4.800000191,6.800000191,10,48,90.90000153,30.06999969,0,0
3/27/2017,4:30,152,4.599999905,6.699999809,10.60000038,48.29999924,90.90000153,30.06999969,0,0
3/27/2017,4:45,159,5.199999809,7.400000095,9.300000191,48.90000153,91,30.06999969,0,0
3/27/2017,5:00,158,4.699999809,6.699999809,9.300000191,49.09999847,91,30.06999969,0,0
3/27/2017,5:15,147,3.5,5.300000191,6.800000191,48.70000076,90.90000153,30.06999969,0,0
3/27/2017,5:30,155,2.299999952,4.800000191,6.199999809,48.5,90.80000305,30.06999969,0,0
3/27/2017,5:45,169,2,3.599999905,5.800000191,48.29999924,90.80000305,30.06999969,0,0
3/27/2017,6:00,167,2.099999905,4.199999809,6.300000191,48.5,90.80000305,30.06999969,0,0
3/27/2017,6:15,155,2.400000095,4.699999809,6.199999809,49.40000153,90.90000153,30.06999969,0,0
3/27/2017,6:30,198,0.100000001,1.299999952,3.5,49.59999847,90.80000305,30.07999992,0,0
3/27/2017,6:45,324,0.600000024,2.299999952,5.099999905,50.09999847,90.90000153,30.09000015,0,0
3/27/2017,7:00,338,3.200000048,5,6.300000191,49.20000076,90.30000305,30.09000015,0,0
3/27/2017,7:15,342,2.299999952,3.799999952,5.5,48.29999924,90,30.09000015,0,0
3/27/2017,7:30,332,1.299999952,3,4.5,48.70000076,90.19999695,30.07999992,0,0
3/27/2017,7:45,333,0.600000024,1.700000048,2.900000095,49.09999847,89.80000305,30.07999992,0,0
3/27/2017,8:00,32,0.200000003,1.200000048,2.299999952,49.59999847,89.69999695,30.06999969,0,0
3/27/2017,8:15,110,0.100000001,0.899999976,2.400000095,50.5,90,30.06999969,0,0
3/27/2017,8:30,124,2,3.5,4.900000095,50.70000076,89.5,30.05999947,0,0
3/27/2017,8:45,71,1,2.299999952,4,50.90000153,89,30.06999969,0,0
3/27/2017,9:00,348,1.399999976,3.900000095,5.699999809,49.20000076,87.59999847,30.06999969,0,0
3/27/2017,9:15,334,3.400000095,5.300000191,6.699999809,49.09999847,88,30.06999969,0,0
3/27/2017,9:30,332,3.900000095,5.199999809,6.699999809,49.40000153,88.40000153,30.06999969,0.001,0
3/27/2017,9:45,341,3.700000048,5.400000095,6.699999809,49.40000153,87.40000153,30.06999969,0,0
3/27/2017,10:00,0,0.200000003,3.599999905,7.099999905,50.09999847,86.30000305,30.05999947,0,0
3/27/2017,10:15,39,0.400000006,2.900000095,4.699999809,54.09999847,87.59999847,30.04999924,0,0
3/27/2017,10:30,148,1,8.300000191,15.10000038,65.40000153,69.90000153,30.04999924,0,0
3/27/2017,10:45,190,4.699999809,11.30000019,20.60000038,66.30000305,66.40000153,30.04000092,0,0
3/27/2017,11:00,198,2.599999905,10.10000038,20,67.40000153,64.5,30.04000092,0,0
3/27/2017,11:15,202,1.399999976,8.800000191,20.60000038,68.30000305,62,30.04000092,0,0
3/27/2017,11:30,184,3.299999952,10.69999981,20.79999924,68.69999695,61.29999924,30.03000069,0,0
3/27/2017,11:45,162,0.600000024,6.5,17.29999924,64,67.30000305,30.03000069,0,0
3/27/2017,12:00,149,1.200000048,6.900000095,16,69.19999695,58.09999847,30.02000046,0,0
3/27/2017,12:15,136,0.600000024,8.899999619,16.5,62.70000076,62.5,30.01000023,0,0
3/27/2017,12:30,129,7.300000191,11.69999981,16.10000038,59,72.80000305,30.01000023,0,0
3/27/2017,12:45,134,6.300000191,11.10000038,14.89999962,58.09999847,74.30000305,30,0,0
3/27/2017,13:00,147,7,10.39999962,15,56.29999924,78.30000305,29.98999977,0,0
3/27/2017,13:15,146,9.699999809,13.10000038,15.80000019,55.40000153,78.80000305,29.98999977,0,0
3/27/2017,13:30,138,11.30000019,14.10000038,16.79999924,55.5,77.69999695,29.96999931,0,0
3/27/2017,13:45,143,7.5,11.19999981,16.5,56.59999847,76,29.97999954,0,0
3/27/2017,14:00,146,8.399999619,12.10000038,16.39999962,56.79999924,78,29.95999908,0,0
3/27/2017,14:15,141,8.899999619,13.19999981,17.29999924,57.20000076,76.69999695,29.95999908,0,0
3/27/2017,14:30,138,7.199999809,12.10000038,16.10000038,57,76,29.95999908,0,0
3/27/2017,14:45,143,8.399999619,11.89999962,15.30000019,57,76.5,29.95000076,0,0
3/27/2017,15:00,145,7.199999809,10.60000038,13.5,56.40000153,77.80000305,29.95000076,0,0
3/27/2017,15:15,143,8.5,10.80000019,14.5,55.40000153,77.5,29.94000053,0,0
3/27/2017,15:30,149,8.199999809,10.80000019,13.19999981,55.40000153,78.59999847,29.94000053,0,0
3/27/2017,15:45,155,7.5,11.30000019,14.60000038,55.20000076,80.30000305,29.93000031,0,0
3/27/2017,16:00,150,8.5,10.80000019,13.39999962,56.79999924,76.59999847,29.93000031,0,0
3/27/2017,16:15,150,7,10.10000038,12.5,57.5,77.09999847,29.93000031,0,0
3/27/2017,16:30,147,7.199999809,9,10.89999962,59,74.80000305,29.93000031,0,0
3/27/2017,16:45,150,7.400000095,9.899999619,13.10000038,60,73.09999847,29.92000008,0,0
3/27/2017,17:00,141,7.699999809,9.899999619,12.19999981,60.20000076,73.19999695,29.92000008,0,0
3/27/2017,17:15,141,8.300000191,10.69999981,12.89999962,57.90000153,74.30000305,29.92000008,0,0
3/27/2017,17:30,149,7.800000191,10.30000019,13.10000038,56.40000153,77.69999695,29.92000008,0,0
3/27/2017,17:45,155,7.599999905,9.699999809,12.5,57.29999924,77.40000153,29.92000008,0,0
3/27/2017,18:00,151,7.599999905,9.800000191,12.39999962,57.20000076,77.5,29.92000008,0,0
3/27/2017,18:15,148,5.400000095,8.100000381,9.800000191,57.20000076,77.80000305,29.90999985,0,0
3/27/2017,18:30,138,5.599999905,7.199999809,8.600000381,57.29999924,76.59999847,29.90999985,0,0
3/27/2017,18:45,145,5.699999809,7.099999905,8.800000191,57.20000076,78.40000153,29.90999985,0,0
3/27/2017,19:00,158,2.5,4.400000095,7.699999809,57.90000153,79.19999695,29.90999985,0,0
3/27/2017,19:15,138,3.099999905,6.900000095,9.800000191,58.20000076,75.59999847,29.90999985,0,0
3/27/2017,19:30,149,4.099999905,6.599999905,9.5,57,78.09999847,29.92000008,0,0
3/27/2017,19:45,152,2.799999952,4.699999809,5.900000095,56.40000153,80,29.92000008,0,0
3/27/2017,20:00,154,2.799999952,4,5.5,56.40000153,80.09999847,29.93000031,0,0
3/27/2017,20:15,154,3.099999905,5,8.399999619,55.70000076,81.09999847,29.93000031,0,0
3/27/2017,20:30,146,4.599999905,8,12.19999981,54.09999847,81.80000305,29.93000031,0,0
3/27/2017,20:45,146,6.699999809,9.100000381,12.39999962,53.90000153,82,29.93000031,0,0
3/27/2017,21:00,148,5.300000191,7.300000191,10.19999981,55.5,81.90000153,29.93000031,0,0
3/27/2017,21:15,154,4.400000095,6.199999809,8.199999809,56.59999847,81.19999695,29.93000031,0,0
3/27/2017,21:30,148,4.900000095,6.5,8.100000381,57.29999924,79.90000153,29.92000008,0,0
3/27/2017,21:45,162,3.599999905,6.199999809,8.600000381,59.90000153,75,29.92000008,0,0
3/27/2017,22:00,154,3.599999905,5,7.699999809,58.59999847,77.90000153,29.90999985,0,0
3/27/2017,22:15,156,3.299999952,5,7.199999809,57.29999924,79.19999695,29.90999985,0,0
3/27/2017,22:30,149,2.299999952,4.400000095,6.599999905,57,80.59999847,29.90999985,0,0
3/27/2017,22:45,156,3.400000095,4.900000095,6.400000095,55.90000153,80.59999847,29.90999985,0,0
3/27/2017,23:00,151,4.199999809,7.099999905,9.100000381,55.5,80.90000153,29.90999985,0,0
3/27/2017,23:15,145,5.800000191,7.300000191,9.300000191,55.5,81.30000305,29.90999985,0,0
3/27/2017,23:30,139,5.599999905,7.599999905,9.100000381,55.5,82.09999847,29.90999985,0,0
3/27/2017,23:45,146,5.099999905,6.300000191,7.5,56.40000153,80.30000305,29.89999962,0,0
3/28/2017,0:00,166,3.700000048,5.699999809,7.699999809,59.29999924,78.5,29.89999962,0,0
3/28/2017,0:15,165,2.5,4.5,7.300000191,61.5,75.09999847,29.89999962,0,0
3/28/2017,0:30,167,3.200000048,5.300000191,8.199999809,63.59999847,71.09999847,29.89999962,0,0
3/28/2017,0:45,171,4.099999905,7.400000095,12.80000019,65.09999847,67.80000305,29.88999939,0,0
3/28/2017,1:00,171,2.799999952,7.099999905,13.5,65.30000305,66.59999847,29.88999939,0,0
3/28/2017,1:15,175,3.099999905,7.300000191,12.60000038,65.40000153,66.09999847,29.87999916,0,0
3/28/2017,1:30,183,4,7.800000191,15.80000019,65.59999847,66,29.87999916,0,0
3/28/2017,1:45,183,2,6.5,11.19999981,65.30000305,66.40000153,29.87000084,0,0
3/28/2017,2:00,181,2.799999952,6.5,13,64.90000153,67.30000305,29.86000061,0,0
3/28/2017,2:15,174,3,6.099999905,10.10000038,64.90000153,68.09999847,29.86000061,0,0
3/28/2017,2:30,171,2.700000048,5.900000095,8.699999809,65.09999847,67.5,29.86000061,0,0
3/28/2017,2:45,168,0.800000012,5.800000191,10,65.09999847,68.19999695,29.86000061,0,0
3/28/2017,3:00,153,4,6.099999905,11.5,63.5,68.69999695,29.85000038,0,0
3/28/2017,3:15,137,4.400000095,7,9.300000191,57.70000076,74.59999847,29.85000038,0,0
3/28/2017,3:30,141,5.300000191,7.5,9.699999809,54.5,81.09999847,29.84000015,0,0
3/28/2017,3:45,139,4.199999809,6.199999809,8.399999619,53.20000076,81.69999695,29.84000015,0,0
3/28/2017,4:00,147,5.300000191,7.099999905,8.699999809,52.29999924,84.40000153,29.84000015,0,0
3/28/2017,4:15,151,2.5,5.800000191,8.100000381,53.59999847,83.80000305,29.84000015,0,0
3/28/2017,4:30,150,1.299999952,3.5,5,54.79999924,83.59999847,29.84000015,0,0
3/28/2017,4:45,155,1.899999976,5.300000191,8.600000381,54.79999924,82.09999847,29.84000015,0,0
3/28/2017,5:00,145,6,8.699999809,11.60000038,54.09999847,82.40000153,29.84000015,0,0
3/28/2017,5:15,151,7,9.699999809,12,54.09999847,82.30000305,29.85000038,0,0
3/28/2017,5:30,162,5.300000191,7.099999905,9.300000191,55.70000076,80.69999695,29.85000038,0,0
3/28/2017,5:45,157,5.300000191,7,9.199999809,56.09999847,80.19999695,29.85000038,0,0
3/28/2017,6:00,151,5.199999809,6.5,7.800000191,56.59999847,80,29.85000038,0,0
3/28/2017,6:15,146,4.599999905,6.099999905,7.599999905,56.40000153,81.19999695,29.85000038,0,0
3/28/2017,6:30,135,3.5,4.599999905,5.900000095,55.20000076,81.69999695,29.86000061,0,0
3/28/2017,6:45,149,3.599999905,5,6.300000191,55.20000076,81.80000305,29.86000061,0,0
3/28/2017,7:00,145,3.599999905,4.699999809,6.900000095,56.59999847,82.5,29.86000061,0,0
3/28/2017,7:15,145,1.299999952,4.699999809,8.600000381,61.70000076,76.09999847,29.85000038,0,0
3/28/2017,7:30,178,1.899999976,5.599999905,10.80000019,64.19999695,70.80000305,29.86000061,0,0
3/28/2017,7:45,183,2.299999952,6.699999809,12.89999962,65.30000305,68.80000305,29.86000061,0,0
3/28/2017,8:00,197,1.899999976,7,17,65.59999847,68,29.86000061,0,0
3/28/2017,8:15,200,1.700000048,7.199999809,13.19999981,65.30000305,69,29.86000061,0,0
3/28/2017,8:30,195,0.800000012,7.099999905,17.20000076,64,73.5,29.87000084,0.001,0
3/28/2017,8:45,231,0.800000012,5.099999905,11.5,62.40000153,79.19999695,29.85000038,0.017999999,0
3/28/2017,9:00,217,0.300000012,3.900000095,9.5,62,81.30000305,29.85000038,0.009,0
3/28/2017,9:15,188,0.400000006,5.800000191,12.30000019,61.79999924,82.59999847,29.85000038,0.001,0
3/28/2017,9:30,155,2.200000048,6.099999905,9.699999809,60.79999924,81,29.85000038,0,0
3/28/2017,9:45,143,5,8,10.60000038,60.90000153,84.19999695,29.84000015,0,0
3/28/2017,10:00,159,0.800000012,8.699999809,14.80000019,61.70000076,82.09999847,29.85000038,0,0
3/28/2017,10:15,199,0.5,5.099999905,12.30000019,62.70000076,80,29.84000015,0,0
3/28/2017,10:30,210,0.5,5,9.600000381,63.5,79.09999847,29.84000015,0,0
3/28/2017,10:45,203,0.200000003,3.099999905,8.899999619,64.19999695,78.09999847,29.84000015,0,0
3/28/2017,11:00,205,1.600000024,6.599999905,11.69999981,64.5,75.69999695,29.84000015,0,0
3/28/2017,11:15,201,0.400000006,3.200000048,8,65.30000305,73.90000153,29.84000015,0,0
3/28/2017,11:30,190,0.200000003,5.400000095,12.19999981,65.59999847,71.30000305,29.84000015,0,0
3/28/2017,11:45,146,2.599999905,6.400000095,11.30000019,63.29999924,77,29.84000015,0,0
3/28/2017,12:00,179,1.700000048,7.099999905,13.10000038,65.59999847,72,29.84000015,0,0
3/28/2017,12:15,194,0.699999988,6.699999809,14.80000019,66.19999695,71.09999847,29.82999992,0,0
3/28/2017,12:30,204,1.299999952,5.800000191,13.5,66.90000153,69.59999847,29.82999992,0,0
3/28/2017,12:45,183,2.400000095,7.699999809,14.80000019,67.59999847,67.40000153,29.82999992,0,0
3/28/2017,13:00,205,0.5,5.900000095,13.60000038,68.09999847,65.69999695,29.82999992,0,0
3/28/2017,13:15,175,2.200000048,8.199999809,16.29999924,67.40000153,67.80000305,29.81999969,0,0
3/28/2017,13:30,152,5.300000191,9.899999619,18.89999962,64.19999695,68.09999847,29.80999947,0,0
3/28/2017,13:45,169,1,8.199999809,16.79999924,68.5,65.5,29.80999947,0,0
3/28/2017,14:00,140,2.400000095,8.699999809,15.30000019,60.40000153,72.30000305,29.79999924,0,0
3/28/2017,14:15,117,1.200000048,7.5,13.39999962,60.59999847,75.5,29.79999924,0,0
3/28/2017,14:30,80,0.5,2.900000095,8.199999809,58.79999924,79.30000305,29.80999947,0.007,0
3/28/2017,14:45,53,0.300000012,1.899999976,3.5,57.29999924,84.69999695,29.80999947,0.057999998,0
3/28/2017,15:00,161,1.899999976,4.5,6.5,59,87,29.80999947,0.043000001,0
3/28/2017,15:15,152,2.5,4.099999905,5.5,59.29999924,84.69999695,29.81999969,0.018999999,0
3/28/2017,15:30,173,2.700000048,4.599999905,7.300000191,61.09999847,87.09999847,29.81999969,0.007,0
3/28/2017,15:45,131,3.400000095,4.400000095,5.900000095,60.40000153,86.19999695,29.80999947,0.001,0
3/28/2017,16:00,147,3.099999905,3.700000048,4.599999905,61.09999847,85.90000153,29.80999947,0,0
