Customer:,Dominion - Cove Point,,,,,,,,,,,,,
Exported parameters:,EcoNet Battery/Battery,YSI 6 Series/Temp,YSI 6 Series/Cond,YSI 6 Series/SpCond,YSI 6 Series/Resistivity,YSI 6 Series/TDS,YSI 6 Series/Salinity,YSI 6 Series/pH,YSI 6 Series/Depth,YSI 6 Series/Battery,YSI 6 Series/Turbidity+,YSI 6 Series/ODO%,YSI 6 Series/ODO Conc,
Start Date:,5/3/2017 0:00,,,,,,,,,,,,,
End Date:,5/18/2017 23:59,,,,,,,,,,,,,
,,103276,104691,104694,104696,104698,104700,104701,104705,104710,104711,104756,104761,104762
Date,Time,Battery,Temp,Cond,SpCond,Resistivity,TDS,Salinity,pH,Depth,Battery,Turbidity+,ODO%,ODO Conc
MM/dd/yyyy,HH:mm,V,C,mS/cm,mS/cm,KOhm.cm,g/L,ppt, ,ft,V,NTU,%,mg/L
5/12/2017,14:15,13.512,15.73999977,,2.01699996,,,1.029999971,,1.631000042,13.80000019,,100.0999985,9.869999886
5/12/2017,14:30,13.416,15.73999977,,2.019000053,,,1.039999962,,1.633000016,13.80000019,,99.59999847,9.819999695
5/12/2017,14:45,13.572,15.72000027,,2.019999981,,,1.039999962,,1.63499999,13.89999962,,99.59999847,9.819999695
5/12/2017,15:00,13.416,15.69999981,,2.019999981,,,1.039999962,,1.63499999,13.80000019,,99.69999695,9.840000153
5/12/2017,15:15,13.392,15.64000034,,2.017999887,,,1.039999962,,1.636999965,13.80000019,,99.30000305,9.81000042
5/12/2017,15:30,13.344,15.57999992,,2.01699996,,,1.039999962,,1.636000037,13.69999981,,99.09999847,9.800000191
5/12/2017,15:45,13.224,15.52999973,,2.013999939,,,1.029999971,,1.639000058,13.60000038,,99.19999695,9.829999924
5/12/2017,16:00,13.104,15.48999977,,2.013000011,,,1.029999971,,1.64199996,13.39999962,,99.09999847,9.829999924
5/12/2017,16:15,13.08,15.53999996,,2.010999918,,,1.029999971,,1.644999981,13.39999962,,99.19999695,9.819999695
5/12/2017,16:30,13.08,15.52000046,,2.006999969,,,1.029999971,,1.646000028,13.39999962,,98.30000305,9.739999771
5/12/2017,16:45,13.08,15.44999981,,2.003999949,,,1.029999971,,1.646999955,13.39999962,,98.80000305,9.81000042
5/12/2017,17:00,13.056,15.35000038,,2.003000021,,,1.029999971,,1.649000049,13.39999962,,98.09999847,9.760000229
5/12/2017,17:15,12.912,15.28999996,,2.002000093,,,1.029999971,,1.648000002,13.30000019,,98.69999695,9.829999924
5/12/2017,17:30,12.636,15.25,,2,,,1.029999971,,1.649999976,13,,97.90000153,9.760000229
5/12/2017,17:45,12.468,15.18999958,,1.996999979,,,1.019999981,,1.652999997,12.80000019,,98.90000153,9.869999886
5/12/2017,18:00,12.42,15.10999966,,1.991999984,,,1.019999981,,1.656000018,12.80000019,,98.90000153,9.890000343
5/12/2017,18:15,12.396,15.05000019,,1.988999963,,,1.019999981,,1.656000018,12.69999981,,97.90000153,9.800000191
5/12/2017,18:30,12.384,14.97000027,,1.988000035,,,1.019999981,,1.656999946,12.69999981,,97.40000153,9.760000229
5/12/2017,18:45,12.372,14.89999962,,1.986999989,,,1.019999981,,1.659000039,12.69999981,,96.40000153,9.680000305
5/12/2017,19:00,12.348,14.81999969,,1.986999989,,,1.019999981,,1.659000039,12.69999981,,95.59999847,9.619999886
5/12/2017,19:15,12.348,14.77999973,,1.986999989,,,1.019999981,,1.659999967,12.69999981,,95.59999847,9.630000114
5/12/2017,19:30,12.348,14.76000023,,1.985999942,,,1.019999981,,1.662999988,12.69999981,,93.59999847,9.420000076
5/12/2017,19:45,12.348,14.72999954,,1.985999942,,,1.019999981,,1.664999962,12.69999981,,94.40000153,9.520000458
5/12/2017,20:00,12.348,14.69999981,,1.986999989,,,1.019999981,,1.667999983,12.69999981,,92.90000153,9.369999886
5/12/2017,20:15,12.336,14.64000034,,1.985000014,,,1.019999981,,1.66900003,12.69999981,,93.40000153,9.430000305
5/12/2017,20:30,12.336,14.59000015,,1.98300004,,,1.019999981,,1.671000004,12.69999981,,93.69999695,9.470000267
5/12/2017,20:45,12.336,14.52999973,,1.983999968,,,1.019999981,,1.674000025,12.69999981,,93.90000153,9.5
5/12/2017,21:00,12.336,14.48999977,,1.983999968,,,1.019999981,,1.674000025,12.69999981,,92.90000153,9.420000076
5/12/2017,21:15,12.336,14.47000027,,1.98300004,,,1.019999981,,1.679999948,12.69999981,,91.90000153,9.319999695
5/12/2017,21:30,12.336,14.39999962,,1.98300004,,,1.019999981,,1.682999969,12.69999981,,91.40000153,9.279999733
5/12/2017,21:45,12.336,14.36999989,,1.980999947,,,1.019999981,,1.68599999,12.69999981,,90.69999695,9.210000038
5/12/2017,22:00,12.336,14.31999969,,1.980000019,,,1.019999981,,1.68599999,12.69999981,,90.80000305,9.239999771
5/12/2017,22:15,12.336,14.25,,1.978000045,,,1.00999999,,1.690000057,12.69999981,,90,9.170000076
5/12/2017,22:30,12.324,14.17000008,,1.975000024,,,1.00999999,,1.694000006,12.69999981,,89.90000153,9.180000305
5/12/2017,22:45,12.324,14.10000038,,1.972000003,,,1.00999999,,1.697999954,12.69999981,,90.09999847,9.210000038
5/12/2017,23:00,12.324,14.02999973,,1.965999961,,,1.00999999,,1.69599998,12.60000038,,90.30000305,9.239999771
5/12/2017,23:15,12.324,14,,1.963000059,,,1.00999999,,1.700000048,12.69999981,,89.90000153,9.210000038
5/12/2017,23:30,12.312,13.94999981,,1.960000038,,,1,,1.700000048,12.69999981,,90,9.229999542
5/12/2017,23:45,12.312,13.89999962,,1.957999945,,,1,,1.700000048,12.69999981,,89.59999847,9.199999809
5/13/2017,0:00,12.312,13.84000015,,1.95599997,,,1,,1.700999975,12.69999981,,90.30000305,9.279999733
5/13/2017,0:15,12.312,13.77999973,,1.952999949,,,1,,1.703999996,12.69999981,,90.90000153,9.359999657
5/13/2017,0:30,12.312,13.72999954,,1.949000001,,,1,,1.707000017,12.69999981,,90,9.270000458
5/13/2017,0:45,12.3,13.68000031,,1.947000027,,,1,,1.710999966,12.69999981,,90.19999695,9.300000191
5/13/2017,1:00,12.3,13.63000011,,1.940000057,,,0.99000001,,1.715999961,12.69999981,,90.59999847,9.359999657
5/13/2017,1:15,12.3,13.59000015,,1.934000015,,,0.99000001,,1.718000054,12.69999981,,90.5,9.350000381
5/13/2017,1:30,12.3,13.56000042,,1.924000025,,,0.99000001,,1.718999982,12.69999981,,90.30000305,9.340000153
5/13/2017,1:45,12.3,13.51000023,,1.91900003,,,0.980000019,,1.720000029,12.60000038,,89.80000305,9.289999962
5/13/2017,2:00,12.3,13.47999954,,1.912999988,,,0.980000019,,1.725000024,12.69999981,,89.19999695,9.239999771
5/13/2017,2:15,12.288,13.46000004,,1.906000018,,,0.980000019,,1.723999977,12.60000038,,88.80000305,9.199999809
5/13/2017,2:30,12.288,13.43000031,,1.902999997,,,0.970000029,,1.723999977,12.60000038,,88.69999695,9.210000038
5/13/2017,2:45,12.288,13.42000008,,1.90199995,,,0.970000029,,1.725000024,12.60000038,,88.59999847,9.18999958
5/13/2017,3:00,12.276,13.39000034,,1.901000023,,,0.970000029,,1.726999998,12.60000038,,88.59999847,9.199999809
5/13/2017,3:15,12.276,13.32999992,,1.901000023,,,0.970000029,,1.730000019,12.60000038,,88.40000153,9.199999809
5/13/2017,3:30,12.276,13.27999973,,1.899000049,,,0.970000029,,1.731999993,12.60000038,,88.09999847,9.170000076
5/13/2017,3:45,12.276,13.19999981,,1.901000023,,,0.970000029,,1.731999993,12.60000038,,88.90000153,9.270000458
5/13/2017,4:00,12.276,13.18000031,,1.899999976,,,0.970000029,,1.73300004,12.60000038,,88.40000153,9.220000267
5/13/2017,4:15,12.276,13.15999985,,1.906000018,,,0.980000019,,1.735000014,12.60000038,,88.19999695,9.199999809
5/13/2017,4:30,12.264,13.11999989,,1.906999946,,,0.980000019,,1.736999989,12.60000038,,88.09999847,9.199999809
5/13/2017,4:45,12.264,13.13000011,,1.907999992,,,0.980000019,,1.735999942,12.60000038,,87.80000305,9.170000076
5/13/2017,5:00,12.264,13.09000015,,1.909000039,,,0.980000019,,1.738000035,12.60000038,,88,9.199999809
5/13/2017,5:15,12.252,13.05000019,,1.907999992,,,0.980000019,,1.738999963,12.60000038,,87.90000153,9.18999958
5/13/2017,5:30,12.24,13.03999996,,1.899999976,,,0.970000029,,1.741000056,12.60000038,,88.59999847,9.279999733
5/13/2017,5:45,12.252,13.21000004,,1.881999969,,,0.959999979,,1.741999984,12.60000038,,88.69999695,9.25
5/13/2017,6:00,12.252,13.22999954,,1.84800005,,,0.939999998,,1.746000051,12.60000038,,87.59999847,9.130000114
5/13/2017,6:15,12.252,13.18999958,,1.812000036,,,0.930000007,,1.746999979,12.60000038,,87,9.079999924
5/13/2017,6:30,12.264,13.17000008,,1.799999952,,,0.920000017,,1.748000026,12.60000038,,86.90000153,9.069999695
5/13/2017,6:45,12.264,13.10000038,,1.779999971,,,0.910000026,,1.751999974,12.60000038,,86.90000153,9.079999924
5/13/2017,7:00,12.3,13.05000019,,1.769999981,,,0.899999976,,1.753999949,12.60000038,,87.30000305,9.140000343
5/13/2017,7:15,12.264,13.01000023,,1.768000007,,,0.899999976,,1.754999995,12.60000038,,87.69999695,9.18999958
5/13/2017,7:30,12.312,12.97999954,,1.76699996,,,0.899999976,,1.758000016,12.69999981,,88,9.220000267
5/13/2017,7:45,12.36,12.96000004,,1.75999999,,,0.899999976,,1.761999965,12.69999981,,88.19999695,9.25
5/13/2017,8:00,12.456,12.94999981,,1.761000037,,,0.899999976,,1.761000037,12.80000019,,88.69999695,9.300000191
5/13/2017,8:15,12.54,12.96000004,,1.776000023,,,0.910000026,,1.764000058,12.89999962,,89.30000305,9.359999657
5/13/2017,8:30,12.6,12.97999954,,1.781000018,,,0.910000026,,1.763000011,13,,89.59999847,9.390000343
5/13/2017,8:45,12.588,12.97000027,,1.789000034,,,0.910000026,,1.761000037,13,,89.69999695,9.409999847
5/13/2017,9:00,12.624,12.97999954,,1.787999988,,,0.910000026,,1.761999965,13,,89.59999847,9.390000343
5/13/2017,9:15,12.852,12.97999954,,1.769000053,,,0.899999976,,1.764000058,13.19999981,,88.5,9.279999733
5/13/2017,9:30,12.888,12.97999954,,1.777999997,,,0.910000026,,1.764999986,13.30000019,,89.30000305,9.359999657
5/13/2017,9:45,13.116,13.01000023,,1.794999957,,,0.920000017,,1.763000011,13.5,,90.5,9.479999542
5/13/2017,10:00,13.128,13.07999992,,1.779999971,,,0.910000026,,1.764000058,13.5,,89.59999847,9.369999886
5/13/2017,10:15,13.212,13.17000008,,1.79400003,,,0.920000017,,1.758999944,13.60000038,,90.40000153,9.43999958
5/13/2017,10:30,13.236,13.25,,1.805999994,,,0.920000017,,1.764999986,13.60000038,,90.90000153,9.470000267
5/13/2017,10:45,13.26,13.34000015,,1.805999994,,,0.920000017,,1.766000032,13.60000038,,90.59999847,9.420000076
5/13/2017,11:00,13.404,13.35000038,,1.805999994,,,0.920000017,,1.764999986,13.69999981,,91,9.460000038
5/13/2017,11:15,13.26,13.36999989,,1.799000025,,,0.920000017,,1.758999944,13.69999981,,90.30000305,9.380000114
5/13/2017,11:30,13.476,13.39000034,,1.773000002,,,0.899999976,,1.761999965,13.80000019,,92,9.550000191
5/13/2017,11:45,13.404,13.5,,1.81099999,,,0.920000017,,1.75999999,13.80000019,,93.30000305,9.670000076
5/13/2017,12:00,13.584,13.52000046,,1.794999957,,,0.920000017,,1.761999965,13.89999962,,93.80000305,9.710000038
5/13/2017,12:15,13.824,13.56000042,,1.815000057,,,0.930000007,,1.773000002,14,,93.80000305,9.710000038
5/13/2017,12:30,14.112,13.56999969,,1.819000006,,,0.930000007,,1.769999981,14.39999962,,93.40000153,9.659999847
5/13/2017,12:45,13.98,13.57999992,,1.817999959,,,0.930000007,,1.768000007,14.30000019,,93.09999847,9.630000114
5/13/2017,13:00,14.268,13.64999962,,1.820000052,,,0.930000007,,1.771999955,14.69999981,,93.19999695,9.619999886
5/13/2017,13:15,14.244,13.73999977,,1.820000052,,,0.930000007,,1.769999981,14.69999981,,93.5,9.640000343
5/13/2017,13:30,14.244,13.84000015,,1.825999975,,,0.930000007,,1.771000028,14.39999962,,93.80000305,9.649999619
5/13/2017,13:45,14.244,13.97999954,,1.830000043,,,0.939999998,,1.774999976,14.69999981,,94.59999847,9.699999809
5/13/2017,14:00,14.148,14.02000046,,1.828999996,,,0.930000007,,1.773000002,14.10000038,,95.30000305,9.760000229
5/13/2017,14:15,13.704,14.05000019,,1.807999969,,,0.920000017,,1.774000049,14.19999981,,95.40000153,9.760000229
5/13/2017,14:30,14.244,14.15999985,,1.777999997,,,0.910000026,,1.771999955,14.5,,94.80000305,9.680000305
5/13/2017,14:45,14.244,14.28999996,,1.754999995,,,0.889999986,,1.769999981,14.60000038,,94.5,9.619999886
5/13/2017,15:00,14.232,14.32999992,,1.753000021,,,0.889999986,,1.774000049,14.69999981,,94.59999847,9.630000114
5/13/2017,15:15,14.22,14.42000008,,1.75999999,,,0.899999976,,1.771999955,14.69999981,,95.59999847,9.710000038
5/13/2017,15:30,14.22,14.44999981,,1.769000053,,,0.899999976,,1.773000002,14.5,,95.09999847,9.649999619
5/13/2017,15:45,13.38,14.44999981,,1.774999976,,,0.910000026,,1.77699995,13.69999981,,96.09999847,9.760000229
5/13/2017,16:00,14.232,14.46000004,,1.781999946,,,0.910000026,,1.771999955,14.69999981,,95.90000153,9.729999542
5/13/2017,16:15,14.232,14.5,,1.786000013,,,0.910000026,,1.774000049,14.30000019,,96.19999695,9.75
5/13/2017,16:30,13.488,14.52000046,,1.792000055,,,0.910000026,,1.77699995,13.80000019,,96.69999695,9.800000191
5/13/2017,16:45,13.824,14.53999996,,1.799000025,,,0.920000017,,1.776000023,14,,96.90000153,9.819999695
5/13/2017,17:00,13.428,14.53999996,,1.80400002,,,0.920000017,,1.776000023,13.80000019,,96.90000153,9.819999695
5/13/2017,17:15,13.296,14.53999996,,1.807000041,,,0.920000017,,1.774999976,13.69999981,,98.19999695,9.949999809
5/13/2017,17:30,13.836,14.53999996,,1.809999943,,,0.920000017,,1.77699995,14.10000038,,97.69999695,9.890000343
5/13/2017,17:45,13.44,14.55000019,,1.812999964,,,0.930000007,,1.776000023,13.80000019,,97.5,9.869999886
5/13/2017,18:00,13.2,14.53999996,,1.81400001,,,0.930000007,,1.77699995,13.5,,97.40000153,9.859999657
5/13/2017,18:15,12.984,14.52000046,,1.815999985,,,0.930000007,,1.777999997,13.30000019,,97.19999695,9.850000381
5/13/2017,18:30,12.66,14.51000023,,1.817999959,,,0.930000007,,1.77699995,13,,97.09999847,9.840000153
5/13/2017,18:45,12.456,14.52000046,,1.817999959,,,0.930000007,,1.77699995,12.80000019,,97.30000305,9.859999657
5/13/2017,19:00,12.408,14.52000046,,1.817000031,,,0.930000007,,1.777999997,12.69999981,,97.40000153,9.869999886
5/13/2017,19:15,12.396,14.48999977,,1.817999959,,,0.930000007,,1.777999997,12.69999981,,97,9.829999924
5/13/2017,19:30,12.384,14.44999981,,1.817999959,,,0.930000007,,1.779999971,12.69999981,,96,9.739999771
5/13/2017,19:45,12.384,14.39999962,,1.817000031,,,0.930000007,,1.784000039,12.80000019,,96.40000153,9.789999962
5/13/2017,20:00,12.384,14.35000038,,1.812000036,,,0.930000007,,1.77699995,12.69999981,,97.40000153,9.909999847
5/13/2017,20:15,12.372,14.30000019,,1.807000041,,,0.920000017,,1.779999971,12.69999981,,97.09999847,9.890000343
5/13/2017,20:30,12.36,14.21000004,,1.804999948,,,0.920000017,,1.779999971,12.69999981,,96.90000153,9.880000114
5/13/2017,20:45,12.36,14.22000027,,1.802999973,,,0.920000017,,1.781999946,12.69999981,,96.30000305,9.819999695
5/13/2017,21:00,12.36,14.19999981,,1.802000046,,,0.920000017,,1.77699995,12.69999981,,95.40000153,9.739999771
5/13/2017,21:15,12.36,14.27000046,,1.799999952,,,0.920000017,,1.781000018,12.69999981,,95.30000305,9.710000038
5/13/2017,21:30,12.348,14.31000042,,1.802999973,,,0.920000017,,1.781999946,12.69999981,,95.40000153,9.710000038
5/13/2017,21:45,12.348,14.39000034,,1.799000025,,,0.920000017,,1.779000044,12.69999981,,94.19999695,9.579999924
5/13/2017,22:00,12.336,14.36999989,,1.797999978,,,0.920000017,,1.781000018,12.69999981,,92.59999847,9.420000076
5/13/2017,22:15,12.348,14.32999992,,1.796000004,,,0.920000017,,1.779999971,12.69999981,,93.30000305,9.489999771
5/13/2017,22:30,12.336,14.27999973,,1.794999957,,,0.920000017,,1.779999971,12.69999981,,92.5,9.420000076
5/13/2017,22:45,12.336,14.21000004,,1.789999962,,,0.910000026,,1.781000018,12.69999981,,92.5,9.43999958
5/13/2017,23:00,12.336,14.13000011,,1.792000055,,,0.910000026,,1.781000018,12.69999981,,91.5,9.350000381
5/13/2017,23:15,12.324,14.03999996,,1.789000034,,,0.910000026,,1.781000018,12.69999981,,92.19999695,9.449999809
5/13/2017,23:30,12.312,13.97000027,,1.786000013,,,0.910000026,,1.781000018,12.69999981,,91.59999847,9.390000343
5/13/2017,23:45,12.312,13.89999962,,1.782999992,,,0.910000026,,1.781000018,12.69999981,,91.59999847,9.409999847
5/14/2017,0:00,12.312,13.81999969,,1.784000039,,,0.910000026,,1.781999946,12.69999981,,90.40000153,9.31000042
5/14/2017,0:15,12.3,13.75,,1.784999967,,,0.910000026,,1.781999946,12.69999981,,91.19999695,9.399999619
5/14/2017,0:30,12.3,13.68000031,,1.786999941,,,0.910000026,,1.781000018,12.60000038,,90.90000153,9.380000114
5/14/2017,0:45,12.3,13.60000038,,1.789999962,,,0.910000026,,1.781000018,12.60000038,,90.5,9.350000381
5/14/2017,1:00,12.3,13.53999996,,1.792999983,,,0.920000017,,1.781999946,12.69999981,,90.59999847,9.380000114
5/14/2017,1:15,12.3,13.46000004,,1.79400003,,,0.920000017,,1.781999946,12.60000038,,90.59999847,9.390000343
5/14/2017,1:30,12.288,13.39000034,,1.797000051,,,0.920000017,,1.779999971,12.60000038,,90.19999695,9.369999886
5/14/2017,1:45,12.288,13.34000015,,1.799000025,,,0.920000017,,1.781000018,12.60000038,,89.40000153,9.289999962
5/14/2017,2:00,12.276,13.28999996,,1.802999973,,,0.920000017,,1.782999992,12.60000038,,90,9.369999886
5/14/2017,2:15,12.276,13.25,,1.805999994,,,0.920000017,,1.781999946,12.60000038,,88.59999847,9.239999771
5/14/2017,2:30,12.276,13.19999981,,1.807999969,,,0.920000017,,1.779999971,12.60000038,,88.69999695,9.25
5/14/2017,2:45,12.264,13.14000034,,1.807999969,,,0.920000017,,1.781000018,12.60000038,,88.19999695,9.210000038
5/14/2017,3:00,12.264,13.09000015,,1.809999943,,,0.920000017,,1.779000044,12.60000038,,88.59999847,9.260000229
5/14/2017,3:15,12.264,13.03999996,,1.809999943,,,0.920000017,,1.779999971,12.60000038,,88.69999695,9.279999733
5/14/2017,3:30,12.252,12.98999977,,1.81099999,,,0.920000017,,1.781000018,12.60000038,,88.30000305,9.260000229
5/14/2017,3:45,12.252,12.93999958,,1.812000036,,,0.930000007,,1.781999946,12.60000038,,87.59999847,9.18999958
5/14/2017,4:00,12.24,12.90999985,,1.812000036,,,0.930000007,,1.781000018,12.60000038,,88.09999847,9.25
5/14/2017,4:15,12.24,12.85999966,,1.812999964,,,0.930000007,,1.781000018,12.60000038,,87.59999847,9.210000038
5/14/2017,4:30,12.24,12.90999985,,1.812000036,,,0.930000007,,1.781999946,12.60000038,,87.69999695,9.199999809
5/14/2017,4:45,12.228,12.86999989,,1.809000015,,,0.920000017,,1.781999946,12.60000038,,87.30000305,9.170000076
5/14/2017,5:00,12.24,12.84000015,,1.809000015,,,0.920000017,,1.781999946,12.60000038,,86.59999847,9.109999657
5/14/2017,5:15,12.3,12.77999973,,1.809999943,,,0.920000017,,1.781000018,12.60000038,,86.69999695,9.130000114
5/14/2017,5:30,12.504,12.72999954,,1.81099999,,,0.930000007,,1.779999971,12.89999962,,85,8.960000038
5/14/2017,5:45,12.888,12.68999958,,1.812000036,,,0.930000007,,1.779999971,13.30000019,,86.90000153,9.170000076
5/14/2017,6:00,13.212,12.67000008,,1.809999943,,,0.920000017,,1.781999946,13.60000038,,85.90000153,9.06000042
5/14/2017,6:15,14.316,12.64999962,,1.812999964,,,0.930000007,,1.781999946,14.69999981,,84.5,8.920000076
5/14/2017,6:30,14.292,12.64999962,,1.812000036,,,0.930000007,,1.782999992,14.69999981,,85.40000153,9.020000458
5/14/2017,6:45,14.268,12.67000008,,1.812999964,,,0.930000007,,1.782999992,14.69999981,,85.30000305,9.010000229
5/14/2017,7:00,14.256,12.71000004,,1.81400001,,,0.930000007,,1.781999946,14.69999981,,88.30000305,9.31000042
5/14/2017,7:15,14.232,12.76000023,,1.81400001,,,0.930000007,,1.784000039,14.60000038,,88.09999847,9.279999733
5/14/2017,7:30,14.208,12.85000038,,1.812999964,,,0.930000007,,1.781999946,14.69999981,,88.5,9.300000191
5/14/2017,7:45,14.184,12.89999962,,1.809999943,,,0.920000017,,1.781000018,14.60000038,,89.09999847,9.350000381
5/14/2017,8:00,14.172,13.06999969,,1.802999973,,,0.920000017,,1.779999971,14.60000038,,91.80000305,9.600000381
5/14/2017,8:15,14.172,13.10000038,,1.79400003,,,0.920000017,,1.781000018,14.60000038,,91.80000305,9.600000381
5/14/2017,8:30,14.148,13.19999981,,1.787999988,,,0.910000026,,1.779999971,14.60000038,,92.90000153,9.68999958
5/14/2017,8:45,14.124,13.26000023,,1.782999992,,,0.910000026,,1.781999946,14.60000038,,93.30000305,9.720000267
5/14/2017,9:00,14.1,13.32999992,,1.779999971,,,0.910000026,,1.781000018,14.5,,93.09999847,9.680000305
5/14/2017,9:15,14.1,13.63000011,,1.774999976,,,0.910000026,,1.779999971,14.5,,96.19999695,9.930000305
5/14/2017,9:30,14.076,13.89000034,,1.771999955,,,0.899999976,,1.776000023,14.5,,98.5,10.11999989
5/14/2017,9:45,14.076,14.27999973,,1.771999955,,,0.899999976,,1.779000044,14.5,,99.80000305,10.17000008
5/14/2017,10:00,14.064,14.35999966,,1.769999981,,,0.899999976,,1.779999971,14.5,,100,10.17000008
5/14/2017,10:15,14.064,14.81999969,,1.76699996,,,0.899999976,,1.77699995,14.5,,102.8000031,10.35000038
5/14/2017,10:30,14.052,14.97999954,,1.764000058,,,0.899999976,,1.777999997,14.5,,104,10.43999958
5/14/2017,10:45,14.052,15.28999996,,1.758000016,,,0.899999976,,1.777999997,14.5,,105.1999969,10.48999977
5/14/2017,11:00,14.052,15.65999985,,1.753999949,,,0.889999986,,1.774999976,14.5,,105.5999985,10.44999981
5/14/2017,11:15,14.052,15.89999962,,1.753000021,,,0.889999986,,1.77699995,14.5,,107.0999985,10.53999996
5/14/2017,11:30,14.052,16.38999939,,1.748000026,,,0.889999986,,1.777999997,14.5,,108.8000031,10.60000038
5/14/2017,11:45,14.028,16.69000053,,1.748000026,,,0.889999986,,1.776000023,14.5,,109.9000015,10.64000034
5/14/2017,12:00,14.028,16.60000038,,1.75,,,0.889999986,,1.769999981,14.39999962,,112.4000015,10.89999962
5/14/2017,12:15,14.016,16.92000008,,1.74000001,,,0.889999986,,1.771999955,14.5,,112.9000015,10.86999989
5/14/2017,12:30,14.016,17.20000076,,1.741999984,,,0.889999986,,1.773000002,14.39999962,,112,10.72000027
5/14/2017,12:45,13.992,17.70999908,,1.735000014,,,0.879999995,,1.769999981,14.39999962,,113.5,10.75
5/14/2017,13:00,13.98,18.12999916,,1.735999942,,,0.879999995,,1.774999976,14.39999962,,112.4000015,10.56000042
5/14/2017,13:15,13.98,18.20000076,,1.728000045,,,0.879999995,,1.773000002,14.39999962,,113.1999969,10.61999989
5/14/2017,13:30,13.944,18.76000023,,1.726999998,,,0.879999995,,1.764999986,14.30000019,,113.9000015,10.56000042
5/14/2017,13:45,13.932,18.96999931,,1.728000045,,,0.879999995,,1.76699996,14.30000019,,115.1999969,10.64000034
5/14/2017,14:00,13.92,19.26000023,,1.731999993,,,0.879999995,,1.779999971,14.30000019,,114.6999969,10.52999973
5/14/2017,14:15,13.908,19.47999954,,1.736999989,,,0.879999995,,1.784000039,14.30000019,,116.9000015,10.68000031
5/14/2017,14:30,13.896,19.54999924,,1.745000005,,,0.889999986,,1.769000053,14.30000019,,118.5999985,10.81999969
5/14/2017,14:45,13.884,19.86000061,,1.75,,,0.889999986,,1.771000028,14.30000019,,120.4000015,10.92000008
5/14/2017,15:00,13.884,20.21999931,,1.754999995,,,0.889999986,,1.769999981,14.30000019,,120.0999985,10.81999969
5/14/2017,15:15,13.872,20.45000076,,1.751999974,,,0.889999986,,1.771000028,14.30000019,,122.3000031,10.97000027
5/14/2017,15:30,13.86,20.63999939,,1.751000047,,,0.889999986,,1.776000023,14.30000019,,121.9000015,10.89000034
5/14/2017,15:45,13.668,20.76000023,,1.75,,,0.889999986,,1.769999981,14,,121.3000031,10.81000042
5/14/2017,16:00,13.512,20.71999931,,1.728000045,,,0.879999995,,1.766000032,13.89999962,,119.3000031,10.64000034
5/14/2017,16:15,13.368,20.87999916,,1.717000008,,,0.870000005,,1.771999955,13.80000019,,119.1999969,10.60000038
5/14/2017,16:30,13.248,21.02000046,,1.728000045,,,0.879999995,,1.771000028,13.60000038,,119,10.55000019
5/14/2017,16:45,13.164,21.13999939,,1.735000014,,,0.879999995,,1.771000028,13.5,,119.9000015,10.60000038
5/14/2017,17:00,13.092,21.19000053,,1.756000042,,,0.889999986,,1.771999955,13.39999962,,120.9000015,10.68000031
5/14/2017,17:15,13.02,21.12000084,,1.761999965,,,0.889999986,,1.774999976,13.39999962,,121,10.69999981
5/14/2017,17:30,12.948,21.13999939,,1.763000011,,,0.889999986,,1.769999981,13.30000019,,120.6999969,10.68000031
5/14/2017,17:45,12.864,20.72999954,,1.761000037,,,0.889999986,,1.773000002,13.19999981,,123.3000031,10.98999977
5/14/2017,18:00,12.768,20.54999924,,1.754999995,,,0.889999986,,1.773000002,13.10000038,,122,10.92000008
5/14/2017,18:15,12.648,20.67000008,,1.753000021,,,0.889999986,,1.769999981,13,,121.4000015,10.84000015
5/14/2017,18:30,12.492,20.67000008,,1.758000016,,,0.889999986,,1.773000002,12.80000019,,123.6999969,11.03999996
5/14/2017,18:45,12.36,20.71999931,,1.758000016,,,0.889999986,,1.771999955,12.69999981,,123.1999969,10.98999977
5/14/2017,19:00,12.336,20.84000015,,1.761000037,,,0.889999986,,1.773000002,12.69999981,,121.5999985,10.81000042
5/14/2017,19:15,12.348,20.87999916,,1.756000042,,,0.889999986,,1.773000002,12.69999981,,120.1999969,10.68999958
5/14/2017,19:30,12.348,20.86000061,,1.754999995,,,0.889999986,,1.773000002,12.69999981,,116.6999969,10.38000011
5/14/2017,19:45,12.36,20.84000015,,1.753000021,,,0.889999986,,1.774999976,12.69999981,,116.5,10.36999989
5/14/2017,20:00,12.348,20.75,,1.748999953,,,0.889999986,,1.774999976,12.69999981,,112.9000015,10.06000042
5/14/2017,20:15,12.348,20.65999985,,1.748000026,,,0.889999986,,1.774000049,12.69999981,,111.6999969,9.970000267
5/14/2017,20:30,12.336,20.62000084,,1.75,,,0.889999986,,1.773000002,12.69999981,,111,9.920000076
5/14/2017,20:45,12.336,20.69000053,,1.735999942,,,0.879999995,,1.773000002,12.69999981,,114.1999969,10.18999958
5/14/2017,21:00,12.336,20.64999962,,1.730000019,,,0.879999995,,1.771999955,12.69999981,,112.1999969,10.02000046
5/14/2017,21:15,12.336,20.54999924,,1.722000003,,,0.870000005,,1.771000028,12.69999981,,111.9000015,10.02000046
5/14/2017,21:30,12.336,20.51000023,,1.715000033,,,0.870000005,,1.769999981,12.69999981,,112.4000015,10.06999969
