,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
,,South Point,South Point,South Point,South Point,South Point,South Point,South Point
,,1.80E+72,1.80E+72,1.80E+72,1.80E+72,1.80E+72,1.80E+72,EcoNet Battery
Date,Time,Temp,SpCond,Salinity,Depth,ODO Conc,ODO%,Battery
MM/dd/yyyy,HH:mm,C,mS/cm,ppt,ft,mg/L,%,V
6/8/2017,8:00,18.4,1.821,0.93,1.2,6.53,69.9,14.26
6/8/2017,8:15,18.5,1.817,0.93,1.201,6.59,70.7,14.26
6/8/2017,8:30,18.43,1.819,0.93,1.203,6.71,71.9,14.24
6/8/2017,8:45,17.9,1.829,0.93,1.202,7.07,74.9,14.24
6/8/2017,9:00,17.78,1.832,0.93,1.201,7.33,77.5,14.24
6/8/2017,9:15,18.1,1.829,0.93,1.201,7.26,77.3,14.23
6/8/2017,9:30,18.4,1.825,0.93,1.203,7.17,76.7,14.23
6/8/2017,9:45,18.44,1.825,0.93,1.2,7.31,78.3,14.23
6/8/2017,10:00,18.49,1.822,0.93,1.199,7.29,78.2,14.23
6/8/2017,10:15,18.59,1.819,0.93,1.198,7.29,78.4,14.22
6/8/2017,10:30,18.68,1.817,0.93,1.198,7.28,78.4,14.22
6/8/2017,10:45,18.79,1.815,0.92,1.197,7.33,79.1,14.22
6/8/2017,11:00,18.87,1.811,0.92,1.198,7.35,79.5,14.21
6/8/2017,11:15,18.96,1.811,0.92,1.203,7.36,79.7,14.21
6/8/2017,11:30,19.06,1.81,0.92,1.198,7.39,80.2,14.2
6/8/2017,11:45,19.2,1.808,0.92,1.197,7.61,82.8,14.18
6/8/2017,12:00,19.52,1.803,0.92,1.199,7.81,85.6,14.17
6/8/2017,12:15,19.75,1.804,0.92,1.199,7.98,87.8,14.17
6/8/2017,12:30,19.98,1.805,0.92,1.196,8.08,89.4,14.16
6/8/2017,12:45,20.25,1.811,0.92,1.201,8.28,92,14.16
6/8/2017,13:00,20.53,1.819,0.93,1.2,8.34,93.2,14.15
6/8/2017,13:15,20.66,1.82,0.93,1.197,8.46,94.8,14.15
6/8/2017,13:30,20.82,1.822,0.93,1.197,8.54,96,14.15
6/8/2017,13:45,21.02,1.825,0.93,1.198,8.64,97.5,14.15
6/8/2017,14:00,21.16,1.827,0.93,1.197,8.72,98.7,14.15
6/8/2017,14:15,21.32,1.83,0.93,1.198,8.83,100.2,14.14
6/8/2017,14:30,21.54,1.832,0.93,1.199,8.93,101.8,14.14
6/8/2017,14:45,21.76,1.838,0.93,1.198,8.98,102.8,14.14
6/8/2017,15:00,22.04,1.841,0.94,1.197,9.11,104.8,14.12
6/8/2017,15:15,22.27,1.842,0.94,1.197,9.16,105.9,14.11
6/8/2017,15:30,22.52,1.845,0.94,1.199,9.38,108.9,13.12
6/8/2017,15:45,22.69,1.846,0.94,1.194,9.39,109.3,12.98
6/8/2017,16:00,22.84,1.847,0.94,1.195,9.37,109.5,12.9
6/8/2017,16:15,23.06,1.848,0.94,1.195,9.44,110.7,12.83
6/8/2017,16:30,23.28,1.852,0.94,1.196,9.53,112.2,12.78
6/8/2017,16:45,23.32,1.853,0.94,1.195,9.52,112.3,12.76
6/8/2017,17:00,23.39,1.853,0.94,1.193,9.47,111.8,12.73
6/8/2017,17:15,23.57,1.855,0.94,1.195,9.5,112.6,12.73
6/8/2017,17:30,23.63,1.856,0.94,1.196,9.49,112.5,12.71
6/8/2017,17:45,23.65,1.857,0.94,1.195,9.44,111.9,12.7
6/8/2017,18:00,23.65,1.858,0.94,1.192,9.41,111.6,12.7
6/8/2017,18:15,23.7,1.859,0.94,1.194,9.36,111.2,12.67
6/8/2017,18:30,23.69,1.86,0.94,1.192,9.25,109.9,12.66
6/8/2017,18:45,23.68,1.861,0.94,1.192,9.09,108,12.65
6/8/2017,19:00,23.62,1.861,0.94,1.19,8.94,106,12.62
6/8/2017,19:15,23.53,1.862,0.94,1.191,8.85,104.8,12.61
6/8/2017,19:30,23.42,1.861,0.94,1.19,8.72,103,12.59
6/8/2017,19:45,23.29,1.862,0.95,1.189,8.63,101.8,12.59
6/8/2017,20:00,23.21,1.862,0.95,1.189,8.49,99.9,12.59
6/8/2017,20:15,23.1,1.861,0.94,1.188,8.43,99,12.58
6/8/2017,20:30,22.99,1.86,0.94,1.187,8.43,98.8,12.58
6/8/2017,20:45,22.86,1.86,0.94,1.186,8.41,98.3,12.58
6/8/2017,21:00,22.62,1.861,0.95,1.186,8.27,96.3,12.56
6/8/2017,21:15,22.28,1.858,0.94,1.185,8.07,93.3,12.55
6/8/2017,21:30,21.86,1.855,0.94,1.185,7.93,90.9,12.55
6/8/2017,21:45,21.59,1.849,0.94,1.185,7.98,91,12.55
6/8/2017,22:00,21.55,1.847,0.94,1.185,7.91,90.2,12.54
6/8/2017,22:15,21.56,1.847,0.94,1.185,8.16,93,12.54
6/8/2017,22:30,21.55,1.846,0.94,1.185,8.13,92.7,12.53
6/8/2017,22:45,21.49,1.844,0.94,1.185,8.17,93,12.53
6/8/2017,23:00,21.41,1.842,0.94,1.185,8.08,91.9,12.52
6/8/2017,23:15,21.28,1.84,0.94,1.185,8.04,91.2,12.52
6/8/2017,23:30,21.2,1.84,0.94,1.185,7.94,89.9,12.52
6/8/2017,23:45,21.1,1.842,0.94,1.185,7.93,89.6,12.5
6/9/2017,0:00,21,1.841,0.94,1.185,7.92,89.3,12.5
6/9/2017,0:15,20.9,1.841,0.94,1.185,7.99,89.9,12.5
6/9/2017,0:30,20.79,1.84,0.94,1.185,7.97,89.5,12.49
6/9/2017,0:45,20.69,1.84,0.94,1.185,7.98,89.5,12.49
6/9/2017,1:00,20.63,1.837,0.93,1.185,7.91,88.6,12.47
6/9/2017,1:15,20.52,1.838,0.94,1.183,7.82,87.4,12.47
6/9/2017,1:30,20.49,1.838,0.94,1.182,7.74,86.4,12.44
6/9/2017,1:45,20.42,1.835,0.93,1.183,7.76,86.5,12.46
6/9/2017,2:00,20.36,1.834,0.93,1.183,7.67,85.4,12.44
6/9/2017,2:15,20.29,1.836,0.93,1.183,7.73,86,12.44
6/9/2017,2:30,20.24,1.837,0.93,1.183,7.74,86,12.43
6/9/2017,2:45,20.21,1.836,0.93,1.183,7.66,85,12.42
6/9/2017,3:00,20.13,1.836,0.93,1.184,7.61,84.4,12.42
6/9/2017,3:15,20.08,1.835,0.93,1.184,7.67,85,12.41
6/9/2017,3:30,20.04,1.836,0.93,1.184,7.68,85,12.4
6/9/2017,3:45,19.96,1.836,0.94,1.183,7.6,83.9,12.4
6/9/2017,4:00,19.92,1.835,0.93,1.182,7.46,82.4,12.4
6/9/2017,4:15,19.84,1.835,0.93,1.182,7.59,83.7,12.38
6/9/2017,4:30,19.78,1.835,0.93,1.182,7.48,82.4,12.37
6/9/2017,4:45,19.72,1.834,0.93,1.181,7.5,82.5,12.38
6/9/2017,5:00,19.7,1.834,0.93,1.18,7.37,81,12.4
6/9/2017,5:15,19.68,1.835,0.93,1.18,7.13,78.4,12.76
6/9/2017,5:30,19.65,1.835,0.93,1.181,7.36,80.8,13.32
6/9/2017,5:45,19.63,1.837,0.94,1.18,7.22,79.3,13.36
6/9/2017,6:00,19.58,1.837,0.94,1.18,7.37,80.9,13.57
6/9/2017,6:15,19.58,1.836,0.93,1.181,7.41,81.2,14.27
6/9/2017,6:30,19.57,1.835,0.93,1.18,7.42,81.3,14.23
6/9/2017,6:45,19.59,1.834,0.93,1.179,7.52,82.4,14.22
6/9/2017,7:00,19.63,1.831,0.93,1.18,7.47,82,14.21
6/9/2017,7:15,19.69,1.831,0.93,1.18,7.41,81.5,14.18
6/9/2017,7:30,19.78,1.831,0.93,1.182,7.19,79.2,14.18
6/9/2017,7:45,19.88,1.832,0.93,1.181,7.16,79,14.17
6/9/2017,8:00,19.98,1.832,0.93,1.183,7.55,83.4,14.15
6/9/2017,8:15,20.07,1.833,0.93,1.181,7.66,84.8,14.14
6/9/2017,8:30,20.23,1.832,0.93,1.183,7.73,85.9,14.14
6/9/2017,8:45,20.63,1.832,0.93,1.179,7.7,86.2,14.14
6/9/2017,9:00,20.77,1.833,0.93,1.181,7.67,86.1,14.12
6/9/2017,9:15,20.87,1.834,0.93,1.177,8.02,90.2,14.12
6/9/2017,9:30,21.24,1.831,0.93,1.175,8.01,90.7,14.12
6/9/2017,9:45,21.52,1.835,0.93,1.177,7.99,91,14.11
6/9/2017,10:00,21.67,1.837,0.93,1.174,8.13,92.8,14.12
6/9/2017,10:15,21.97,1.837,0.93,1.184,8.05,92.6,14.11
6/9/2017,10:30,22.25,1.838,0.93,1.177,8.1,93.6,14.11
6/9/2017,10:45,22.52,1.838,0.93,1.174,8.19,95.1,14.11
6/9/2017,11:00,22.74,1.837,0.93,1.175,8.32,97,14.1
6/9/2017,11:15,23.09,1.839,0.93,1.175,8.23,96.6,14.1
6/9/2017,11:30,23.3,1.838,0.93,1.178,8.34,98.4,14.09
6/9/2017,11:45,23.51,1.838,0.93,1.181,8.43,99.8,14.08
6/9/2017,12:00,23.81,1.839,0.93,1.179,8.41,100.1,14.06
6/9/2017,12:15,24.04,1.839,0.93,1.19,8.5,101.6,14.05
6/9/2017,12:30,24.46,1.839,0.93,1.179,8.43,101.5,14.05
6/9/2017,12:45,24.64,1.841,0.93,1.173,8.49,102.6,14.03
6/9/2017,13:00,24.84,1.84,0.93,1.175,8.55,103.7,14.02
6/9/2017,13:15,24.91,1.84,0.93,1.179,8.67,105.2,14.02
6/9/2017,13:30,25.32,1.841,0.93,1.175,8.6,105.2,13.99
6/9/2017,13:45,25.57,1.841,0.93,1.171,8.63,106.1,13.99
6/9/2017,14:00,25.72,1.843,0.93,1.171,8.82,108.7,13.98
6/9/2017,14:15,26.01,1.842,0.93,1.17,8.74,108.2,13.97
6/9/2017,14:30,26.19,1.844,0.93,1.173,8.68,108,13.96
6/9/2017,14:45,26.39,1.844,0.93,1.175,8.77,109.5,13.96
6/9/2017,15:00,26.56,1.847,0.93,1.177,8.52,106.6,13.96
6/9/2017,15:15,26.59,1.849,0.93,1.168,8.77,109.7,13.94
6/9/2017,15:30,26.8,1.85,0.93,1.17,8.66,108.8,13.39
6/9/2017,15:45,26.96,1.849,0.93,1.175,8.46,106.6,12.98
6/9/2017,16:00,27.1,1.85,0.93,1.168,8.64,109.2,12.96
6/9/2017,16:15,27.17,1.851,0.93,1.166,8.66,109.6,12.86
6/9/2017,16:30,27.23,1.851,0.93,1.166,8.59,108.9,12.83
6/9/2017,16:45,27.23,1.853,0.93,1.17,8.74,110.7,12.8
6/9/2017,17:00,27.21,1.853,0.94,1.17,8.65,109.5,12.77
6/9/2017,17:15,27.18,1.853,0.94,1.171,8.75,110.7,12.74
6/9/2017,17:30,27.05,1.852,0.93,1.17,8.74,110.3,12.74
6/9/2017,17:45,26.87,1.852,0.93,1.168,8.6,108.2,12.7
6/9/2017,18:00,26.72,1.853,0.94,1.169,8.57,107.6,12.71
6/9/2017,18:15,26.58,1.852,0.94,1.169,8.59,107.5,12.7
6/9/2017,18:30,26.52,1.853,0.94,1.169,8.4,105,12.7
6/9/2017,18:45,26.41,1.853,0.94,1.169,8.34,104.1,12.66
6/9/2017,19:00,26.34,1.852,0.94,1.169,8.21,102.4,12.64
6/9/2017,19:15,26.22,1.853,0.94,1.169,7.93,98.7,12.62
6/9/2017,19:30,26.14,1.854,0.94,1.169,7.69,95.5,12.61
6/9/2017,19:45,26.06,1.855,0.94,1.168,7.55,93.6,12.61
6/9/2017,20:00,25.93,1.854,0.94,1.168,7.43,91.9,12.56
6/9/2017,20:15,25.86,1.856,0.94,1.167,7.31,90.3,12.58
6/9/2017,20:30,25.79,1.857,0.94,1.167,7.24,89.4,12.59
6/9/2017,20:45,25.69,1.857,0.94,1.167,7.08,87.2,12.59
6/9/2017,21:00,25.57,1.858,0.94,1.167,7.06,86.7,12.59
6/9/2017,21:15,25.45,1.86,0.94,1.166,7.05,86.4,12.58
6/9/2017,21:30,25.41,1.861,0.94,1.166,6.79,83.2,12.58
6/9/2017,21:45,25.32,1.861,0.94,1.166,6.85,83.9,12.56
6/9/2017,22:00,25.27,1.861,0.94,1.166,6.89,84.2,12.55
6/9/2017,22:15,25.22,1.862,0.94,1.165,7.05,86.1,12.54
6/9/2017,22:30,25.2,1.863,0.94,1.165,7.01,85.6,12.55
6/9/2017,22:45,25.15,1.864,0.94,1.165,6.95,84.8,12.55
6/9/2017,23:00,25.08,1.864,0.94,1.165,6.94,84.5,12.55
6/9/2017,23:15,25.03,1.861,0.94,1.165,7.05,85.8,12.54
6/9/2017,23:30,24.94,1.855,0.94,1.165,7.17,87.1,12.54
6/9/2017,23:45,24.91,1.858,0.94,1.164,6.9,83.8,12.53
6/10/2017,0:00,24.84,1.861,0.94,1.164,7.07,85.8,12.49
6/10/2017,0:15,24.76,1.861,0.94,1.164,7.12,86.2,12.52
6/10/2017,0:30,24.68,1.861,0.94,1.164,7.18,86.8,12.52
6/10/2017,0:45,24.58,1.862,0.94,1.163,7.21,87.1,12.5
6/10/2017,1:00,24.53,1.862,0.94,1.164,7.27,87.6,12.5
6/10/2017,1:15,24.47,1.861,0.94,1.163,7.01,84.4,12.5
6/10/2017,1:30,24.41,1.862,0.94,1.164,7.16,86.2,12.5
6/10/2017,1:45,24.32,1.862,0.94,1.162,7.06,84.8,12.49
6/10/2017,2:00,24.23,1.863,0.94,1.162,6.93,83.1,12.49
6/10/2017,2:15,24.13,1.862,0.94,1.162,7.09,84.8,12.48
6/10/2017,2:30,24.1,1.862,0.94,1.163,7.04,84.3,12.47
6/10/2017,2:45,24.04,1.861,0.94,1.162,6.98,83.4,12.47
6/10/2017,3:00,23.99,1.862,0.94,1.163,7.02,83.8,12.46
6/10/2017,3:15,23.91,1.862,0.94,1.161,6.98,83.2,12.46
6/10/2017,3:30,23.79,1.862,0.94,1.161,6.82,81.2,12.44
6/10/2017,3:45,23.66,1.861,0.94,1.161,6.75,80.1,12.43
6/10/2017,4:00,23.57,1.861,0.94,1.161,6.68,79.1,12.43
6/10/2017,4:15,23.46,1.861,0.94,1.161,6.59,77.9,12.42
6/10/2017,4:30,23.39,1.861,0.94,1.161,6.61,78,12.42
6/10/2017,4:45,23.28,1.861,0.94,1.16,6.54,77.1,12.41
6/10/2017,5:00,23.25,1.861,0.94,1.161,6.45,76,12.52
6/10/2017,5:15,23.2,1.861,0.94,1.16,6.5,76.4,12.73
6/10/2017,5:30,23.12,1.861,0.94,1.16,6.46,75.9,13.22
6/10/2017,5:45,23.08,1.861,0.94,1.161,6.5,76.4,13.12
6/10/2017,6:00,23.02,1.86,0.94,1.16,6.56,77,13.12
6/10/2017,6:15,23,1.86,0.94,1.16,6.46,75.8,13.18
6/10/2017,6:30,22.98,1.859,0.94,1.161,6.56,76.9,13.52
6/10/2017,6:45,22.99,1.859,0.94,1.16,6.6,77.4,14.12
6/10/2017,7:00,23.01,1.859,0.94,1.159,6.57,77,13.46
6/10/2017,7:15,23.05,1.859,0.94,1.16,6.57,77.1,14.11
6/10/2017,7:30,23.13,1.86,0.94,1.159,6.5,76.3,14.11
6/10/2017,7:45,23.2,1.862,0.95,1.159,6.37,74.9,14.1
6/10/2017,8:00,23.36,1.863,0.95,1.159,6.35,74.9,14.08
6/10/2017,8:15,23.46,1.866,0.95,1.159,6.29,74.4,14.05
6/10/2017,8:30,23.63,1.868,0.95,1.159,6.35,75.3,14.04
6/10/2017,8:45,23.68,1.869,0.95,1.157,6.25,74.2,14.03
6/10/2017,9:00,23.83,1.87,0.95,1.156,6.27,74.6,14.03
6/10/2017,9:15,24.05,1.87,0.95,1.158,6.2,74.1,14.02
6/10/2017,9:30,24.24,1.87,0.95,1.158,6.22,74.6,14.03
6/10/2017,9:45,24.41,1.871,0.95,1.157,6.14,73.9,14.02
6/10/2017,10:00,24.52,1.872,0.95,1.163,6.15,74.1,14.02
6/10/2017,10:15,24.8,1.873,0.95,1.163,6.41,77.7,14.02
6/10/2017,10:30,24.59,1.877,0.95,1.163,6.64,80.2,14.02
6/10/2017,10:45,24.6,1.874,0.95,1.164,6.78,81.9,14.03
6/10/2017,11:00,25.17,1.879,0.95,1.162,6.91,84.3,14.02
6/10/2017,11:15,25.46,1.875,0.95,1.16,6.88,84.5,14.02
6/10/2017,11:30,26.11,1.869,0.94,1.159,6.9,85.7,14.03
6/10/2017,11:45,26.46,1.875,0.95,1.16,7.07,88.3,14.02
6/10/2017,12:00,,,,,,,14.02
6/10/2017,12:15,26.81,1.913,0.97,1.13,8.23,103.4,14
6/10/2017,12:30,27.31,1.915,0.97,1.124,8.21,104.1,13.99
6/10/2017,12:45,27.49,1.914,0.97,1.127,8.31,105.8,13.99
6/10/2017,13:00,27.67,1.915,0.97,1.126,8.44,107.7,13.98
6/10/2017,13:15,27.84,1.915,0.97,1.126,8.44,108.1,13.98
6/10/2017,13:30,27.93,1.916,0.97,1.12,8.48,108.7,13.98
6/10/2017,13:45,28.06,1.916,0.97,1.118,8.46,108.8,13.99
6/10/2017,14:00,28.17,1.918,0.97,1.12,8.5,109.5,13.99
6/10/2017,14:15,28.3,1.919,0.97,1.122,8.57,110.6,13.98
6/10/2017,14:30,28.33,1.918,0.97,1.118,8.51,110,13.98
6/10/2017,14:45,28.46,1.916,0.97,1.119,8.55,110.7,13.98
6/10/2017,15:00,28.56,1.914,0.97,1.117,8.57,111.2,13.96
6/10/2017,15:15,28.64,1.912,0.96,1.119,8.58,111.4,13.97
6/10/2017,15:30,28.73,1.91,0.96,1.117,8.6,111.9,13.96
6/10/2017,15:45,28.8,1.91,0.96,1.117,8.66,112.8,12.97
6/10/2017,16:00,28.86,1.91,0.96,1.116,8.64,112.7,12.91
6/10/2017,16:15,28.92,1.909,0.96,1.117,8.72,113.7,13
6/10/2017,16:30,28.98,1.908,0.96,1.116,8.74,114.2,12.71
6/10/2017,16:45,29,1.907,0.96,1.116,8.7,113.7,12.7
6/10/2017,17:00,29.04,1.908,0.96,1.116,8.66,113.3,12.74
6/10/2017,17:15,29.1,1.906,0.96,1.114,8.52,111.6,12.65
6/10/2017,17:30,29.11,1.904,0.96,1.114,8.46,110.8,12.66
6/10/2017,17:45,29.12,1.903,0.96,1.114,8.46,110.8,12.66
6/10/2017,18:00,29.05,1.902,0.96,1.115,8.54,111.6,12.77
6/10/2017,18:15,28.98,1.902,0.96,1.113,8.55,111.7,12.62
6/10/2017,18:30,28.92,1.901,0.96,1.114,8.5,110.9,12.71
6/10/2017,18:45,28.8,1.902,0.96,1.113,8.46,110.1,12.59
6/10/2017,19:00,28.67,1.901,0.96,1.112,8.39,109,12.66
6/10/2017,19:15,28.57,1.901,0.96,1.112,8.36,108.5,12.64
6/10/2017,19:30,28.48,1.901,0.96,1.113,8.27,107.1,12.62
6/10/2017,19:45,28.41,1.901,0.96,1.112,8.22,106.4,12.62
6/10/2017,20:00,28.37,1.9,0.96,1.112,8.18,105.7,12.61
6/10/2017,20:15,28.35,1.899,0.96,1.111,8.09,104.5,12.61
6/10/2017,20:30,28.34,1.898,0.96,1.111,8.09,104.6,12.61
6/10/2017,20:45,28.3,1.896,0.96,1.11,7.99,103.1,12.56
6/10/2017,21:00,28.25,1.897,0.96,1.11,7.92,102.2,12.61
6/10/2017,21:15,28.17,1.897,0.96,1.109,7.91,101.8,12.6
6/10/2017,21:30,28.06,1.897,0.96,1.11,7.84,100.8,12.6
6/10/2017,21:45,27.97,1.897,0.96,1.109,7.88,101.1,12.59
6/10/2017,22:00,27.91,1.898,0.96,1.108,7.85,100.7,12.59
6/10/2017,22:15,27.81,1.899,0.96,1.109,7.83,100.2,12.59
6/10/2017,22:30,27.72,1.901,0.96,1.109,7.84,100.2,12.58
6/10/2017,22:45,27.62,1.901,0.96,1.108,7.8,99.5,12.58
6/10/2017,23:00,27.53,1.904,0.96,1.109,7.73,98.5,12.58
6/10/2017,23:15,27.41,1.908,0.96,1.109,7.63,97,12.58
6/10/2017,23:30,27.33,1.91,0.96,1.109,7.57,96,12.55
6/10/2017,23:45,27.26,1.91,0.97,1.108,7.51,95.2,12.58
6/11/2017,0:00,27.16,1.91,0.97,1.109,7.49,94.8,12.56
6/11/2017,0:15,27.1,1.909,0.97,1.108,7.45,94.2,12.55
6/11/2017,0:30,27.03,1.909,0.97,1.108,7.48,94.4,12.55
6/11/2017,0:45,26.98,1.91,0.97,1.107,7.35,92.7,12.55
6/11/2017,1:00,26.9,1.91,0.97,1.107,7.22,90.9,12.55
6/11/2017,1:15,26.79,1.911,0.97,1.108,7.21,90.6,12.55
6/11/2017,1:30,26.72,1.911,0.97,1.109,7.22,90.7,12.55
6/11/2017,1:45,26.7,1.911,0.97,1.107,7.2,90.4,12.54
6/11/2017,2:00,26.63,1.91,0.97,1.107,7.19,90.1,12.54
6/11/2017,2:15,26.6,1.911,0.97,1.108,7.1,89,12.54
6/11/2017,2:30,26.54,1.91,0.97,1.108,7.03,87.9,12.49
6/11/2017,2:45,26.47,1.906,0.96,1.109,6.98,87.3,12.53
6/11/2017,3:00,26.42,1.906,0.96,1.107,6.91,86.3,12.53
6/11/2017,3:15,26.36,1.904,0.96,1.107,6.91,86.2,12.52
6/11/2017,3:30,26.31,1.904,0.96,1.105,6.86,85.5,12.52
6/11/2017,3:45,26.27,1.903,0.96,1.106,6.78,84.4,12.52
6/11/2017,4:00,26.16,1.902,0.96,1.105,6.71,83.4,12.52
6/11/2017,4:15,26.07,1.899,0.96,1.107,6.68,82.9,12.52
6/11/2017,4:30,25.96,1.894,0.96,1.108,6.63,82.1,12.5
6/11/2017,4:45,25.87,1.891,0.96,1.108,6.59,81.5,12.5
6/11/2017,5:00,25.8,1.891,0.96,1.108,6.49,80.1,12.62
6/11/2017,5:15,25.73,1.89,0.96,1.108,6.5,80.2,12.92
6/11/2017,5:30,25.67,1.889,0.96,1.108,6.41,79,13.16
6/11/2017,5:45,25.62,1.89,0.96,1.108,6.4,78.8,13.3
6/11/2017,6:00,25.57,1.888,0.96,1.107,6.44,79.2,13.51
6/11/2017,6:15,25.56,1.887,0.96,1.105,6.44,79.1,13.85
6/11/2017,6:30,25.54,1.886,0.95,1.106,6.46,79.4,14.06
6/11/2017,6:45,25.51,1.886,0.96,1.102,6.48,79.6,14.05
6/11/2017,7:00,25.53,1.886,0.96,1.105,6.52,80.2,14.04
6/11/2017,7:15,25.59,1.887,0.96,1.102,6.48,79.7,14.02
6/11/2017,7:30,25.71,1.888,0.96,1.102,6.49,80,14
6/11/2017,7:45,25.82,1.889,0.96,1.102,6.6,81.5,14
6/11/2017,8:00,25.94,1.891,0.96,1.105,6.68,82.6,13.98
6/11/2017,8:15,26.03,1.894,0.96,1.107,6.6,81.8,13.98
6/11/2017,8:30,26.12,1.894,0.96,1.107,6.64,82.5,13.97
6/11/2017,8:45,26.31,1.893,0.96,1.107,6.72,83.7,13.96
6/11/2017,9:00,26.51,1.895,0.96,1.106,6.68,83.5,13.96
6/11/2017,9:15,26.57,1.896,0.96,1.108,6.74,84.3,13.96
6/11/2017,9:30,26.92,1.896,0.96,1.108,6.97,87.8,13.97
6/11/2017,9:45,27.09,1.898,0.96,1.106,6.93,87.6,13.98
6/11/2017,10:00,27.12,1.898,0.96,1.105,6.95,87.8,13.98
6/11/2017,10:15,27.7,1.899,0.96,1.105,7.22,92.2,13.99
6/11/2017,10:30,27.88,1.902,0.96,1.104,7.31,93.7,13.99
6/11/2017,10:45,27.89,1.901,0.96,1.103,7.49,96,13.99
6/11/2017,11:00,27.97,1.9,0.96,1.102,7.68,98.5,13.99
6/11/2017,11:15,28.19,1.899,0.96,1.102,7.7,99.3,13.98
6/11/2017,11:30,28.06,1.898,0.96,1.101,7.45,95.7,13.98
6/11/2017,11:45,28.17,1.9,0.96,1.103,7.44,95.8,13.98
6/11/2017,12:00,28.46,1.896,0.96,1.103,7.41,95.9,13.96
6/11/2017,12:15,29.07,1.905,0.96,1.101,7.66,100.2,13.96
6/11/2017,12:30,29.29,1.908,0.96,1.098,7.72,101.4,13.94
6/11/2017,12:45,29.56,1.91,0.96,1.099,7.88,104,13.94
6/11/2017,13:00,29.67,1.91,0.96,1.098,8.01,105.9,13.92
6/11/2017,13:15,29.95,1.911,0.96,1.098,8.17,108.6,13.91
6/11/2017,13:30,30.11,1.913,0.96,1.096,8.19,109.1,13.9
6/11/2017,13:45,30.36,1.914,0.96,1.095,8.26,110.6,13.9
6/11/2017,14:00,30.52,1.918,0.96,1.095,8.37,112.3,13.87
6/11/2017,14:15,30.63,1.92,0.97,1.094,8.37,112.6,13.87
6/11/2017,14:30,30.76,1.921,0.97,1.095,8.43,113.6,13.87
6/11/2017,14:45,30.88,1.922,0.97,1.094,8.6,116.1,13.87
6/11/2017,15:00,31.04,1.922,0.97,1.092,8.5,115,13.88
6/11/2017,15:15,31.18,1.922,0.97,1.091,8.52,115.7,13.88
6/11/2017,15:30,31.29,1.923,0.97,1.09,8.44,114.8,13.87
6/11/2017,15:45,31.32,1.924,0.97,1.09,8.51,115.8,13.06
6/11/2017,16:00,31.45,1.927,0.97,1.089,8.38,114.2,13
6/11/2017,16:15,31.45,1.928,0.97,1.089,8.39,114.3,12.98
6/11/2017,16:30,31.46,1.929,0.97,1.087,8.3,113.1,12.97
