,,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System,Marsh Monitoring System
,,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point,Mid Point
,,00018FF7,00018FF7,00018FF7,00018FF7,00018FF7,00018FF7,EcoNet Battery
Date,Time,Temp,SpCond,Salinity,Depth,ODO Conc,ODO%,Battery
MM/dd/yyyy,HH:mm,C,mS/cm,ppt,ft,mg/L,%,V
5/21/2017,19:45,21.95,1.853,0.94,1.339,8.45,97,12.35
5/21/2017,20:00,22.17,1.85,0.94,1.338,8.41,97,12.36
5/21/2017,20:15,21.98,1.849,0.94,1.339,8.39,96.5,12.36
5/21/2017,20:30,21.87,1.848,0.94,1.336,8.29,95,12.36
5/21/2017,20:45,21.59,1.85,0.94,1.335,8.23,93.9,12.36
5/21/2017,21:00,21.55,1.849,0.94,1.333,8.2,93.4,12.35
5/21/2017,21:15,21.46,1.849,0.94,1.332,8.24,93.7,12.35
5/21/2017,21:30,21.63,1.842,0.94,1.331,8.07,92.2,12.35
5/21/2017,21:45,21.52,1.836,0.93,1.331,8.01,91.2,12.35
5/21/2017,22:00,21.32,1.834,0.93,1.331,7.97,90.5,12.35
5/21/2017,22:15,21.18,1.834,0.93,1.331,7.94,89.8,12.35
5/21/2017,22:30,21.04,1.831,0.93,1.327,7.9,89.2,12.34
5/21/2017,22:45,20.95,1.829,0.93,1.327,7.84,88.4,12.34
5/21/2017,23:00,20.86,1.831,0.93,1.325,7.81,87.8,12.34
5/21/2017,23:15,20.79,1.831,0.93,1.324,7.72,86.8,12.34
5/21/2017,23:30,20.74,1.831,0.93,1.323,7.69,86.3,12.34
5/21/2017,23:45,20.67,1.831,0.93,1.323,7.64,85.6,12.32
5/22/2017,0:00,20.62,1.83,0.93,1.323,7.57,84.7,12.32
5/22/2017,0:15,20.56,1.829,0.93,1.323,7.46,83.4,12.31
5/22/2017,0:30,20.5,1.827,0.93,1.323,7.57,84.6,12.31
5/22/2017,0:45,20.45,1.826,0.93,1.321,7.46,83.2,12.31
5/22/2017,1:00,20.42,1.827,0.93,1.321,7.42,82.7,12.31
5/22/2017,1:15,20.38,1.827,0.93,1.32,7.39,82.3,12.3
5/22/2017,1:30,20.32,1.827,0.93,1.32,7.36,81.9,12.3
5/22/2017,1:45,20.26,1.825,0.93,1.32,7.27,80.8,12.3
5/22/2017,2:00,20.22,1.824,0.93,1.319,7.16,79.5,12.29
5/22/2017,2:15,20.18,1.823,0.93,1.32,7.08,78.5,12.29
5/22/2017,2:30,20.15,1.822,0.93,1.321,7.03,78,12.29
5/22/2017,2:45,20.1,1.822,0.93,1.32,6.99,77.4,12.28
5/22/2017,3:00,20.04,1.823,0.93,1.32,7.03,77.8,12.28
5/22/2017,3:15,19.95,1.824,0.93,1.324,7.11,78.5,12.28
5/22/2017,3:30,19.88,1.826,0.93,1.325,7.01,77.3,12.28
5/22/2017,3:45,19.84,1.828,0.93,1.326,7.01,77.3,12.26
5/22/2017,4:00,19.86,1.829,0.93,1.332,7.02,77.4,12.26
5/22/2017,4:15,19.91,1.83,0.93,1.334,7.02,77.5,12.26
5/22/2017,4:30,19.88,1.831,0.93,1.335,6.93,76.4,12.26
5/22/2017,4:45,19.79,1.831,0.93,1.336,6.95,76.6,12.26
5/22/2017,5:00,19.64,1.831,0.93,1.336,7,76.9,12.24
5/22/2017,5:15,19.49,1.83,0.93,1.334,6.84,74.9,12.24
5/22/2017,5:30,19.39,1.829,0.93,1.337,6.73,73.5,12.25
5/22/2017,5:45,19.32,1.829,0.93,1.339,6.77,73.8,12.25
5/22/2017,6:00,19.26,1.828,0.93,1.34,6.74,73.4,12.26
5/22/2017,6:15,19.28,1.825,0.93,1.34,6.62,72.2,12.28
5/22/2017,6:30,19.28,1.824,0.93,1.34,6.75,73.6,12.28
5/22/2017,6:45,19.28,1.822,0.93,1.34,6.68,72.8,12.34
5/22/2017,7:00,19.27,1.822,0.93,1.341,6.7,73.1,12.34
5/22/2017,7:15,19.27,1.821,0.93,1.341,6.76,73.6,12.42
5/22/2017,7:30,19.27,1.82,0.93,1.341,6.79,74,12.54
5/22/2017,7:45,19.24,1.819,0.93,1.342,6.92,75.4,12.7
5/22/2017,8:00,19.23,1.818,0.93,1.342,6.85,74.6,12.85
5/22/2017,8:15,19.22,1.816,0.93,1.341,6.82,74.2,12.82
5/22/2017,8:30,19.22,1.816,0.92,1.34,6.75,73.4,12.74
5/22/2017,8:45,19.21,1.815,0.92,1.34,6.65,72.4,12.73
5/22/2017,9:00,19.22,1.814,0.92,1.34,6.52,71,12.8
5/22/2017,9:15,19.23,1.814,0.92,1.341,6.64,72.2,12.79
5/22/2017,9:30,19.22,1.813,0.92,1.341,6.67,72.6,12.83
5/22/2017,9:45,19.23,1.812,0.92,1.34,6.64,72.3,12.92
5/22/2017,10:00,19.25,1.811,0.92,1.342,6.77,73.7,12.89
5/22/2017,10:15,19.28,1.811,0.92,1.343,6.89,75.1,13.01
5/22/2017,10:30,19.29,1.81,0.92,1.344,6.99,76.2,12.89
5/22/2017,10:45,19.32,1.812,0.92,1.348,6.99,76.3,13.04
5/22/2017,11:00,19.39,1.812,0.92,1.351,7.08,77.4,13.16
5/22/2017,11:15,19.4,1.812,0.92,1.351,7.02,76.8,13.43
5/22/2017,11:30,19.42,1.813,0.92,1.351,6.92,75.7,14.14
5/22/2017,11:45,19.46,1.813,0.92,1.354,6.7,73.3,14.12
5/22/2017,12:00,19.51,1.814,0.92,1.353,6.68,73.1,13.55
5/22/2017,12:15,19.53,1.814,0.92,1.354,6.97,76.3,14.12
5/22/2017,12:30,19.59,1.814,0.92,1.356,6.91,75.7,14.11
5/22/2017,12:45,19.63,1.813,0.92,1.355,7.07,77.6,14.11
5/22/2017,13:00,19.66,1.811,0.92,1.357,7.39,81.2,14.11
5/22/2017,13:15,19.7,1.807,0.92,1.357,7.42,81.5,13.91
5/22/2017,13:30,19.8,1.803,0.92,1.357,7.33,80.8,14.11
5/22/2017,13:45,19.9,1.802,0.92,1.358,7.39,81.6,14.1
5/22/2017,14:00,19.99,1.802,0.92,1.359,7.17,79.3,14.1
5/22/2017,14:15,20.15,1.801,0.92,1.361,7.8,86.5,14.09
5/22/2017,14:30,20.2,1.802,0.92,1.361,7.96,88.3,14.09
5/22/2017,14:45,20.27,1.801,0.92,1.362,7.8,86.7,14.08
5/22/2017,15:00,20.31,1.801,0.92,1.362,7.53,83.7,13.58
5/22/2017,15:15,20.33,1.8,0.92,1.363,7.46,83,13.52
5/22/2017,15:30,20.33,1.801,0.92,1.364,7.26,80.8,13.45
5/22/2017,15:45,20.43,1.801,0.92,1.364,7.19,80.2,13.48
5/22/2017,16:00,20.38,1.801,0.92,1.364,7.29,81.2,13.88
5/22/2017,16:15,20.46,1.802,0.92,1.365,7.42,82.8,14.08
5/22/2017,16:30,20.56,1.804,0.92,1.364,7.54,84.3,14.08
5/22/2017,16:45,20.48,1.805,0.92,1.366,7.62,85.1,14.06
5/22/2017,17:00,20.47,1.807,0.92,1.366,7.71,86,14.06
5/22/2017,17:15,20.48,1.808,0.92,1.366,7.63,85.2,14.06
5/22/2017,17:30,20.5,1.81,0.92,1.366,7.67,85.7,14.06
5/22/2017,17:45,20.53,1.811,0.92,1.365,7.66,85.5,14.06
5/22/2017,18:00,20.63,1.811,0.92,1.366,7.93,88.8,13.58
5/22/2017,18:15,20.71,1.812,0.92,1.365,8.05,90.3,13.4
5/22/2017,18:30,20.69,1.812,0.92,1.366,8.04,90.1,13.25
5/22/2017,18:45,20.67,1.812,0.92,1.367,7.95,89.1,13.02
5/22/2017,19:00,20.65,1.813,0.92,1.366,7.97,89.3,12.77
5/22/2017,19:15,20.61,1.813,0.92,1.367,7.83,87.6,12.49
5/22/2017,19:30,20.58,1.813,0.92,1.366,7.86,87.9,12.38
5/22/2017,19:45,20.54,1.814,0.92,1.364,7.88,88.1,12.37
5/22/2017,20:00,20.48,1.813,0.92,1.365,7.77,86.8,12.37
5/22/2017,20:15,20.42,1.813,0.92,1.365,7.68,85.6,12.37
5/22/2017,20:30,20.37,1.814,0.92,1.364,7.63,85,12.36
5/22/2017,20:45,20.32,1.814,0.92,1.364,7.6,84.5,12.36
5/22/2017,21:00,20.29,1.814,0.92,1.364,7.54,83.9,12.36
5/22/2017,21:15,20.28,1.814,0.92,1.364,7.51,83.5,12.36
5/22/2017,21:30,20.28,1.813,0.92,1.363,7.55,83.9,12.36
5/22/2017,21:45,20.25,1.814,0.92,1.362,7.74,86,12.35
5/22/2017,22:00,20.23,1.812,0.92,1.362,7.76,86.2,12.35
5/22/2017,22:15,20.26,1.81,0.92,1.363,7.69,85.5,12.35
5/22/2017,22:30,20.27,1.808,0.92,1.363,7.59,84.4,12.35
5/22/2017,22:45,20.25,1.807,0.92,1.363,7.7,85.5,12.35
5/22/2017,23:00,20.23,1.807,0.92,1.362,7.78,86.4,12.34
5/22/2017,23:15,20.17,1.807,0.92,1.363,7.71,85.5,12.34
5/22/2017,23:30,20.14,1.806,0.92,1.361,7.72,85.6,12.34
5/22/2017,23:45,20.08,1.806,0.92,1.361,7.82,86.6,12.34
5/23/2017,0:00,20.04,1.805,0.92,1.361,7.74,85.7,12.34
5/23/2017,0:15,20.01,1.805,0.92,1.361,7.78,86.1,12.32
5/23/2017,0:30,20.01,1.805,0.92,1.36,7.84,86.7,12.32
5/23/2017,0:45,20,1.804,0.92,1.362,7.57,83.7,12.31
5/23/2017,1:00,19.98,1.804,0.92,1.362,7.73,85.4,12.31
5/23/2017,1:15,19.95,1.804,0.92,1.362,7.6,84,12.31
5/23/2017,1:30,19.91,1.804,0.92,1.36,7.65,84.5,12.31
5/23/2017,1:45,19.89,1.804,0.92,1.36,7.63,84.1,12.31
5/23/2017,2:00,19.86,1.805,0.92,1.359,7.47,82.3,12.31
5/23/2017,2:15,19.83,1.806,0.92,1.359,7.46,82.2,12.3
5/23/2017,2:30,19.81,1.807,0.92,1.36,7.37,81.2,12.3
5/23/2017,2:45,19.79,1.808,0.92,1.36,7.42,81.7,12.3
5/23/2017,3:00,19.78,1.808,0.92,1.36,7.34,80.8,12.3
5/23/2017,3:15,19.78,1.809,0.92,1.36,7.3,80.4,12.29
5/23/2017,3:30,19.79,1.808,0.92,1.36,7.4,81.5,12.29
5/23/2017,3:45,19.79,1.807,0.92,1.359,7.33,80.7,12.29
5/23/2017,4:00,19.78,1.805,0.92,1.36,7.35,80.9,12.29
5/23/2017,4:15,19.72,1.803,0.92,1.359,7.47,82.1,12.28
5/23/2017,4:30,19.72,1.8,0.92,1.36,7.49,82.4,12.28
5/23/2017,4:45,19.7,1.786,0.91,1.358,7.49,82.4,12.28
5/23/2017,5:00,19.65,1.777,0.9,1.358,7.44,81.7,12.26
5/23/2017,5:15,19.6,1.775,0.9,1.357,7.53,82.5,12.28
5/23/2017,5:30,19.56,1.776,0.9,1.356,7.51,82.3,12.31
5/23/2017,5:45,19.53,1.779,0.91,1.356,7.54,82.6,12.36
5/23/2017,6:00,19.51,1.774,0.9,1.356,7.5,82.1,12.46
5/23/2017,6:15,19.5,1.771,0.9,1.355,7.44,81.5,12.61
5/23/2017,6:30,19.48,1.768,0.9,1.355,7.46,81.6,12.89
5/23/2017,6:45,19.48,1.767,0.9,1.357,7.47,81.7,13.08
5/23/2017,7:00,19.5,1.767,0.9,1.356,7.55,82.7,13.43
5/23/2017,7:15,19.5,1.768,0.9,1.357,7.53,82.5,14.09
5/23/2017,7:30,19.5,1.771,0.9,1.357,7.52,82.3,13.46
5/23/2017,7:45,19.49,1.777,0.9,1.357,7.56,82.7,14.09
5/23/2017,8:00,19.54,1.779,0.91,1.359,7.65,83.9,13.76
5/23/2017,8:15,19.57,1.781,0.91,1.358,7.71,84.6,13.51
5/23/2017,8:30,19.59,1.783,0.91,1.358,7.66,84,13.45
5/23/2017,8:45,19.6,1.783,0.91,1.359,7.77,85.3,13.49
5/23/2017,9:00,19.6,1.783,0.91,1.357,7.79,85.5,13.43
5/23/2017,9:15,19.6,1.784,0.91,1.359,7.77,85.2,13.4
5/23/2017,9:30,19.61,1.784,0.91,1.357,7.83,85.9,13.87
5/23/2017,9:45,19.62,1.784,0.91,1.357,7.87,86.3,13.54
5/23/2017,10:00,19.61,1.784,0.91,1.358,7.85,86.2,13.51
5/23/2017,10:15,19.6,1.785,0.91,1.358,7.84,86,13.5
5/23/2017,10:30,19.6,1.785,0.91,1.357,7.94,87.1,14.1
5/23/2017,10:45,19.64,1.786,0.91,1.358,7.99,87.7,14.09
5/23/2017,11:00,19.68,1.787,0.91,1.357,8.03,88.2,13.9
5/23/2017,11:15,19.71,1.787,0.91,1.358,7.99,87.8,13.49
5/23/2017,11:30,19.71,1.788,0.91,1.359,7.92,87.1,13.58
5/23/2017,11:45,19.73,1.789,0.91,1.36,8.04,88.5,14.09
5/23/2017,12:00,19.76,1.788,0.91,1.36,8.09,89,14.09
5/23/2017,12:15,19.78,1.788,0.91,1.361,8.25,90.8,14.1
5/23/2017,12:30,19.77,1.788,0.91,1.361,8.24,90.7,14.11
5/23/2017,12:45,19.77,1.788,0.91,1.36,8.27,91.1,13.51
5/23/2017,13:00,19.75,1.787,0.91,1.36,8.32,91.5,13.52
5/23/2017,13:15,19.77,1.786,0.91,1.361,8.3,91.3,14.06
5/23/2017,13:30,19.78,1.786,0.91,1.361,8.4,92.5,14.11
5/23/2017,13:45,19.76,1.786,0.91,1.359,8.43,92.8,14.11
5/23/2017,14:00,19.76,1.786,0.91,1.359,8.41,92.6,14.1
5/23/2017,14:15,19.75,1.787,0.91,1.359,8.58,94.4,14.1
5/23/2017,14:30,19.75,1.787,0.91,1.358,8.51,93.6,14.11
5/23/2017,14:45,19.75,1.787,0.91,1.358,8.58,94.4,14.1
5/23/2017,15:00,19.75,1.788,0.91,1.357,8.67,95.4,14.11
5/23/2017,15:15,19.76,1.788,0.91,1.359,8.59,94.5,14.11
5/23/2017,15:30,19.77,1.788,0.91,1.357,8.63,95,13.74
5/23/2017,15:45,19.78,1.788,0.91,1.361,8.7,95.8,14
5/23/2017,16:00,19.78,1.786,0.91,1.359,8.69,95.7,14.12
5/23/2017,16:15,19.79,1.785,0.91,1.358,8.75,96.4,13.78
5/23/2017,16:30,19.78,1.785,0.91,1.357,8.74,96.2,13.49
5/23/2017,16:45,19.78,1.786,0.91,1.358,8.6,94.6,13.38
5/23/2017,17:00,19.76,1.787,0.91,1.358,8.64,95.1,13.25
5/23/2017,17:15,19.74,1.787,0.91,1.36,8.68,95.5,13.07
5/23/2017,17:30,19.71,1.788,0.91,1.36,8.62,94.8,12.89
5/23/2017,17:45,19.67,1.788,0.91,1.362,8.61,94.6,12.71
5/23/2017,18:00,19.65,1.788,0.91,1.361,8.49,93.2,12.52
5/23/2017,18:15,19.61,1.788,0.91,1.363,8.5,93.3,12.38
5/23/2017,18:30,19.58,1.788,0.91,1.363,8.45,92.7,12.36
5/23/2017,18:45,19.54,1.787,0.91,1.364,8.46,92.6,12.35
5/23/2017,19:00,19.48,1.784,0.91,1.364,8.49,93,12.34
5/23/2017,19:15,19.42,1.781,0.91,1.365,8.41,91.9,12.36
5/23/2017,19:30,19.38,1.781,0.91,1.364,8.42,91.9,12.36
5/23/2017,19:45,19.34,1.781,0.91,1.365,8.28,90.3,12.36
5/23/2017,20:00,19.26,1.781,0.91,1.364,8.31,90.6,12.36
5/23/2017,20:15,19.21,1.779,0.91,1.365,8.26,89.9,12.35
5/23/2017,20:30,19.16,1.778,0.9,1.363,8.21,89.2,12.35
5/23/2017,20:45,19.09,1.777,0.9,1.365,8.14,88.4,12.35
5/23/2017,21:00,19.02,1.776,0.9,1.364,8.11,87.9,12.34
5/23/2017,21:15,18.97,1.776,0.9,1.364,8.23,89.1,12.34
5/23/2017,21:30,18.89,1.776,0.9,1.368,8.28,89.5,12.34
5/23/2017,21:45,18.82,1.776,0.9,1.367,8.26,89.2,12.34
5/23/2017,22:00,18.75,1.775,0.9,1.367,8.28,89.2,12.34
5/23/2017,22:15,18.69,1.775,0.9,1.362,8.25,88.8,12.32
5/23/2017,22:30,18.64,1.775,0.9,1.361,8.2,88.2,12.31
5/23/2017,22:45,18.59,1.775,0.9,1.357,8.19,88,12.31
5/23/2017,23:00,18.53,1.776,0.9,1.358,8.12,87.2,12.31
5/23/2017,23:15,18.47,1.775,0.9,1.36,8.03,86.1,12.31
5/23/2017,23:30,18.43,1.775,0.9,1.361,8.02,85.9,12.31
5/23/2017,23:45,18.39,1.775,0.9,1.36,8.02,85.9,12.3
5/24/2017,0:00,18.32,1.775,0.9,1.364,8.01,85.6,12.3
5/24/2017,0:15,18.25,1.773,0.9,1.361,7.99,85.3,12.3
5/24/2017,0:30,18.18,1.773,0.9,1.362,8.05,85.8,12.3
5/24/2017,0:45,18.11,1.773,0.9,1.361,8,85.2,12.3
5/24/2017,1:00,18.04,1.771,0.9,1.362,7.93,84.3,12.29
5/24/2017,1:15,17.99,1.77,0.9,1.363,7.9,83.8,12.28
5/24/2017,1:30,17.93,1.768,0.9,1.363,7.87,83.4,12.28
5/24/2017,1:45,17.87,1.768,0.9,1.363,7.88,83.5,12.28
5/24/2017,2:00,17.81,1.766,0.9,1.361,7.79,82.4,12.26
5/24/2017,2:15,17.76,1.766,0.9,1.362,7.75,81.9,12.26
5/24/2017,2:30,17.72,1.765,0.9,1.361,7.65,80.8,12.26
5/24/2017,2:45,17.65,1.764,0.9,1.364,7.71,81.3,12.26
5/24/2017,3:00,17.6,1.763,0.9,1.363,7.71,81.2,12.25
5/24/2017,3:15,17.53,1.763,0.9,1.361,7.7,81,12.24
5/24/2017,3:30,17.5,1.762,0.9,1.361,7.64,80.3,12.24
5/24/2017,3:45,17.42,1.763,0.9,1.362,7.69,80.7,12.24
5/24/2017,4:00,17.39,1.763,0.9,1.362,7.7,80.7,12.24
5/24/2017,4:15,17.34,1.763,0.9,1.361,7.7,80.6,12.23
5/24/2017,4:30,17.3,1.764,0.9,1.361,7.79,81.6,12.23
5/24/2017,4:45,17.27,1.765,0.9,1.362,7.78,81.4,12.23
5/24/2017,5:00,17.24,1.765,0.9,1.363,7.65,79.9,12.2
5/24/2017,5:15,17.22,1.763,0.9,1.363,7.73,80.8,12.22
5/24/2017,5:30,17.21,1.768,0.9,1.361,7.71,80.5,12.25
5/24/2017,5:45,17.2,1.766,0.9,1.363,7.8,81.5,12.3
5/24/2017,6:00,17.19,1.767,0.9,1.363,7.72,80.6,12.42
5/24/2017,6:15,17.18,1.771,0.9,1.362,7.69,80.3,12.46
5/24/2017,6:30,17.19,1.772,0.9,1.362,7.69,80.4,12.49
5/24/2017,6:45,17.19,1.772,0.9,1.361,7.76,81.1,12.54
5/24/2017,7:00,17.18,1.773,0.9,1.36,7.75,81,12.49
5/24/2017,7:15,17.18,1.77,0.9,1.363,7.73,80.7,12.52
5/24/2017,7:30,17.19,1.772,0.9,1.361,7.53,78.6,12.92
5/24/2017,7:45,17.22,1.772,0.9,1.362,7.75,81,13.04
5/24/2017,8:00,17.26,1.772,0.9,1.362,7.87,82.3,13.09
5/24/2017,8:15,17.28,1.771,0.9,1.361,7.93,83,13.13
5/24/2017,8:30,17.35,1.769,0.9,1.362,7.95,83.3,14.1
5/24/2017,8:45,17.45,1.767,0.9,1.364,7.98,83.8,13.14
5/24/2017,9:00,17.52,1.767,0.9,1.363,8.02,84.3,13.57
5/24/2017,9:15,17.59,1.762,0.9,1.363,8.14,85.8,13.57
5/24/2017,9:30,17.64,1.761,0.9,1.362,8.14,85.8,13.45
5/24/2017,9:45,17.65,1.759,0.9,1.363,7.98,84.2,13.36
5/24/2017,10:00,17.63,1.76,0.9,1.364,8.02,84.6,13.44
5/24/2017,10:15,17.61,1.767,0.9,1.365,8.05,84.8,13.38
5/24/2017,10:30,17.62,1.759,0.9,1.365,8.07,85,13.56
5/24/2017,10:45,17.64,1.756,0.89,1.365,8.17,86.2,14.17
5/24/2017,11:00,17.66,1.761,0.9,1.365,8.27,87.2,14.17
5/24/2017,11:15,17.7,1.764,0.9,1.364,8.29,87.5,14.17
5/24/2017,11:30,17.75,1.765,0.9,1.366,8.29,87.6,13.87
5/24/2017,11:45,17.81,1.766,0.9,1.365,8.24,87.2,14.16
5/24/2017,12:00,17.86,1.766,0.9,1.366,8.26,87.4,14.16
5/24/2017,12:15,17.95,1.767,0.9,1.366,8.44,89.6,14.15
5/24/2017,12:30,18.01,1.768,0.9,1.368,8.33,88.5,13.58
5/24/2017,12:45,18.1,1.769,0.9,1.369,8.39,89.3,13.56
5/24/2017,13:00,18.1,1.769,0.9,1.37,8.54,90.9,14.15
5/24/2017,13:15,18.15,1.768,0.9,1.369,8.55,91.1,14.15
5/24/2017,13:30,18.23,1.769,0.9,1.371,8.6,91.7,14.14
5/24/2017,13:45,18.28,1.768,0.9,1.373,8.61,92,14.1
5/24/2017,14:00,18.3,1.768,0.9,1.373,8.61,92,14.12
5/24/2017,14:15,18.34,1.768,0.9,1.374,8.72,93.2,14.11
5/24/2017,14:30,18.41,1.767,0.9,1.375,8.71,93.2,14.11
5/24/2017,14:45,18.45,1.767,0.9,1.373,8.78,94.1,14.11
5/24/2017,15:00,18.47,1.767,0.9,1.374,8.84,94.8,14.11
5/24/2017,15:15,18.5,1.768,0.9,1.374,8.9,95.5,14.11
5/24/2017,15:30,18.54,1.769,0.9,1.377,8.97,96.4,14.1
5/24/2017,15:45,18.56,1.769,0.9,1.375,9.04,97.1,14.1
5/24/2017,16:00,18.6,1.77,0.9,1.375,9.07,97.5,13.82
5/24/2017,16:15,18.64,1.771,0.9,1.377,9.23,99.2,14.1
5/24/2017,16:30,18.69,1.771,0.9,1.377,9.29,100,14.1
5/24/2017,16:45,18.71,1.771,0.9,1.377,9.32,100.4,13.99
5/24/2017,17:00,18.74,1.771,0.9,1.378,9.38,101.1,13.46
5/24/2017,17:15,18.75,1.769,0.9,1.379,9.34,100.7,13.32
5/24/2017,17:30,18.74,1.768,0.9,1.379,9.37,101,13.25
5/24/2017,17:45,18.71,1.766,0.9,1.377,9.33,100.5,13.2
5/24/2017,18:00,18.69,1.763,0.9,1.377,9.33,100.5,13.02
5/24/2017,18:15,18.65,1.762,0.9,1.38,9.35,100.6,12.82
5/24/2017,18:30,18.62,1.761,0.9,1.379,9.36,100.6,12.61
5/24/2017,18:45,18.6,1.759,0.9,1.378,9.34,100.4,12.43
5/24/2017,19:00,18.55,1.755,0.89,1.376,9.31,100,12.36
5/24/2017,19:15,18.51,1.748,0.89,1.379,9.24,99.1,12.37
5/24/2017,19:30,18.47,1.739,0.88,1.374,9.25,99.1,12.37
5/24/2017,19:45,18.44,1.727,0.88,1.377,9.19,98.5,12.37
5/24/2017,20:00,18.43,1.715,0.87,1.374,9.16,98.1,12.36
5/24/2017,20:15,18.35,1.704,0.87,1.378,9.12,97.5,12.36
5/24/2017,20:30,18.29,1.698,0.86,1.375,9.05,96.7,12.36
5/24/2017,20:45,18.19,1.692,0.86,1.375,8.96,95.5,12.36
5/24/2017,21:00,18.11,1.702,0.86,1.374,8.93,95,12.36
5/24/2017,21:15,18.04,1.72,0.87,1.373,8.86,94.1,12.36
5/24/2017,21:30,17.96,1.729,0.88,1.374,8.83,93.7,12.36
5/24/2017,21:45,17.88,1.729,0.88,1.372,8.74,92.6,12.35
5/24/2017,22:00,17.83,1.727,0.88,1.37,8.7,92.1,12.35
5/24/2017,22:15,17.78,1.727,0.88,1.37,8.7,91.9,12.35
5/24/2017,22:30,17.72,1.728,0.88,1.371,8.65,91.3,12.34
5/24/2017,22:45,17.66,1.728,0.88,1.373,8.64,91.1,12.34
5/24/2017,23:00,17.58,1.729,0.88,1.375,8.67,91.3,12.34
5/24/2017,23:15,17.5,1.729,0.88,1.373,8.58,90.2,12.32
5/24/2017,23:30,17.45,1.727,0.88,1.374,8.51,89.3,12.32
5/24/2017,23:45,17.39,1.725,0.88,1.372,8.52,89.3,12.31
5/25/2017,0:00,17.33,1.726,0.88,1.371,8.45,88.5,12.31
5/25/2017,0:15,17.28,1.728,0.88,1.374,8.48,88.7,12.31
5/25/2017,0:30,17.23,1.73,0.88,1.377,8.44,88.2,12.3
5/25/2017,0:45,17.16,1.73,0.88,1.376,8.42,87.9,12.31
5/25/2017,1:00,17.1,1.731,0.88,1.38,8.42,87.7,12.3
5/25/2017,1:15,17.06,1.732,0.88,1.377,8.36,87.1,12.3
5/25/2017,1:30,17.04,1.732,0.88,1.378,8.31,86.5,12.3
5/25/2017,1:45,17.02,1.731,0.88,1.385,8.37,87.1,12.29
5/25/2017,2:00,17.06,1.721,0.88,1.386,8.34,86.9,12.29
5/25/2017,2:15,16.99,1.714,0.87,1.384,8.35,86.8,12.28
5/25/2017,2:30,16.92,1.715,0.87,1.386,8.37,86.9,12.28
5/25/2017,2:45,16.89,1.715,0.87,1.385,8.34,86.5,12.28
5/25/2017,3:00,16.87,1.713,0.87,1.387,8.28,85.9,12.28
5/25/2017,3:15,16.85,1.712,0.87,1.385,8.24,85.4,12.28
5/25/2017,3:30,16.85,1.711,0.87,1.382,8.23,85.3,12.26
5/25/2017,3:45,16.88,1.708,0.87,1.384,8.1,84,12.26
5/25/2017,4:00,16.86,1.705,0.87,1.387,8.03,83.3,12.26
5/25/2017,4:15,16.86,1.702,0.87,1.386,7.91,82,12.26
5/25/2017,4:30,16.77,1.701,0.87,1.39,8.05,83.3,12.25
5/25/2017,4:45,16.73,1.702,0.87,1.394,8.14,84.2,12.24
5/25/2017,5:00,16.74,1.701,0.87,1.395,8.13,84.1,12.24
5/25/2017,5:15,16.73,1.697,0.86,1.403,8.21,84.9,12.23
5/25/2017,5:30,16.76,1.696,0.86,1.403,8.14,84.3,12.23
5/25/2017,5:45,16.65,1.698,0.86,1.403,8.21,84.7,12.23
5/25/2017,6:00,16.63,1.701,0.87,1.402,8.21,84.8,12.23
5/25/2017,6:15,16.65,1.703,0.87,1.404,8.23,85,12.26
5/25/2017,6:30,16.7,1.702,0.87,1.404,8.27,85.4,12.36
5/25/2017,6:45,16.82,1.696,0.86,1.403,8.23,85.2,12.67
5/25/2017,7:00,16.9,1.691,0.86,1.408,8.21,85.2,12.77
5/25/2017,7:15,17.01,1.68,0.85,1.406,8.19,85.1,14.1
5/25/2017,7:30,17.15,1.69,0.86,1.411,8.37,87.3,14.08
5/25/2017,7:45,17.37,1.684,0.86,1.412,8.34,87.4,14.06
5/25/2017,8:00,17.54,1.665,0.85,1.415,8.26,86.8,14.05
5/25/2017,8:15,17.54,1.651,0.84,1.414,8.15,85.7,14.03
5/25/2017,8:30,17.61,1.649,0.84,1.408,8.29,87.3,14.02
5/25/2017,8:45,17.88,1.649,0.84,1.408,8.41,89.1,13.99
5/25/2017,9:00,18.18,1.649,0.84,1.407,8.51,90.7,13.99
5/25/2017,9:15,18.38,1.652,0.84,1.411,8.51,91.1,13.99
5/25/2017,9:30,18.59,1.654,0.84,1.413,8.63,92.7,13.99
5/25/2017,9:45,18.74,1.657,0.84,1.417,8.64,93,13.99
5/25/2017,10:00,18.78,1.662,0.84,1.415,8.68,93.6,13.98
5/25/2017,10:15,19.12,1.665,0.84,1.411,8.79,95.4,13.98
5/25/2017,10:30,19.56,1.664,0.84,1.422,8.82,96.6,13.98
5/25/2017,10:45,19.85,1.664,0.84,1.42,8.93,98.4,13.99
5/25/2017,11:00,20.15,1.663,0.84,1.422,9,99.8,13.99
5/25/2017,11:15,20.51,1.663,0.84,1.427,9.05,101,13.99
5/25/2017,11:30,20.75,1.662,0.84,1.426,9.13,102.4,13.99
5/25/2017,11:45,20.91,1.664,0.84,1.432,9.08,102.2,13.99
5/25/2017,12:00,21.13,1.667,0.84,1.434,9.25,104.6,13.98
